genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
CD9,3.32652565208332e-13,1.21546467512464,2.03287678738425e-12,34.9223394197042,6.13115023134348,4523
KLRB1,1.10564700873296e-10,1.480008677064,5.79148433145838e-10,33.9298208776681,5.67626436560408,527
C1QC,5.13030485356411e-12,1.28981472859136,3.05045153455164e-11,33.5298379935305,5.58443235689292,1020
LPXN,1.32502310792558e-10,1.29735724006596,6.77918799403784e-10,29.5076392953008,5.12949782326693,902
CD4,3.0789906024751e-11,1.21278639082858,1.78257350669611e-10,29.3540807310684,5.72254460761917,1427
FGL2,1.96849673861083e-10,1.27657707253076,9.62376183320852e-10,28.5296857958554,5.63697460154213,957
ESM1,8.78426974493691e-09,1.4781282587352,3.51370789797477e-08,27.4197274330387,5.74102927541898,466
PECAM1,6.22484732073757e-11,1.16471462413004,3.51145233477504e-10,27.3706621797125,6.11497955652477,2083
CAV1,8.41068393433649e-11,1.1790810750505,4.62587616388507e-10,27.3534231308677,6.50373786699695,1767
TCF4,1.47770360448809e-10,1.19652129797323,7.38851802244047e-10,27.0836923204089,5.70526599988753,1503
STC1,3.07232954775635e-10,1.22847038515799,1.46937500110086e-09,26.9076964718316,4.87616898807107,1189
FLNB,9.8901232943618e-11,1.16602656756236,5.30689542624292e-10,26.8616367472652,5.60414094041355,4124
RTKN2,3.16612518528739e-10,1.19041639444844,1.48201604417707e-09,26.0383854285603,5.05105361634444,1522
APOC1,1.03732158804493e-09,1.1985603902338,4.51162818490512e-09,24.7941679446169,5.70648364634788,1385
CD69,4.48877135317203e-08,1.43186458482801,1.61890114376696e-07,24.2258625604913,5.53285545859713,502
LDHB,9.46519840094683e-10,1.14759566310846,4.24968091471082e-09,23.8450056985884,5.68254780875289,2299
SERHL2,1.04587744286437e-09,1.13962208958654,4.51162818490512e-09,23.5655724096473,5.84646489017842,3482
CD3E,2.77744229316557e-08,1.32516855556307,1.07199527104636e-07,23.0568068421534,6.2185481084083,685
AIF1,2.9475001102258e-09,1.16972698749077,1.22349061179184e-08,22.9761382860451,5.56460181986747,1659
TUBA4A,1.80203637290725e-09,1.13633397977444,7.62400003922299e-09,22.879344353467,5.3475782461267,3406
CD86,4.12878521970501e-08,1.32512481202854,1.51388791389184e-07,22.530696349749,5.26137079562261,670
ZEB1,4.81478849295068e-09,1.16684742674022,1.96158049712806e-08,22.3469645124595,5.52907189853418,1674
ITGAX,9.77854989159046e-08,1.31788666874162,3.30966304023062e-07,21.2713359966619,5.47950857457953,659
JUP,1.37895691664294e-08,1.12917490658637,5.41733074395439e-08,20.4373356712732,5.00683879000827,2659
CD3D,1.00374930429131e-05,1.71323856209376,2.76031058680109e-05,19.7179764281304,5.60798572639915,243
ANKRD30A,6.81238449661598e-08,1.19137424725418,2.41729772460567e-07,19.6599846048164,6.92039476937824,4908
POSTN,3.33993071138533e-08,1.13456103384619,1.24539789238097e-07,19.5311626402635,6.71766834677691,3966
TRAF4,2.89699755402412e-08,1.12498270823771,1.09886114118156e-07,19.5263314699443,5.30253275269489,3379
FCGR3A,1.72824113483091e-07,1.22794281045113,5.67482163675821e-07,19.120286996106,5.43100857070247,954
PPARG,7.64832256739377e-08,1.13489785071321,2.67084280131211e-07,18.5966567972964,5.31284231071455,2039
EGFR,2.3889271761949e-07,1.20341300189786,7.72888204063055e-07,18.3487404167622,5.21830575436223,1081
ELF3,9.41427553305035e-08,1.11992483079608,3.23615721448606e-07,18.1186518354496,5.34801869691267,2732
PTGDS,1.08221216168096e-06,1.30515832579388,3.40123822242588e-06,17.9283116674022,5.42216122062036,629
KLF5,1.41977348239649e-07,1.11889339418408,4.73257827465496e-07,17.6422615928952,5.17213856314558,2666
MEDAG,1.00069528656164e-05,1.43585629770942,2.76031058680109e-05,16.5299085492509,5.25806114180301,380
PCLAF,5.71130723733374e-07,1.11101176198065,1.82099651045424e-06,15.9715136977393,5.56881328541103,3128
IGSF6,1.45024463841376e-06,1.18098190965118,4.49371578100039e-06,15.8768589692068,5.32300109380375,1110
DPT,5.49150988343144e-06,1.29178279126114,1.58789890412907e-05,15.6464701532115,5.31089723882355,606
SNAI1,1.10015961961514e-05,1.36912577171207,2.98808785574482e-05,15.6319526807103,5.1689483640529,448
HAVCR2,4.1241042155791e-06,1.22021252982242,1.22608503706406e-05,15.1290023857501,5.288353864572,843
TPD52,1.92602376643583e-06,1.12387336379503,5.80445518651893e-06,14.7902329259216,5.88307267602512,4247
CYTIP,9.30719454764364e-06,1.27331283451845,2.62510615446359e-05,14.7509762887493,5.58884176011866,634
DSP,1.7362669566245e-06,1.10889541344249,5.30526014524153e-06,14.7081372405743,5.65080770750455,3568
LRRC15,1.48782157511045e-05,1.32237035510224,3.89667555386069e-05,14.6989563760061,5.12590484566255,522
CRISPLD2,5.55764616445175e-06,1.15154856642282,1.58789890412907e-05,13.9341244485821,5.23027698340293,1295
GPR183,1.11902061913415e-05,1.19198950300633,3.00225044157943e-05,13.5892424877466,5.58841415550292,934
TRAPPC3,4.59796037863053e-06,1.10155876625849,1.34873504439829e-05,13.5380446015541,5.13267877372309,3241
MRC1,3.10557630807091e-05,1.28866742525933,7.76394077017727e-05,13.3760149859467,5.4636618745031,555
NARS,1.66736903810509e-05,1.18823566305759,4.31554339274259e-05,13.072586755648,6.21266889326817,5211
SLAMF7,7.97024160340987e-05,1.3610069440761,0.000182651370078143,12.8441092389594,5.3791879663086,406
C1QA,2.25293939527876e-05,1.20018366270094,5.76333333675961e-05,12.8427929617099,5.32494683777444,849
EIF4EBP1,1.41958891325851e-05,1.11230542710931,3.76276579417919e-05,12.4161739917311,4.93341390481892,1906
KRT7,4.50545885983912e-05,1.21622191673354,0.000109828813725625,12.1715059015049,7.66283904759766,5398
CD14,3.29738244699318e-05,1.14281689735549,8.15083301503932e-05,11.7936378279,5.56127775336205,1244
RHOH,2.65529495977907e-05,1.09541589535364,6.71453897875166e-05,11.5417068711421,5.15390488783063,2519
EPCAM,4.79279992411911e-05,1.14396016466867,0.000114610432968066,11.377611233569,7.46041289269913,4932
ADGRE5,6.64117885751472e-05,1.17603333282134,0.000157103155769166,11.3130125602736,5.33865936384154,922
LYPD3,4.5429191131963e-05,1.08964099942452,0.000109828813725625,10.8957079200939,5.37325143215608,2974
S100A4,7.25356836304453e-05,1.12876467113135,0.000169764365943595,10.7587436269543,5.54055859270251,1333
DST,7.7746524522808e-05,1.11948369482894,0.00018004458310545,10.5926182047969,5.87879277953859,4662
QARS,8.21162839825111e-05,1.09276746872356,0.00018624311831085,10.2800725114329,5.37333885698898,3877
CCND1,0.000858422470032221,1.4375054884327,0.0017649807795055,10.1493841492293,7.46259412866128,5852
C6orf132,0.0001510944935986,1.13682290331611,0.000335765541330221,10.0013190077639,4.80311806631337,1146
S100A14,0.000145190376849618,1.08517801969553,0.000325937580682816,9.59022247798859,5.54741176256391,3554
FAM49A,0.000470702615702777,1.24413349646807,0.000995717071678952,9.53166011570177,4.99887671038735,537
PRDM1,0.000284069223245456,1.13544839047572,0.000618764644693073,9.27240379527507,5.43909156149749,1107
CDC42EP1,0.000462519527158282,1.18863169192838,0.000987905786163321,9.12729092559063,4.81767052172072,712
TENT5C,0.000274430063141632,1.08218192643224,0.000603746138911591,8.8747728103138,5.60726388205694,3608
MYO5B,0.000462389594814623,1.08081209554703,0.000987905786163321,8.29966712803974,5.64024900688574,3758
KRT8,0.000657659233100809,1.11384691623463,0.00137795267887788,8.16095992123233,6.72426032439216,4863
TACSTD2,0.000690986269759055,1.0881250354346,0.00143412244666974,7.91871090938941,6.14311526269341,4280
IL2RG,0.00130414977807183,1.18487139250333,0.00263222890986975,7.87015745725923,5.49266622241025,668
GJB2,0.00174666733066063,1.15518099493664,0.00346186317788593,7.33545209710641,5.40718015616308,781
SMS,0.00127962374760796,1.09497765497723,0.00260664096734955,7.29385332020575,5.72115678438689,4630
FOXA1,0.00159222732774781,1.12515650552072,0.00318445465549562,7.24895738975362,7.28122290255514,5118
ANGPT2,0.00353983682943877,1.25959090308987,0.0065996957836994,7.10872124445028,5.43842597035048,409
MDM2,0.00223196184760135,1.13449287302675,0.00426984005628085,6.92593641581471,6.34572373673697,5244
CCL5,0.00280884483472417,1.16879302610664,0.00528158857811382,6.86663795621053,5.97404120019124,679
SDC4,0.00193577165271434,1.08307823762874,0.00373569968067681,6.76625970236953,4.8299300277729,1735
SRPK1,0.00179198495393073,1.06821670479077,0.00351997044522108,6.75586322781161,5.18925277764453,3283
SVIL,0.00181531172928807,1.06789357458566,0.00353423522516262,6.74000823959646,5.17207381797796,3052
SFRP4,0.00420186797683259,1.19917972828819,0.00770342462419309,6.56218260314738,5.36158820556144,537
OXTR,0.00488334572022965,1.21754473170745,0.00873443949959774,6.47968137570148,4.71846915323307,473
SCD,0.00362834584604038,1.14566981033591,0.00670786626999061,6.43749394571759,7.23084072533491,5365
AR,0.00253179256029308,1.06611028014976,0.00480167554538343,6.37408967983346,5.41581528717836,3360
CD83,0.00629338045935507,1.1486961119023,0.0109884420718898,5.82188701665094,5.16157654378765,703
ABCC11,0.00445453364451998,1.06496204719667,0.00809915208094543,5.76552657358682,5.96236470934423,3749
HOXD8,0.00455955057920213,1.06677472316224,0.00822214038872516,5.7504824472518,5.22032038597722,2211
DSC2,0.00516150430271955,1.07995253668491,0.00915750763385727,5.68759942043579,4.90754974226002,1552
FASN,0.00580181011610212,1.09970044095194,0.0102111858043397,5.6630012483732,6.82454629619031,5005
TRAC,0.00738943198493344,1.11067086601006,0.0128005908400422,5.4508443067733,5.6710378632505,969
EDNRB,0.00849668695692219,1.12486951082053,0.01460368070721,5.36346664868337,5.43161586292212,814
CD3G,0.0156900609483025,1.23567113069343,0.0263497206765386,5.13387723259364,5.69622698330475,386
LAG3,0.0140136515639213,1.20230813932606,0.0237154103389438,5.13111847533591,4.83311904633372,443
SQLE,0.00898766267724109,1.05681063448242,0.0153277968138995,4.97958862383853,5.20348238283807,3335
USP53,0.0161814295685683,1.05189336783444,0.0269690492809472,4.33789361066716,5.30046643054651,3029
TCIM,0.0200770659850748,1.07250048363493,0.032962347139675,4.19152184180262,6.49576396520339,4758
HDC,0.0193434106224747,1.05298203389996,0.0319966190747702,4.15443895334692,5.03372837033374,2385
CEACAM6,0.0243892714052606,1.08374491649699,0.0394532331555686,4.02460806169132,5.00522720226263,1088
PELI1,0.0231716112747199,1.0569448224535,0.0377611442995435,3.97921482948344,4.98894369600712,1919
ITGAM,0.0430639238975054,1.17632860956646,0.0655021126187048,3.69963542592529,4.94831863118434,419
ANKRD28,0.0347991206241225,1.05550346636759,0.0554768589659923,3.54455285805852,4.87869879725085,1775
SLC5A6,0.0345676743975488,1.04617495915403,0.0554768589659923,3.52020747827701,5.09902673338227,2678
MYLK,0.0390551450902801,1.07164771241313,0.0613723708561544,3.47511847068364,5.59952683809897,1189
FAM107B,0.0360437625721517,1.04540756085579,0.0570476817688732,3.47391175059569,5.26389808344961,2903
THAP2,0.0410250656258217,1.07658959011942,0.0640107406927714,3.43816641609352,4.82947491551819,1064
PDE4A,0.0431044074970764,1.09033488932768,0.0655021126187048,3.4281546628268,4.9549583886648,873
FBLIM1,0.0435872913817107,1.07246425877566,0.0656794801642216,3.36001942615717,5.39364056842368,1126
LARS,0.0424205586882212,1.05002082463886,0.0655021126187048,3.31819407591532,5.50258054536669,4140
HMGA1,0.0431718469532372,1.04469249622314,0.0655021126187048,3.28301583686511,5.42122494441522,3541
PTN,0.0516926687549278,1.10040318051911,0.0773631777284634,3.25987764003212,5.16941119700941,734
MNDA,0.0590601724970829,1.14196676780447,0.0866215863290549,3.23085064592284,5.29323284144323,477
GATA3,0.054187679594391,1.09081233350075,0.0805492534511217,3.18004706128874,6.9871402350658,5327
SELL,0.0830334875371232,1.22950838950036,0.119394557242922,3.05964550627302,5.2782679267635,270
OCIAD2,0.056767532752154,1.04763281437721,0.0838178335937845,3.00543929916381,4.95822930206106,1928
TFAP2A,0.0670797386282637,1.03934817678045,0.0977320695246226,2.80818702427799,5.16408969068932,2906
ANKRD29,0.0849601042203885,1.13619435002917,0.119815531592856,2.8013706743618,5.02404958582137,457
RAPGEF3,0.0781426084633411,1.07753240098286,0.11310114382852,2.74686694033753,4.91105176040214,874
HOOK2,0.0845010147371789,1.05366881592389,0.119815531592856,2.60360693659417,4.72890731097742,1356
PTRHD1,0.0838389642523784,1.04030665677256,0.119769948931969,2.57877186725324,4.94130845610031,2186
TMEM147,0.0861086119927276,1.04292091776487,0.120661749289172,2.55739419975593,5.51594812067179,4231
CLDN4,0.0958955224006091,1.0424784641006,0.13268562847883,2.44408657715942,4.9690693863753,1829
PCOLCE,0.113290911163761,1.10724994267172,0.152907978257837,2.41136486527866,5.02430153332132,536
BACE2,0.108128664524044,1.03870696525152,0.148676913720561,2.31053448995134,5.00829737881444,2058
ITM2C,0.111957037981413,1.03880252920437,0.152040421950067,2.27460364351945,5.21091788630625,2011
TUBB2B,0.0906975778755007,0.93337919858831,0.12628776666209,2.24031973878878,4.79212851595955,964
DAPK3,0.138321234551942,1.07433949515514,0.183317298803779,2.12523315556803,4.81701608229865,741
RAB30,0.115130778295387,0.929972282638612,0.154443726981616,2.01030861633453,4.83836624451159,832
MMP1,0.205615750841305,1.24099234197267,0.262206157623766,1.96293484567359,5.69331453100968,186
ERN1,0.129437024614277,0.959665128048346,0.172582699485703,1.96209371396676,5.03346214047891,1646
CD247,0.176191125099197,1.12222362043315,0.229361227939783,1.94838886581574,5.49657496782948,397
WARS,0.149866887633797,0.970078299961047,0.19742943281099,1.84121617474403,5.14073288621599,2988
DUSP5,0.173084385121601,1.03589493549083,0.226658123373525,1.81693488452119,4.96854474584106,1732
SMAP2,0.183603658313716,1.03466127730292,0.237604734288338,1.75372590438208,4.98251237783949,1765
CCL8,0.109955683902156,0.768875412878353,0.150250002847667,1.69742923224696,5.4483211659802,235
CCPG1,0.193023926760322,1.02814281301568,0.248334876533748,1.69123439540998,5.09174040263709,2807
ESR1,0.21405082045716,1.08917792359906,0.270638968394111,1.67901331144068,4.74074233819108,489
BASP1,0.206189387585961,1.02859500776269,0.262206157623766,1.62411055379967,5.39114434451569,3797
TOMM7,0.251990616644486,1.1023880366334,0.313208676055293,1.51949135283139,6.64919362841836,5740
SLC25A37,0.23676106328774,1.03823315042386,0.29764247956173,1.49578646397223,4.84485861402898,1275
CXCL16,0.261410657787413,1.0303371848472,0.323091824231634,1.38236497620935,4.93303794740617,1675
CXCR4,0.245040780116874,0.975521276564399,0.306300975146093,1.37190545421185,5.6068318198704,3311
TIFA,0.27042891493849,1.04438754859984,0.329224353131464,1.36579364600983,4.81713127306789,980
ACTG2,0.27086185416725,1.03088005546785,0.329224353131464,1.34648022307352,5.64318369724875,4562
SLAMF1,0.303070439802961,1.11223887928681,0.362366830199193,1.32777968050363,5.23511848841262,317
SERPINB9,0.284565569233927,0.973820504125627,0.343980358414637,1.22388941015892,5.0802478412889,1894
SERPINA3,0.318659734323644,1.05749869323359,0.378946711087577,1.20938872061124,5.10816969719692,631
KRT15,0.270678008189386,0.901475536031574,0.329224353131464,1.17807106142578,4.7992530838138,389
NPM3,0.287988301051335,0.942597540945715,0.34621544388685,1.17337880673632,4.75581784708112,691
ENAH,0.333845116583863,1.03357404706847,0.394870568002418,1.1339114686774,6.00810107563237,4992
RORC,0.348582850629933,1.0688238159798,0.407916101800986,1.12641133999112,4.59006314265561,484
VOPP1,0.347535215257561,1.02245513301617,0.407916101800986,1.08062186961222,5.3758270631404,4062
CCDC6,0.368100028535315,1.02371763272447,0.428476223691901,1.02310397652886,5.75285027743436,4410
GZMA,0.389594157508575,1.07815643810157,0.451109024483613,1.01632384665356,6.03862063305067,380
CD8A,0.411661178636988,1.04015062927017,0.474164708377682,0.923190527629293,5.72950173467719,761
ACTA2,0.424762598023688,0.981099953619237,0.486707143568809,0.840042169466557,6.01178214335099,4132
MAP3K8,0.438075343853922,0.976306245734849,0.499360495584781,0.805808385013146,4.9640399935706,1368
CTTN,0.467070129162963,1.03305890532577,0.526950914953086,0.786442809757863,6.50867147721934,5316
POLR2J3,0.451254518368839,0.928509559960628,0.511731928047137,0.738837114886091,6.77395469593031,5745
PDK4,0.501343854407617,1.01510633613695,0.557048727119574,0.700893444509227,5.67758083833736,2398
LGALSL,0.495562430292371,0.975720983088183,0.553419972915338,0.685016564932446,4.90786864006721,1132
AVPR1A,0.492166284082371,0.955235651070765,0.552431543357764,0.677203466992509,5.59588515389128,577
LPL,0.557101377164303,1.03594579496355,0.61589096972938,0.606036629349891,5.46913475396298,581
DUSP2,0.597045462208683,1.03785621828584,0.656750008429552,0.535286816899256,5.03428879082425,497
KARS,0.616104898363873,1.01118260789485,0.674343669851005,0.489754202788785,4.95263843711925,2468
SEC24A,0.620473473608842,0.989256464487158,0.675763189078936,0.472144832027057,5.26931001431082,3554
SEC11C,0.64377091123722,1.00984145239583,0.697682760946741,0.44474664117504,5.25562592333897,3161
ADAM9,0.65113432213333,1.01238500652771,0.702203680732023,0.434352980908881,5.71312593877897,4566
PIM1,0.728920102599706,0.987123872750114,0.7822557198631,0.312119834105109,5.06717040512639,1065
AKR1C1,0.755879138835399,0.972591894081575,0.807249565746542,0.272202974509488,4.99289327899789,450
DMKN,0.763309203289605,0.987405135640289,0.811246496249821,0.266690309862435,4.69605851715062,947
DNTTIP1,0.79184833260358,0.993034609070272,0.833524560635348,0.231759784162601,4.87514021080108,1819
ERBB2,0.791198959037426,0.929807751717587,0.833524560635348,0.217766381680099,8.29780900568702,5945
FSTL3,0.803588152710899,0.978737062490844,0.841854255220942,0.214018856630138,4.82974122489375,487
SH3YL1,0.812576846353765,1.00530984825366,0.847236522264589,0.208646820459033,5.45092177332267,3562
TRIB1,0.820978014950635,1.00576915753301,0.851122953994972,0.198396966214857,5.0391573292674,1833
APOBEC3B,0.824041769095132,1.01466044921698,0.851122953994972,0.196371355962066,4.91239116989029,465
ZNF562,0.857554439063328,1.00382469072891,0.881598021466972,0.154258358750009,5.20677982329768,3290
TYROBP,0.875467140890693,0.975504319310336,0.895826841841639,0.129739791575109,5.08012305573705,332
CD8B,0.886544963756179,1.01171371662087,0.902962463084997,0.121834040199902,5.37560296048738,363
C2orf42,0.909706157571061,0.990996573394675,0.918052085622172,0.0937816083933785,4.7954412982514,635
HPX,0.909564642822841,0.978426652161234,0.918052085622172,0.0927442878635699,4.73279671952281,301
RUNX1,0.963452101976595,1.00116136835779,0.967851426643155,0.0372757455472688,5.61401407831176,3964
MZB1,1,0.999883502075363,1,0,4.89015933865073,625
