cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
27816,245.96275787353517,2410.924768066406,420,1,0,421,175.97390625,109.14265625,Myoepi_ACTA2+
27829,261.4691619873047,2426.9386352539063,161,0,0,161,183.28921875,56.67109375,Stromal
27830,263.2410675048828,2409.874719238281,290,0,0,290,118.71578125,80.46843750000001,DCIS_2
27834,270.66972198486326,2403.235339355469,386,1,0,387,136.32671875,70.985625,DCIS_2
27837,276.5020065307617,2411.9513671875,163,0,0,163,97.89875,31.92546875,Myoepi_ACTA2+
27840,273.87608032226564,2430.835021972656,216,0,0,216,193.9009375,87.55796875,Stromal
27845,286.85193939208983,2432.622802734375,107,0,0,107,100.246875,14.40484375,Macrophages_1
27855,294.3719024658203,2437.862048339844,108,0,0,108,116.36765625,12.3728125,Macrophages_1
27856,296.32665863037107,2405.910473632812,90,0,0,90,81.50703125,14.49515625,Stromal
27859,300.0159408569336,2444.872265625,86,0,0,86,94.78296875,17.520625,Stromal
27860,298.61845245361326,2422.69091796875,287,0,0,287,229.1228125,70.44375000000001,Stromal
27863,306.1316192626953,2410.596472167969,182,0,0,183,110.04578125,30.70625,Macrophages_1
27866,289.19953002929685,2415.15546875,234,0,0,234,146.5771875,55.1809375,Endothelial
27867,256.0828369140625,2418.685998535156,245,0,0,245,192.54625,64.7540625,Myoepi_ACTA2+
27868,309.66339416503905,2416.84384765625,47,0,0,47,83.04234375,14.9015625,CD8+_T_Cells
27869,235.8258438110352,2419.037121582031,198,0,0,198,160.16921875,45.6078125,Macrophages_1
27870,278.86900024414064,2420.556787109375,245,0,0,245,157.91140625,62.08984375,Endothelial
27871,246.4008316040039,2432.8572998046875,152,0,0,152,204.5578125,24.1134375,Stromal
27872,275.5606201171875,2444.5555908203123,245,0,0,245,225.239375,46.1496875,Macrophages_1
27873,285.97874908447267,2445.437756347656,105,0,0,105,120.43171875,30.20953125,CD8+_T_Cells
27875,308.33692932128906,2435.0933227539062,169,0,0,170,201.8484375,29.1709375,Macrophages_1
27878,264.0701599121094,2455.5883666992186,125,0,0,125,271.7503125,29.6225,CD8+_T_Cells
27879,293.3923065185547,2455.8180908203126,339,0,0,339,189.43046875,56.85171875,DCIS_2
27881,305.8351257324219,2453.77568359375,324,1,0,325,128.1534375,84.2615625,DCIS_2
27882,57.286927413940425,2414.4833129882813,68,0,0,68,102.414375,8.037812500000001,Stromal
27883,69.92087211608886,2416.3953979492185,100,0,0,100,139.80375,24.294062500000003,CD8+_T_Cells
27884,81.61503219604492,2419.599084472656,67,1,0,68,123.18625,15.6240625,CD4+_T_Cells
27885,37.86865692138672,2416.3262939453125,376,1,0,377,251.56546875,98.21484375,DCIS_2
27886,48.7565258026123,2417.81337890625,130,0,0,130,105.98171875,46.24,Myoepi_ACTA2+
27887,74.17200050354003,2424.31787109375,33,0,0,34,44.43375,8.53453125,Macrophages_1
27888,48.93438949584961,2427.6537475585938,23,0,0,23,32.55765625,13.23078125,Myoepi_ACTA2+
27889,57.24436645507812,2427.6238647460937,71,0,0,71,159.4015625,33.596250000000005,Stromal
27890,83.48331756591797,2430.8240234375,58,0,0,58,97.49234375,8.489375,CD8+_T_Cells
27891,69.50111846923828,2430.7486938476563,90,0,0,90,215.98234375,27.5453125,CD8+_T_Cells
27892,54.573311233520506,2435.488647460937,20,0,0,20,22.036250000000003,5.82515625,Stromal
27893,39.653059005737305,2429.9846069335936,219,0,0,219,142.55828125,65.88296875,DCIS_2
27894,37.35090217590332,2436.356494140625,112,0,0,113,68.50203125,43.8015625,DCIS_2
27895,87.43155822753906,2436.378491210937,46,0,0,46,62.18015625,18.604375,CD4+_T_Cells
27896,48.99757919311524,2437.636474609375,129,0,0,129,83.44875,41.54375,Myoepi_ACTA2+
27897,90.63163909912107,2445.439208984375,71,0,0,72,98.7115625,29.938593750000003,CD8+_T_Cells
27898,60.00676918029785,2443.002307128906,73,0,0,73,137.59109375,10.7471875,Stromal
27899,80.85554313659668,2444.680725097656,60,0,0,60,135.24296875000002,20.09453125,CD8+_T_Cells
27900,71.1582592010498,2445.868359375,61,0,0,61,150.14453125,22.71359375,CD4+_T_Cells
27901,53.771925926208496,2448.044201660156,59,0,0,59,71.2565625,24.384375,Myoepi_ACTA2+
27902,47.5395923614502,2447.4201904296874,67,0,0,68,49.400937500000005,21.7653125,Myoepi_ACTA2+
27903,41.92508659362793,2452.6880737304687,125,0,0,125,72.5209375,38.2021875,Myoepi_ACTA2+
27904,76.54997329711914,2457.0194213867185,37,0,0,37,92.07359375,11.4696875,CD4+_T_Cells
27905,49.4729902267456,2456.5224121093747,103,0,0,103,77.35265625000001,46.1496875,Myoepi_ACTA2+
27906,93.81431427001952,2456.9328857421874,91,0,0,91,138.4490625,26.551875000000003,CD8+_T_Cells
27907,41.874967384338376,2460.6925170898435,87,0,0,87,58.116093750000005,37.34421875,Myoepi_ACTA2+
27909,72.03718223571776,2463.15556640625,97,1,0,98,90.67375,18.46890625,Stromal
27910,54.81117401123047,2462.6355224609374,85,0,0,85,121.4703125,38.111875000000005,Stromal
27911,64.4232063293457,2459.592248535156,130,0,0,130,178.1865625,20.45578125,Stromal
27912,41.03492183685302,2467.1142089843747,109,0,0,109,70.39859375,40.95671875,DCIS_2
27913,94.50820770263672,2426.9137329101563,111,0,0,111,113.02609375,18.3334375,Macrophages_1
27914,93.507710647583,2419.1483520507813,122,0,0,122,90.854375,11.24390625,Myoepi_ACTA2+
27915,93.25949783325196,2437.4351806640625,51,0,0,51,39.240781250000005,18.785,CD4+_T_Cells
27916,101.63676948547364,2457.8791748046874,56,0,0,56,53.284375,17.881875,CD4+_T_Cells
27917,97.48485488891602,2466.211706542969,34,0,0,34,64.61859375,14.76609375,Mast_Cells
27918,100.20550079345703,2475.1362915039062,39,0,0,39,66.96671875,20.3203125,Endothelial
27919,102.5070156097412,2468.2846191406247,18,0,0,18,36.0346875,14.45,Mast_Cells
27920,103.8754383087158,2481.796423339844,70,0,0,70,44.795,16.39171875,Endothelial
27921,101.28103561401367,2492.1821533203124,43,0,0,43,81.68765625,17.927031250000002,Stromal
27922,106.73155555725096,2474.366809082031,29,0,0,29,38.427968750000005,12.9146875,CD8+_T_Cells
27923,107.61830596923828,2455.60849609375,53,0,0,53,80.06203125,9.61828125,Stromal
27924,108.08055572509764,2484.622216796875,41,0,0,41,44.614375,14.08875,Stromal
27925,103.93713645935058,2501.356799316406,101,0,0,101,147.79640625000002,33.82203125,Stromal
27926,104.69293556213378,2524.087451171875,179,0,0,180,254.7715625,31.42875,Stromal
27928,110.86673889160156,2471.2990478515626,40,0,0,40,56.987187500000005,17.2496875,Stromal_&_T_Cell_Hybrid
27929,110.12043380737305,2492.209338378906,65,0,0,65,40.86640625,19.01078125,Stromal
27930,113.48094024658202,2484.028918457031,63,0,1,64,59.01921875,6.2315625,Stromal
27931,113.15038757324218,2497.91259765625,54,0,0,54,27.81625,13.0953125,CD8+_T_Cells
27932,115.6930335998535,2516.086743164062,137,0,0,137,102.414375,13.95328125,Stromal
27933,109.94242095947266,2508.3435668945312,187,0,0,187,130.09515625,46.28515625,Stromal
27934,117.1592887878418,2491.2362792968747,68,0,0,68,67.373125,20.907343750000003,Stromal
27935,118.74451751708985,2502.531774902344,115,0,0,115,69.31484375000001,13.7275,Stromal
27936,118.76130065917968,2451.652551269531,284,1,0,285,222.349375,33.5059375,Stromal
27937,120.0824478149414,2463.354992675781,104,0,0,104,118.08359375,28.67421875,Stromal
27938,121.6774169921875,2474.232751464844,198,0,0,198,222.16875,62.315625,Macrophages_1
27939,125.47189865112304,2519.7260131835938,183,0,0,183,112.84546875,44.3434375,Myoepi_ACTA2+
27940,127.75082626342773,2507.672863769531,367,0,0,367,214.71796875,89.99640625,Myoepi_ACTA2+
27941,126.19228973388672,2490.333776855469,295,0,0,295,172.36140625000002,83.13265625,Myoepi_ACTA2+
27942,130.56328659057615,2482.256494140625,93,0,0,93,69.9921875,30.525625,Myoepi_ACTA2+
27943,131.23398971557617,2458.1987548828124,169,0,0,169,123.9990625,32.647968750000004,Macrophages_1
27944,135.9426727294922,2466.147998046875,113,0,0,113,99.4340625,33.5059375,Stromal
27945,135.9057991027832,2475.752001953125,151,0,0,151,101.10484375,25.78421875,Myoepi_ACTA2+
27946,136.55188522338867,2451.3624389648435,62,0,0,62,43.71125,12.32765625,Macrophages_1
