gene	reference_mean_count	simulated_mean_count	reference_variance	simulated_variance	reference_zero_fraction	simulated_zero_fraction	reference_log1p_mean_count	simulated_log1p_mean_count	reference_log1p_variance	simulated_log1p_variance
PECAM1	0.7308070866141733	0.8485903237034459	5.797021898758223	7.684936208499651	0.7869094488188977	0.7368604246432301	0.54858782377561	0.6144233614431096	1.9164845601863265	2.1615900546459037
PELI1	0.3676181102362205	0.35572572224155935	0.45021628343355163	0.4444457910407822	0.7140748031496063	0.7257222415593456	0.3130706210441312	0.3043368993255591	0.37171270629774517	0.36772571238388585
PIM1	0.17273622047244094	0.186216498433693	0.240457698973005	0.25535312442130026	0.8626968503937008	0.8552036199095022	0.15933966840036962	0.1707688289699168	0.21548042358684602	0.2274169070463725
POLR2J3	5.368602362204724	5.143752175426384	16.323445017581808	16.790957643296974	0.060039370078740155	0.059519665854507485	1.8513800361232975	1.8154356590009895	2.852060787372933	2.8786903306559743
POSTN	3.46998031496063	3.0800556909154193	56.11529729158671	55.27144400803951	0.453248031496063	0.42394709363035155	1.4973840048038412	1.406110638057085	4.045071984312637	4.030187195245643
PPARG	0.39960629921259844	0.4249912982944657	0.8426980231606942	1.0445980587682653	0.7465551181102362	0.7424295161851723	0.336190982224759	0.3541657072419453	0.6112308145631248	0.7152012218970437
PRDM1	0.19094488188976377	0.2707970762269405	0.4105925090235212	0.6244149981530085	0.8789370078740157	0.8475461190393317	0.17474701045235957	0.23964432267634733	0.34400983528834805	0.4851477498291251
PTGDS	0.140748031496063	0.11660285415941525	0.5710221875884421	0.33563302362694836	0.9251968503937008	0.9314305603898364	0.1316842152013245	0.11029091000711556	0.45172648240000446	0.2894053544682318
PTN	0.11318897637795275	0.10476853463278803	0.19594610311820326	0.19271054006808175	0.9173228346456693	0.9237730595196658	0.10722884797769325	0.09963584210706483	0.17893759023057595	0.1762284817128325
PTPRC	0.36958661417322836	0.5499477897667943	1.2601873228734148	2.1974521212285745	0.8395669291338582	0.7852419074138531	0.3145089528275183	0.43822124634241283	0.8154476960764957	1.1623542805443892
PTRHD1	0.5506889763779528	0.5120083536373129	0.739920746151192	0.6858759442198861	0.6269685039370079	0.6449704142011834	0.43869933305890213	0.4134388026344818	0.5538395640001172	0.5222852769317715
QARS	1.3700787401574803	1.3592064044552732	2.1455936914828038	2.2769146903210853	0.3390748031496063	0.35816219979115904	0.8629231782902844	0.8583252931877071	1.1460026454634868	1.1869023365188254
RAB30	0.1328740157480315	0.15280194918203968	0.1822373292703257	0.3119498413332467	0.8853346456692913	0.8882701009397842	0.12475778058345545	0.14219545652586077	0.16740868501376702	0.27151445909996286
RAMP2	0.2721456692913386	0.3250957187608771	1.1553438921131904	1.3900977014893248	0.9010826771653543	0.8872258962756701	0.24070497824415701	0.2814846974032078	0.7679502895312006	0.8713342443921205
RAPGEF3	0.1687992125984252	0.16219979115906719	0.20832194489352052	0.21254000603059706	0.859744094488189	0.8680821441002436	0.15597690777036907	0.15031458096436498	0.18923257467840646	0.1927173379495992
RHOH	0.8046259842519685	0.7855899756352245	1.2651090673303944	1.2659900504844355	0.5285433070866141	0.5443786982248521	0.5903533593729535	0.5797488791855256	0.8176229111224147	0.8180117718126073
RORC	0.10531496062992125	0.10163592064044552	0.12184273679231748	0.11849662645299089	0.90748031496063	0.910546467107553	0.10013032660001597	0.096796275598987	0.11497263399000858	0.11198548580848833
RTKN2	0.3617125984251969	0.3814827706230421	0.7597938159317973	0.9665372156675299	0.7760826771653543	0.7796728158719108	0.3087431710885534	0.3231573938037758	0.5651966521487071	0.6762742375352315
RUNX1	1.3720472440944882	1.309780717020536	3.1712123503025937	2.9917462262714913	0.38336614173228345	0.3967977723633832	0.8637533983462735	0.8371525923310456	1.4282067250439332	1.3842287858552493
S100A14	1.7691929133858268	1.655412460842325	4.187469953903473	3.7133907855967623	0.3312007874015748	0.35920640445527324	1.0185559107349065	0.9765999951109398	1.6462460935214351	1.5504075610322718
S100A4	0.2903543307086614	0.4065436825617821	0.7349536902421911	1.207923739125292	0.8356299212598425	0.7946397493908807	0.2549168556252726	0.3411354060991841	0.5509807215395381	0.792052589378751
SCD	9.805610236220472	9.152105812739297	86.85682720005273	79.05171649019253	0.07874015748031496	0.10407239819004525	2.380065465570964	2.3176811532044295	4.475708525899822	4.382672881938535
SDC4	0.4104330708661417	0.3720849286460146	0.49320473604019593	0.4865046000269535	0.6919291338582677	0.7194570135746606	0.3438967996897446	0.31633142873337594	0.4009246397919411	0.396427457986682
SEC11C	1.0949803149606299	1.1802993386703795	1.8860998519018213	2.598400049640927	0.4315944881889764	0.43021232161503653	0.7395441571297798	0.7794621786913495	1.059906058471737	1.2804893160181918
SEC24A	1.1338582677165354	1.0873651235642185	1.6423390207686372	1.7322671845352997	0.39911417322834647	0.42742777584406544	0.7579317344211096	0.7359025641892202	0.9716645176137476	1.0051317350727733
SELL	0.050688976377952756	0.07518273581621998	0.08950223310343222	0.2046519947993372	0.9616141732283464	0.9523146536721198	0.049446116964352416	0.07249063393929216	0.08572092505939265	0.1861907242351789
SERHL2	2.500492125984252	2.337626174730247	10.549482770986714	9.303099794746402	0.3218503937007874	0.3539853811347024	1.2529035660351426	1.2052598281743916	2.446640654232319	2.3324448009051904
SERPINA3	0.1235236220472441	0.10894535328924469	0.1930061894958847	0.15282037061993956	0.90748031496063	0.9136790810998956	0.11646983783142302	0.10340943149070428	0.17647633127992712	0.1422114361056402
SERPINB9	0.3823818897637795	0.403759136790811	0.4923137723552651	0.5729942205162462	0.71751968503937	0.7037939436129481	0.32380801840587115	0.3391537358940786	0.4003277828581287	0.45298094989027216
SFRP4	0.10334645669291338	0.09815523842673164	0.24337628955907836	0.2417549522157596	0.9365157480314961	0.9380438565958928	0.0983477949337327	0.09363171599602398	0.21783049363402968	0.21652566309139867
SH3YL1	1.4493110236220472	1.380438565958928	2.7015160194155934	2.725341451046968	0.36023622047244097	0.391228680821441	0.8958067701601816	0.8672847421188065	1.3087424707089126	1.3151585123411653
SLAMF1	0.050688976377952756	0.0870170553428472	0.07079223802711515	0.16512734546110314	0.9586614173228346	0.9380438565958928	0.049446116964352416	0.08343729830378903	0.06839878387715591	0.15283039045249802
SLAMF7	0.10580708661417323	0.21232161503654717	0.4954463202254814	2.507828626332767	0.9498031496062992	0.9342151061608075	0.10057546348695666	0.19253721138671165	0.40242470424471094	1.2549972210739722
SLC25A37	0.28051181102362205	0.2666202575704838	0.35061953112581756	0.3508944577649754	0.7765748031496063	0.7922032718412809	0.24725985037407808	0.23635213863287025	0.300563399127506	0.30076693436088814
SLC5A6	0.8543307086614174	0.7928994082840237	1.336721757638493	1.2729022102816832	0.5103346456692913	0.541594152453881	0.6175238269978812	0.5838340905862957	0.8487489888359085	0.8210575216315381
SMAP2	0.37401574803149606	0.39157674904281237	0.479442654601705	0.5649290241388705	0.7160433070866141	0.71179951270449	0.3177376551838906	0.3304374560810558	0.39166543212161015	0.44784047097574187
SMS	1.9788385826771653	1.9540549947789767	3.5017676312432884	3.8990025276151896	0.23868110236220472	0.2568743473720849	1.0915334871933147	1.0831788009903873	1.504470126590777	1.5890316186014342
SNAI1	0.05757874015748032	0.07065784893839193	0.10057276583041597	0.1395043372790761	0.9566929133858267	0.9512704490080056	0.05598208794413795	0.06827327164624504	0.09583074049856212	0.13059337599655638
SOX17	0.05610236220472441	0.06300034806822137	0.09729410670047338	0.12590422597480916	0.9596456692913385	0.9557953358858337	0.05458511449227127	0.06109542679928819	0.09284724627247447	0.11858646923922085
SQLE	1.0866141732283465	1.0525583014270796	1.7039664724331909	1.8116517049040775	0.43061023622047245	0.45736164288200487	0.7355427395276309	0.7190869670212146	0.994719758855766	1.0337721060011684
SRPK1	0.9409448818897638	0.9154194222067525	1.3190120068078641	1.2982057519485517	0.45767716535433073	0.466411416637661	0.6631749070241535	0.6499366180804692	0.8411412358399237	0.8321287106441784
STC1	0.2677165354330709	0.26174730247128436	0.41475243954919233	0.4760327397428949	0.8031496062992126	0.8203967977723634	0.23721727852587174	0.2324975083094856	0.3469545614067015	0.38935790732990244
SVIL	0.7608267716535433	0.7243299686738601	1.0850624377270417	1.058380687740145	0.5290354330708661	0.5558649495301079	0.565783455370292	0.5448385510700153	0.734798800954446	0.721919599770837
TACSTD2	3.9606299212598426	3.6613296206056387	16.762604822107722	17.201070237064517	0.22244094488188976	0.2520013922728855	1.601532732926987	1.539300733749967	2.877095394720808	2.9014803965881626
TCF4	0.281003937007874	0.2857640097459102	0.915089488906206	0.8831433662947799	0.8582677165354331	0.840584754611904	0.24764409629619286	0.2513531017798957	0.6497643520400979	0.632942383948677
TCIM	4.430610236220472	4.1322659241211275	25.966625329053215	23.439324146529934	0.18503937007874016	0.2074486599373477	1.6920515099924642	1.635547262270087	3.294600002479953	3.1961934803420555
TENT5C	1.7696850393700787	1.8197006613296205	4.251212505379221	5.385308127635357	0.31791338582677164	0.3421510616080752	1.0187336095359072	1.0366307308512017	1.658459003343466	1.8539997463679445
TFAP2A	0.9566929133858267	0.8931430560389837	1.4742437106735364	1.3949146651128022	0.468996062992126	0.497737556561086	0.6712557590780921	0.6382384404436712	0.9059347778791509	0.8733475997950316
THAP2	0.21653543307086615	0.22763661677688826	0.2672202902259078	0.27685433587322944	0.8223425196850394	0.8148277062304211	0.19600700987920888	0.20509087125676242	0.2368257538074021	0.2443995030996037
TIFA	0.19980314960629922	0.2203271841280891	0.2446479179024336	0.28326354193834247	0.8351377952755905	0.8221371388792204	0.18215750134284434	0.19911900650189027	0.21885269305658178	0.24940647524759169
TMEM147	1.7372047244094488	1.6505395057431256	2.9432138467920455	2.808196958135828	0.2765748031496063	0.2861120779672816	1.0069372260955376	0.9747632063499726	1.37199608796506	1.3371558377911068
TOMM7	4.704232283464567	4.6188652975983295	11.733748696387103	12.504059018408835	0.061515748031496065	0.06613296206056388	1.7412084051903725	1.7261297391782398	2.5442558465475074	2.602990308283094
TOP2A	1.3848425196850394	1.4176818656456665	6.12951902984062	6.909742953072842	0.5423228346456693	0.5440306300034807	0.8691330926780986	0.8828091743247297	1.9642437749055075	2.0680952848005734
TPD52	2.548228346456693	2.5123564218586845	6.150307051721932	6.540324285175495	0.21899606299212598	0.2293769578837452	1.2664484215806222	1.2562871574852392	1.9671553000806101	2.0202651897389843
TRAC	0.2249015748031496	0.3202227636616777	0.5939044708591633	0.9120456328103261	0.8740157480314961	0.843369300382875	0.2028604936692195	0.2778004827096094	0.46618664811990324	0.6481736808770058
TRAF4	1.296259842519685	1.1977027497389487	2.2617683775495565	2.2324877570154165	0.38779527559055116	0.42325095718760875	0.8312816438830027	0.7874126101386474	1.1822694954084616	1.1732520441904746
TRAPPC3	0.8070866141732284	0.7963800904977375	1.0095410894908445	1.0340815992135015	0.4867125984251969	0.49564914723285763	0.5917159430420086	0.5857735791694376	0.6979063823173	0.710044414429103
TRIB1	0.5713582677165354	0.5551688130873651	1.1017494097395877	1.1028919718404084	0.656988188976378	0.6721197354681517	0.4519403840164095	0.44158410120980174	0.7427700501908782	0.7433135268041033
TUBA4A	0.889763779527559	0.9140271493212669	1.4511605547090958	1.4623136162543013	0.49901574803149606	0.48659937347720156	0.6364518368834	0.6492094775285251	0.8965616081978292	0.9011014023688222
TUBB2B	0.19438976377952755	0.1837800208840933	0.21970263087498107	0.20785659783189372	0.8316929133858267	0.8416289592760181	0.17763539702822886	0.1687127260279059	0.19860708385003797	0.18884738206192403
TYROBP	0.054625984251968504	0.04907761921336582	0.0831789836277851	0.06688024223221288	0.9571850393700787	0.9582318134354334	0.05318618677520451	0.04791132020715122	0.07990022087149888	0.06473872818750179
USP53	1.2308070866141732	1.1632439958231813	2.1904241636523647	2.0586485257517158	0.40403543307086615	0.4375217542638357	0.8023634422424767	0.7716089449655219	1.1601538746196534	1.1179731601534844
VOPP1	1.329724409448819	1.3219631047685347	1.9316024843275685	2.0979053370783793	0.3248031496062992	0.3498085624782457	0.8457499813755568	0.8424129937302259	1.0755491964998063	1.1307261853878605
VWF	0.6077755905511811	0.7567003132613992	4.691480623175427	6.606174623596699	0.8095472440944882	0.7890706578489384	0.4748516029026977	0.5634372273609728	1.7389704292575159	2.0289603679063
WARS	0.7839566929133859	0.7894187260703098	1.0429133373653257	1.1398322873511622	0.5162401574803149	0.5179255134006265	0.5788337585904026	0.5818908330762151	0.714376895633424	0.760727455565987
ZEB1	0.30118110236220474	0.30804037591367905	0.64287403513261	0.6310530178678254	0.8257874015748031	0.8162199791159067	0.2632723922732044	0.26853012099412105	0.49644716851566123	0.48922582946728593
ZEB2	0.797736220472441	0.7796728158719108	3.4671932972004793	3.06599334695227	0.6973425196850394	0.6926557605290637	0.58652821809691	0.5764295361007097	1.4967603136971355	1.4026580789412328
ZNF562	1.1008858267716535	1.0549947789766794	1.6397431834130038	1.749063657702537	0.41732283464566927	0.44657152801949185	0.7423590780595896	0.7202733073010188	0.9706816334160892	1.0112603655910744
