genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
C1QC,2.99617494595951e-07,1.24520748561385,1.04628331446205e-06,18.7039617877612,5.48365758248691,760
KRT8,1.12576157880687e-07,1.1669417460994,4.19775503961882e-07,18.6706430370585,7.66171366592133,1350
CYTIP,6.84648474778215e-07,1.3135536846855,2.18293716595953e-06,18.6450542815818,5.59890861923839,538
CD163,3.45015899521763e-07,1.24863323456272,1.18599215460606e-06,18.579257143292,5.49478033010424,731
S100A4,2.48731485210127e-07,1.20424573872082,8.82595592681094e-07,18.3128347637347,5.52583736510777,960
ZEB1,3.91580051921583e-07,1.17309296470239,1.32534786804228e-06,17.306729507911,5.44882013100392,1182
PIM1,6.66939178548866e-07,1.21628059000562,2.15774440118751e-06,17.296199598804,5.17159494691683,840
FBLIM1,7.94523823277099e-07,1.21293092410087,2.4970748731566e-06,17.0362490295487,5.31275133377432,849
SFRP4,3.51751250055023e-06,1.3341773404053,1.04574695962304e-05,16.7542741608191,5.51375505249181,468
EDNRB,2.39936131801618e-06,1.27734507351451,7.43464070371209e-06,16.5292386397353,5.38020936822949,582
CD14,2.69628630318513e-06,1.18899687397312,8.12579433836614e-06,15.2472621360576,5.56945415878779,923
TCIM,4.17603965852605e-06,1.14349677430605,1.22497163316764e-05,14.1635193814645,7.6056386799617,1351
JUP,4.77280286373051e-06,1.14321383576118,1.38160082897462e-05,14.007315347981,5.31956436076006,1351
PECAM1,6.71329567596883e-06,1.14476883980153,1.91808447884824e-05,13.6358231048154,5.62477379771601,1272
MYO5B,1.02349630907483e-05,1.13646710420126,2.88678446149311e-05,13.0576671611452,6.33840483543829,1353
ERBB2,1.59512095761468e-05,1.13458999910705,4.44210899588898e-05,12.5326537821082,9.30248224158815,1352
IL3RA,0.000277952140947714,1.48216249019433,0.000736740614560205,12.1360377916091,5.28742863787995,240
GZMA,0.000247684972058043,1.38402961113884,0.00066452065674109,11.4920862759805,5.80324359144645,309
OCIAD2,4.42468695607341e-05,1.12607868204329,0.000121678891292019,11.2897562456137,4.97429564574333,1352
CAVIN2,0.000813477335619086,1.57289719687795,0.00201084285209212,11.1898934287583,5.43992414067489,186
AVPR1A,0.000485484101650407,1.32820604131223,0.00124193607398941,10.1346955849399,5.47445926792812,346
ITM2C,0.000121245694656294,1.11870592101333,0.000329309294128207,10.0881449160524,5.43497246843004,1352
DMKN,0.000399397058142988,1.1898218913109,0.00104603991418402,9.31101605895995,4.76395303991593,634
S100A14,0.000462748170081296,1.10768583584268,0.00119770114609277,8.505174682238,6.36936594150809,1350
ESR1,0.00201711928677934,1.36456725029679,0.00467122361148899,8.46862018126338,4.7850885856609,272
CD3D,0.00219194318833087,1.38143410674771,0.0050232031399249,8.45847521063499,5.47582019299723,255
PTN,0.000858695080481307,1.17983471784548,0.00209903241895431,8.32974716182426,5.27866273446107,623
GPR183,0.000953686310078298,1.15801182820631,0.00230561525513435,8.05417579272396,5.52654464288115,730
CXCR4,0.000685153240080258,1.10394059322222,0.00173257141169721,8.04316548243501,6.51257359827311,1355
APOC1,0.000805792842149701,1.12573756796488,0.00201084285209212,8.01939855269113,5.61452831579055,992
LPL,0.00175225048267587,1.23443625262774,0.00410101176796481,7.83478707154822,5.50121243225579,435
TFAP2A,0.00150675731375506,1.09707347640811,0.00360311531550122,7.12855900121373,5.59452800298253,1351
HAVCR2,0.00251401712017071,1.17305859501297,0.00570189449935624,7.02178019232219,5.20004497897629,582
BACE2,0.0016662982676511,1.09579338841677,0.00394178084820691,7.00995546264967,5.13710456795894,1352
BTNL9,0.00556244975814456,1.28012003955224,0.0116546566361124,6.64602054097473,5.45623024372153,309
CLEC14A,0.00336789561963533,1.16398970329158,0.00726408859137032,6.62713716758547,5.8373682874991,591
CD93,0.00324598531990218,1.13725156901414,0.00714116770378479,6.51683398502258,5.945907347987,746
CCND1,0.00269045787187111,1.09138221239236,0.0060398033858331,6.45884783071442,8.30033149513756,1352
LARS,0.00275553391804489,1.09159263031266,0.00612340870676642,6.43400421298569,6.25510592350066,1352
IGSF6,0.00332765282947497,1.12630100772049,0.00724835269786628,6.42609697351314,5.28449415711157,825
TENT5C,0.00369534380639747,1.08849728739185,0.00789296735347033,6.09632681897279,6.29162027045784,1354
LYZ,0.00408378580438006,1.09913265297656,0.00863877766311166,6.04603286780867,5.84013195698449,1101
CD86,0.00781919147379324,1.16518719416043,0.0159279826318011,5.6525259634434,5.26459201967896,529
CD83,0.00953892361335721,1.16877925507536,0.0190789611584916,5.43759895283561,5.14016534133005,500
TOP2A,0.00659064851627616,1.08250575687794,0.0135999914757042,5.43645597870842,6.09257515156489,1351
TRAF4,0.00661454130863798,1.08275564815871,0.0135999914757042,5.43379278937791,5.84322788575451,1355
EGFL7,0.0177738272662056,1.28115027202211,0.0328591764585313,5.16307182981051,4.95597197974494,261
HPX,0.0191909714989892,1.29917860757993,0.0348926754527077,5.13606272520368,4.8059435477751,250
AKR1C1,0.0156129890685547,1.2249935080476,0.0293577572229234,5.09554679198891,5.00560185000793,343
SVIL,0.00953948057924582,1.07893172857921,0.0190789611584916,5.01953160447269,5.76619068162153,1352
C1QA,0.0124324415525209,1.13984192187532,0.0239924310662684,5.00099484494029,5.35829360332815,589
MDM2,0.0102283849464868,1.0777453918059,0.0202724746687125,4.93886373080827,7.28722381580311,1353
SERPINB9,0.0110889361609814,1.07707859735802,0.0217818388876421,4.84880041073409,5.18268361685993,1352
ANGPT2,0.0250683544725398,1.30355641915815,0.0437701427298314,4.80510319910986,5.40670625362332,230
FAM107B,0.01322661819994,1.07507057619746,0.0253030956868417,4.65024352480866,5.85942995282242,1349
C2orf42,0.0190946655938251,1.17346054786903,0.0348926754527077,4.64496318408021,4.79127121501763,430
DSC2,0.0154239783855441,1.08256535892222,0.0292523728001699,4.5162807441601,4.91984534889955,1118
RAPGEF3,0.0224254309651033,1.14052526034149,0.0394687584985817,4.33121271207937,4.89846192304724,536
CTTN,0.019664950973292,1.07094877693393,0.0354613870010183,4.2076692480023,7.36239571857774,1349
CDC42EP1,0.0265631576385591,1.15504012156982,0.0460149187439607,4.1907513062719,4.86543881350803,461
TYROBP,0.0371995511267369,1.2695569999441,0.061073889909568,4.17869428567515,5.01856569456434,236
MMRN2,0.0305090205502898,1.19265008937436,0.0520308877601841,4.16203023521842,5.3785192070362,353
MEDAG,0.0356928118298585,1.20465716991888,0.0590407413726983,4.01488859538978,5.37068125901957,325
CEACAM6,0.0118671458142178,0.899702396135718,0.0231041776913975,3.98926382765998,5.01345717833699,823
TUBB2B,0.0320365911607619,1.1001139317671,0.0538019088196002,3.78535623639081,4.79248227906822,736
CD8A,0.0335751833879946,1.11084503811273,0.055958638979991,3.77017259512434,5.60361930951952,636
KARS,0.0299813980883569,1.06580565772206,0.0515305279643634,3.73797031849074,5.25032871918794,1353
PCLAF,0.0318378803275718,1.06512470522895,0.0538019088196002,3.67158976609046,5.90336128169731,1352
CENPF,0.0219770639744529,0.934416895064457,0.0393085697104035,3.56737562920747,5.57713283659422,1352
DUSP5,0.022413972463347,0.929808490607651,0.0394687584985817,3.53147842560681,5.00016317913019,1192
KDR,0.0459210955260425,1.13359333795645,0.0748343778942914,3.49240912286231,5.6116214748878,486
ITGAM,0.056326643635166,1.17873781282789,0.0891500834513419,3.39074258996124,5.00864561054009,325
TIFA,0.0549938910053745,1.10171119306659,0.0876714204433507,3.19554986205735,4.85865228779736,629
CD247,0.0732218190602819,1.18394392059807,0.111095173746635,3.09513939791835,5.41890448126076,306
ANKRD29,0.016721033693136,0.744824318203132,0.031174808580423,3.04714171820137,4.92951524290179,269
FLNB,0.0579161460324616,1.05730439798888,0.0910110866224397,3.01200549628479,6.33434771978786,1346
FAM49A,0.0751313740687784,1.14644265084336,0.113211659555693,2.96758634116362,5.09586151020063,377
PDE4A,0.0719986404261224,1.09984642259343,0.110415341742493,2.89381476867671,5.03559723855267,592
DST,0.0659024511964915,1.05531579009398,0.102826519597363,2.8700153391141,6.66114494158506,1347
PTRHD1,0.0482438275357329,0.943560793724353,0.0780414857195679,2.86039264419485,5.2353497267204,1351
CCL8,0.106227461052036,1.27236920659248,0.153750272575315,2.85287140385812,5.36311659334834,178
SLC25A37,0.070356339936854,1.07262599696958,0.109002780183858,2.84694502100975,4.87740380230886,876
CCDC6,0.0722718600496321,1.05387618027742,0.110415341742493,2.76887042599549,6.56994052621162,1351
ERN1,0.0829457595594059,1.05545040378094,0.123888546517709,2.62761595623178,5.0970382408622,1222
ZNF562,0.0833432040210044,1.05196405179486,0.123888546517709,2.61390787171877,5.79328662986528,1355
RAB30,0.0954183099749974,1.0912476125166,0.139946854629996,2.56386966826052,4.92604336627712,606
TOMM7,0.0907775562111111,1.05071010696945,0.134033975613721,2.52101415266121,7.5254366881813,1351
NOSTRIN,0.121389399078655,1.1203671245916,0.172294630950348,2.36257610820804,5.39843987184512,405
HOXD9,0.0506336736928661,0.778262562039292,0.0813095489958434,2.32166496213976,5.60687117872783,256
ANKRD28,0.11028503715826,1.05057539853404,0.158579791992269,2.31618994235571,4.92909295884365,1224
KLF5,0.111137325092509,1.04783063606389,0.158767607275013,2.30207204528728,5.64378232661512,1354
QARS,0.0992556746069604,0.952632386279212,0.144610916645903,2.20063433706832,6.04580433716435,1348
SLAMF1,0.164588175339935,1.19103060767136,0.230633111941311,2.14898704469989,5.23808670052788,217
PPARG,0.131616658702515,1.04654010467621,0.185613236631752,2.12223857717612,5.12740135638605,1286
C6orf132,0.168416153900645,1.05894021711498,0.234503505431278,1.88630848181792,4.80056042042353,817
KLRB1,0.18994513149086,1.10753247476185,0.259552353589995,1.83963362462562,5.71243538789825,379
SLC5A6,0.183984575552981,1.03972746356742,0.254569852966388,1.76015810969886,5.45074798661752,1353
MRC1,0.223775432683275,1.08634065095845,0.30202819135166,1.62637390997924,5.40151925006104,446
RHOH,0.188408298541224,0.962067065013963,0.259061410494183,1.60582834443483,5.43066782795468,1354
USP53,0.218854599226684,1.03660887835416,0.297209949567101,1.57496931526883,5.89647544595884,1352
SEC24A,0.261362606200298,1.03336439218456,0.34848347493373,1.38661643426511,5.99681770831253,1355
TRIB1,0.261362606200298,1.03336439218456,0.34848347493373,1.38661643426511,5.13541976682575,1352
MNDA,0.286210924917983,1.09636991499477,0.377044332227283,1.37158753269922,5.24529870412338,335
APOBEC3B,0.299233464843814,1.11047842928063,0.385758520826899,1.33982686229984,4.81198001341858,282
SELL,0.315495380271198,1.14110573640906,0.394369225338997,1.31639240317526,5.24576701283724,202
CCL5,0.295208378349802,1.07042399965688,0.384294930396192,1.30599628191941,5.9464807493802,475
FSTL3,0.313262047694335,1.07831114632062,0.394369225338997,1.25161216549919,4.91291992061076,385
SERPINA3,0.310710025331791,1.06590915350762,0.394369225338997,1.24593608910416,5.08987110216649,491
HMGA1,0.284497385174614,0.968831743010264,0.377044332227283,1.21785174441124,6.06705660194518,1350
THAP2,0.315070871315017,1.04408557592902,0.394369225338997,1.20587465153222,4.83926301918256,784
ADAM9,0.291829100049595,0.969437750634296,0.382157154826851,1.19394685523487,6.51168701769712,1352
ENAH,0.311717881607372,0.970508168424626,0.394369225338997,1.13127937401521,6.92252426268294,1353
SEC11C,0.339312613506768,0.972101510331905,0.421744491364345,1.05067981243886,5.83555006237628,1350
ESM1,0.299839577551817,0.866529314586026,0.385758520826899,1.04374122202854,5.41055712484006,242
RAMP2,0.400706259649769,1.05269926452077,0.489752095127495,0.962721520971325,5.83429221189987,503
DAPK3,0.365230459065814,0.946905966073963,0.451408432553253,0.953748999773668,4.83363120076758,544
LGALSL,0.427913772023748,1.03465886917162,0.516419954258012,0.87825318261523,4.8838503475689,783
CXCL16,0.431914870833974,1.02508181471837,0.516419954258012,0.860583623267651,4.94787907111241,1199
OXTR,0.388270094471002,0.908458425377336,0.477203468064919,0.859450783274884,4.80646580145191,295
AQP1,0.414334803565186,0.966939114767893,0.503611363449397,0.851951612286702,5.46042684953086,860
SMAP2,0.431316696722095,0.975045165152944,0.516419954258012,0.819927826890148,5.01072131751599,1207
RTKN2,0.475324581727874,1.02997741187456,0.559205390268088,0.766053299623459,4.94733101659567,817
VOPP1,0.457481562886911,0.978421954837624,0.544032128838489,0.765144260065585,6.06469913644874,1356
SMS,0.465153256708892,0.978578179980344,0.550181271376108,0.748992332038631,6.51134453736987,1351
SQLE,0.491137744020898,0.979652814602322,0.574735657896795,0.696563180294034,5.77272822939684,1348
RORC,0.517895783785886,0.942168619599948,0.6028416530841,0.619929282800244,4.65886046330782,347
TUBA4A,0.54930450737105,1.01794984426943,0.636036798008584,0.609856126582432,5.75416636086805,1350
NPM3,0.557438624847913,1.03623372609259,0.638731757638233,0.605577965246816,4.80459550824356,499
MAP3K8,0.565802601288069,1.02051479094738,0.644956333074483,0.581193401641127,4.96202228491301,1028
ACTG2,0.569544078688581,0.983282806106508,0.645874728409731,0.553508672419863,6.51509077393347,1352
SNAI1,0.554169739460012,0.931925395656432,0.638310694665982,0.550100883459671,5.17491156794581,275
TRAPPC3,0.61959367151382,0.98513745363343,0.695462284352247,0.471576811422237,5.62449125393922,1354
SOX17,0.59792495977831,0.908341499935194,0.674582005903734,0.467150966557102,5.31409426414543,190
WARS,0.637200482859418,0.985787198669747,0.701275887920287,0.44426564658289,5.60224170485407,1351
MKI67,0.6374517098041,0.985867668356964,0.701275887920287,0.443913293724848,5.02546374544887,1352
SRPK1,0.640061775047345,0.986144656608894,0.701275887920287,0.440008460018956,5.71993764620673,1350
VWF,0.640711152145353,0.982254013154,0.701275887920287,0.437276447200265,5.72485186161707,936
CTLA4,0.628094644457516,0.905638910919302,0.701275887920287,0.421180431335197,5.49479562226491,177
HOOK2,0.662865952466978,1.01627334596851,0.721933215558094,0.417873807503191,4.81953595604495,963
HDC,0.692336178437819,1.01181895912643,0.750315070228179,0.372029272185124,5.30662029242862,1350
HOXD8,0.725993752451821,0.989525692117094,0.781138693004628,0.316859850973722,5.20044065491535,1352
EIF4EBP1,0.727879236663403,0.989170441909834,0.781138693004628,0.314180442620304,4.91157305310258,1284
PELI1,0.732403657468961,0.989759961276071,0.782178663316366,0.308234483964094,5.02555844405196,1315
CD3G,0.771476318083759,1.02870167472436,0.819926521634913,0.266895933107197,5.67592013062237,305
MZB1,0.790720474398828,0.98075186613426,0.836338963306453,0.230291087355107,4.96034781987801,463
POLR2J3,0.82661337820593,0.993422337056081,0.870119345479926,0.189165685728532,7.60912478034734,1352
DNTTIP1,0.843272040678198,1.00632479492747,0.883427852139065,0.171543827997433,4.89478531601277,1272
SDC4,0.888171580764018,0.995341994929251,0.926055676625991,0.118037938700951,4.86282150489578,1211
TMEM147,0.906980819850116,0.996142791892163,0.941206511165215,0.0972573813297003,6.31251662630118,1353
KRT15,0.926733001177957,1.00640601298134,0.957189015301176,0.0765772116379558,4.94314962460659,330
LAG3,0.958575412141238,1.00417391342239,0.982588453294879,0.0424836282762446,4.97802997849653,290
STC1,0.961604378562185,1.00179506918352,0.982588453294879,0.0392224426374188,4.83029007730905,681
SH3YL1,0.964723208689518,1.00166568747237,0.982588453294879,0.0359738707421756,6.1016032373215,1351
CCPG1,0.976670587914521,0.998713312590677,0.990172946272786,0.0235754773667453,5.59044425153773,1350
CD8B,1,0.99465689564593,1,1.10429098714829e-16,5.30075223867526,291
DUSP2,1,0.997468515496101,1,0,5.06994352454646,333
NARS,1,0.99952301141091,1,0,7.03577868679362,1357
