c2l,RCTD_full,RCTD_multi,CARD,Seurat,spatialDWLS
0.07038407677719524,0.08022582965282217,0.07855451050040398,0.023762206038275255,0.17565602506235453,0.06403618244996394
0.05899799012883738,0.03679999616984031,0.06459024496266694,0.033262470790718465,0.12767033629031177,0.05872851456688147
0.041333880262743546,0.07180586041603652,0.07238351906253507,0.028894028147054503,0.13155581202039773,0.06672831109936367
0.07630048523941563,0.06080888436948558,0.04901495429254149,0.06883418716548392,0.14745816287650415,0.07376857787314935
0.05162240132503763,0.08934593068927198,0.09601980187987018,0.06337789700090944,0.15675599848525484,0.09627274599520036
0.10016695460121292,0.1438672904359212,0.15135162005014727,0.08466729846199487,0.20143189867937758,0.15708444041242559
0.044233569868427094,0.07562772580656452,0.1007943255011467,0.045843120106830906,0.16292482101585348,0.09003546019161561
0.07047321113436361,0.05123565652536621,0.08619350038371881,0.04916559376607795,0.07362051276926564,0.02608069461246433
0.07102720831702723,0.08202314398969698,0.08199222391761576,0.06731391766135209,0.1558380022596292,0.1303533842169996
0.07061684140934435,0.04941401364870542,0.04805404835221724,0.024425618489065208,0.096589057683259,0.026298992753877745
0.061636192609709935,0.04721197505325866,0.07589832675623545,0.03326384739333888,0.16777788527970547,0.04196028032206612
0.04550452322315557,0.04242784592913979,0.04050677605736078,0.04787462815724581,0.11181093702905957,0.07636766825605272
0.06443900136865399,0.05521528715512772,0.07806015740966685,0.04784014255225856,0.12005449994080146,0.08003627799436752
0.09010374751005355,0.0899068885295471,0.08681740106054299,0.10032799086877288,0.17956005994111587,0.13180077485806171
0.07202080424404735,0.0399299121859834,0.13701587339088714,0.057638802591360026,0.13526107059292386,0.057428977006812286
0.050268728185871775,0.050758247949041414,0.060617358270770666,0.06189858775035055,0.0841176640873323,0.09856113318843407
0.07669836250800992,0.08712630448803853,0.0857838219991359,0.059024664954838595,0.1402983809255302,0.062366970639861775
0.06500544554370213,0.06283098127352976,0.06489840152010393,0.027933360258416945,0.07735208026534018,0.04156013108714615
0.06819753068320814,0.04222169341780349,0.050806876012951925,0.033492888467719875,0.12258307232731691,0.03659106409295476
0.07280431313042339,0.033169987016515655,0.03940358004533472,0.033596802074428805,0.13078394770871618,0.02221488703484877
0.043007805001021526,0.032126327663663114,0.037751119271623404,0.021159552685087533,0.025059116624036752,0.050186832637807995
0.057604742239490886,0.08815160933103672,0.11484239070327426,0.0652816583324845,0.14033321910031404,0.036539053270897064
0.060569343545497666,0.07467731956973632,0.07239355689748739,0.037320417187845845,0.15770762217464426,0.044185841158144765
0.07094296002088517,0.0838691986523416,0.09079578147581889,0.02926535475827097,0.16478297132010283,0.03318628429967392
0.06549253954507553,0.05776807505694496,0.059110315150802485,0.04340803027821003,0.14168720287626452,0.10809500555646184
0.07956438121477853,0.06757925121178679,0.05583160461912578,0.07654913135588468,0.15887352894216816,0.08839851644343669
0.05216160277433584,0.06536917292314291,0.06767714950946062,0.07165101979323373,0.1546834328979356,0.08713169051402804
0.06160199269068104,0.0541068290641669,0.05890562335966551,0.03791916610241146,0.1529602995891202,0.051529348942653014
0.04747743753074247,0.05033490951445007,0.054572558109198394,0.05687726554084502,0.15311229703592874,0.07425069777643581
0.04196744117580786,0.05561982515700476,0.07006341773308848,0.043721756476810925,0.1417033140141414,0.07906653409389812
0.04850562699571665,0.0842710065205138,0.10824973620560663,0.08055950083204015,0.13460991788961812,0.08827172297428809
0.06941080733800291,0.05900652630073251,0.06273997545608653,0.06337264788573801,0.14099633212683377,0.04717113342899606
0.046314457122119575,0.07885263829095981,0.09346623377978334,0.04126339852645494,0.16632325707946197,0.06697401894542224
0.03326351231456427,0.03067703991519046,0.03503771465640197,0.046062800100350264,0.06850973489067949,0.04402585224811617
0.04910809526803608,0.05771033866764773,0.05772625625645857,0.042553266730121705,0.15241337179764208,0.054114813557814403
0.051506735552211746,0.0436114634069157,0.05721989150646971,0.04568231868783931,0.1185274009491883,0.038516923291820424
0.0797561226741486,0.07685386376787935,0.07301910552712568,0.05285082077199829,0.14474697155702526,0.07700031292137818
0.07245150864125076,0.043655800517139784,0.09963582261317268,0.0421271071999689,0.1784779328139772,0.07613187995048945
0.07019587253446793,0.04656044359386608,0.05253412580679792,0.0356957286363388,0.12222578161262684,0.025547120914117576
0.05666492209025967,0.061395589207645034,0.07181786070673599,0.10208884214884949,0.11876826162547235,0.07205994192476911
0.06522636424157618,0.06309689465963224,0.0990213263761997,0.037289799110648975,0.13677055858672582,0.024958958644250316
0.055929875573779195,0.08276433328100478,0.08661149853115893,0.04315040792462423,0.08803426374110841,0.04853475477357446
0.035257814269566076,0.056471219802566315,0.055787343023796857,0.05221072642852357,0.09086803099351819,0.05547832661932631
0.08079856738298426,0.08014678911855637,0.08148256779083096,0.05142832653420908,0.08125957253902892,0.05824478911861768
0.04594480226493118,0.0416899500291456,0.05544151783452847,0.06945145858561945,0.0716866527638334,0.048009650066587674
0.06727975660331538,0.07515690810285025,0.07866070299275589,0.04919435583851392,0.08864671082143714,0.03900869604425301
0.0604344240937422,0.07829822289166637,0.09248135951585383,0.04263747429970232,0.16991672459456292,0.07087472596734531
0.056246236739534425,0.04632348643405098,0.06995800288916833,0.04465218391902615,0.12711299187503192,0.029321672512498568
0.08911175561699575,0.087679044210682,0.08239439270339494,0.05328914175619878,0.07948262989633238,0.04811532768534868
0.09256813137567042,0.09335948116867455,0.08467758742079193,0.04682294039947936,0.13608320647460523,0.052872532921605854
0.06283494136729482,0.07350843207950665,0.06712090341948518,0.04956649757107245,0.1580973564563302,0.10353129687394738
0.04763487428827357,0.04326856537318837,0.06703624883054948,0.05553072609446785,0.10997832525490789,0.08909838905988163
