col,row,B_Cells,CD4+_T_Cells,CD8+_T_Cells,DCIS_2,Endothelial,IRF7+_DCs,Invasive_Tumor,Macrophages_1,Macrophages_2,Myoepi_ACTA2+,Myoepi_KRT15+,Perivascular-Like,Stromal,Stromal_&_T_Cell_Hybrid
7,7,0.0273972602739726,0.0410958904109589,0.0684931506849315,0.1780821917808219,0.0,0.0,0.0,0.1780821917808219,0.0136986301369863,0.0273972602739726,0.0,0.0,0.4657534246575342,0.0
7,22,0.0,0.01639344262295082,0.11475409836065574,0.21311475409836064,0.0,0.0,0.01639344262295082,0.14754098360655737,0.0,0.01639344262295082,0.0,0.0,0.47540983606557374,0.0
7,37,0.011904761904761904,0.08333333333333333,0.09523809523809523,0.15476190476190477,0.0,0.0,0.0,0.07142857142857142,0.011904761904761904,0.023809523809523808,0.0,0.023809523809523808,0.5238095238095238,0.0
7,52,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.1111111111111111,0.0,0.0,0.015873015873015872,0.19047619047619047,0.0,0.047619047619047616,0.0,0.015873015873015872,0.5079365079365079,0.015873015873015872
7,67,0.029850746268656716,0.04477611940298507,0.029850746268656716,0.14925373134328357,0.014925373134328358,0.0,0.0,0.23880597014925373,0.0,0.0,0.0,0.0,0.4925373134328358,0.0
7,82,0.0,0.029850746268656716,0.08955223880597014,0.23880597014925373,0.014925373134328358,0.0,0.0,0.08955223880597014,0.0,0.029850746268656716,0.0,0.0,0.5074626865671642,0.0
7,97,0.041666666666666664,0.0,0.08333333333333333,0.2361111111111111,0.0,0.0,0.013888888888888888,0.1527777777777778,0.0,0.0,0.0,0.0,0.4722222222222222,0.0
7,112,0.0,0.017543859649122806,0.07017543859649122,0.2807017543859649,0.0,0.017543859649122806,0.0,0.15789473684210525,0.03508771929824561,0.017543859649122806,0.0,0.0,0.40350877192982454,0.0
7,127,0.015873015873015872,0.1111111111111111,0.1111111111111111,0.07936507936507936,0.0,0.0,0.015873015873015872,0.047619047619047616,0.0,0.047619047619047616,0.0,0.015873015873015872,0.5555555555555556,0.0
7,142,0.028985507246376812,0.028985507246376812,0.08695652173913043,0.14492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.07246376811594203,0.0,0.028985507246376812,0.0,0.0,0.5652173913043478,0.014492753623188406
22,7,0.043478260869565216,0.014492753623188406,0.08695652173913043,0.18840579710144928,0.0,0.0,0.0,0.057971014492753624,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.5652173913043478,0.0
22,22,0.016666666666666666,0.0,0.06666666666666667,0.21666666666666667,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.016666666666666666,0.5166666666666667,0.016666666666666666
22,37,0.01282051282051282,0.02564102564102564,0.11538461538461539,0.1282051282051282,0.01282051282051282,0.0,0.02564102564102564,0.19230769230769232,0.0,0.02564102564102564,0.0,0.0,0.46153846153846156,0.0
22,52,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.18571428571428572,0.04285714285714286,0.0,0.0,0.05714285714285714,0.0,0.014285714285714285,0.0,0.02857142857142857,0.5571428571428572,0.0
22,67,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.3283582089552239,0.014925373134328358,0.0,0.0,0.16417910447761194,0.0,0.0,0.0,0.0,0.40298507462686567,0.014925373134328358
22,82,0.0,0.029850746268656716,0.11940298507462686,0.16417910447761194,0.0,0.0,0.0,0.07462686567164178,0.014925373134328358,0.07462686567164178,0.0,0.0,0.5223880597014925,0.0
22,97,0.0,0.0,0.08955223880597014,0.26865671641791045,0.014925373134328358,0.0,0.0,0.1044776119402985,0.0,0.05970149253731343,0.0,0.0,0.44776119402985076,0.014925373134328358
22,112,0.015151515151515152,0.015151515151515152,0.07575757575757576,0.21212121212121213,0.0,0.0,0.030303030303030304,0.15151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.0,0.42424242424242425,0.015151515151515152
22,127,0.0,0.029411764705882353,0.04411764705882353,0.17647058823529413,0.0,0.0,0.014705882352941176,0.19117647058823528,0.0,0.0,0.0,0.014705882352941176,0.5294117647058824,0.0
22,142,0.0,0.0,0.05263157894736842,0.2631578947368421,0.0,0.0,0.017543859649122806,0.19298245614035087,0.0,0.017543859649122806,0.0,0.0,0.45614035087719296,0.0
37,7,0.0,0.05,0.1,0.15,0.0,0.0,0.025,0.175,0.0125,0.025,0.0,0.0,0.45,0.0125
37,22,0.0,0.07936507936507936,0.06349206349206349,0.1746031746031746,0.015873015873015872,0.0,0.0,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.0,0.0,0.5396825396825397,0.0
37,37,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.1836734693877551,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.46938775510204084,0.0
37,52,0.0,0.03225806451612903,0.08064516129032258,0.1935483870967742,0.0,0.0,0.0,0.16129032258064516,0.0,0.03225806451612903,0.0,0.0,0.5,0.0
37,67,0.0,0.04938271604938271,0.04938271604938271,0.20987654320987653,0.024691358024691357,0.0,0.0,0.06172839506172839,0.0,0.012345679012345678,0.0,0.0,0.5925925925925926,0.0
37,82,0.039473684210526314,0.0,0.17105263157894737,0.10526315789473684,0.013157894736842105,0.0,0.013157894736842105,0.07894736842105263,0.0,0.02631578947368421,0.0,0.013157894736842105,0.5394736842105263,0.0
37,97,0.01639344262295082,0.01639344262295082,0.06557377049180328,0.19672131147540983,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.08196721311475409,0.0,0.0,0.0,0.0,0.5573770491803278,0.01639344262295082
37,112,0.013513513513513514,0.04054054054054054,0.12162162162162163,0.16216216216216217,0.0,0.0,0.0,0.20270270270270271,0.0,0.013513513513513514,0.0,0.0,0.44594594594594594,0.0
37,127,0.016129032258064516,0.0,0.04838709677419355,0.2903225806451613,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.5483870967741935,0.016129032258064516
37,142,0.0,0.0,0.078125,0.1875,0.0,0.0,0.015625,0.234375,0.0,0.0,0.0,0.0,0.46875,0.015625
52,7,0.0,0.016129032258064516,0.06451612903225806,0.14516129032258066,0.016129032258064516,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.5806451612903226,0.04838709677419355
52,22,0.013888888888888888,0.041666666666666664,0.08333333333333333,0.125,0.0,0.0,0.0,0.18055555555555555,0.013888888888888888,0.027777777777777776,0.0,0.0,0.4861111111111111,0.027777777777777776
52,37,0.015873015873015872,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.06349206349206349,0.0,0.015873015873015872,0.5873015873015873,0.015873015873015872
52,52,0.0,0.013888888888888888,0.06944444444444445,0.20833333333333334,0.0,0.013888888888888888,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
52,67,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.1527777777777778,0.0,0.0,0.0,0.125,0.0,0.027777777777777776,0.0,0.013888888888888888,0.5833333333333334,0.013888888888888888
52,82,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.0,0.016666666666666666,0.13333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.0,0.48333333333333334,0.016666666666666666
52,97,0.0,0.03076923076923077,0.06153846153846154,0.2153846153846154,0.0,0.0,0.0,0.12307692307692308,0.0,0.015384615384615385,0.0,0.0,0.5538461538461539,0.0
52,112,0.0,0.0,0.0625,0.328125,0.0,0.0,0.046875,0.109375,0.0,0.0,0.0,0.0,0.421875,0.03125
52,127,0.0,0.028169014084507043,0.08450704225352113,0.15492957746478872,0.0,0.0,0.014084507042253521,0.07042253521126761,0.014084507042253521,0.04225352112676056,0.0,0.014084507042253521,0.5774647887323944,0.0
52,142,0.1111111111111111,0.018518518518518517,0.09259259259259259,0.09259259259259259,0.018518518518518517,0.0,0.0,0.09259259259259259,0.0,0.018518518518518517,0.0,0.0,0.5370370370370371,0.018518518518518517
67,7,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.2564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.01282051282051282,0.6410256410256411,0.0
67,22,0.011363636363636364,0.03409090909090909,0.06818181818181818,0.2159090909090909,0.022727272727272728,0.0,0.022727272727272728,0.06818181818181818,0.0,0.011363636363636364,0.0,0.011363636363636364,0.5340909090909091,0.0
67,37,0.041666666666666664,0.1388888888888889,0.041666666666666664,0.16666666666666666,0.0,0.013888888888888888,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.5138888888888888,0.0
67,52,0.016129032258064516,0.04838709677419355,0.16129032258064516,0.16129032258064516,0.0,0.0,0.0,0.11290322580645161,0.0,0.04838709677419355,0.0,0.016129032258064516,0.43548387096774194,0.0
67,67,0.0,0.0,0.11538461538461539,0.24358974358974358,0.0,0.0,0.0,0.10256410256410256,0.01282051282051282,0.0,0.0,0.01282051282051282,0.5128205128205128,0.0
67,82,0.0,0.043478260869565216,0.043478260869565216,0.18840579710144928,0.028985507246376812,0.0,0.043478260869565216,0.057971014492753624,0.0,0.043478260869565216,0.014492753623188406,0.0,0.5362318840579711,0.0
67,97,0.0136986301369863,0.0136986301369863,0.0958904109589041,0.1643835616438356,0.0,0.0,0.0,0.0547945205479452,0.0,0.0136986301369863,0.0,0.0136986301369863,0.6301369863013698,0.0
67,112,0.024390243902439025,0.036585365853658534,0.12195121951219512,0.17073170731707318,0.024390243902439025,0.0,0.0,0.036585365853658534,0.0,0.036585365853658534,0.0,0.012195121951219513,0.524390243902439,0.012195121951219513
67,127,0.028169014084507043,0.04225352112676056,0.04225352112676056,0.14084507042253522,0.014084507042253521,0.0,0.014084507042253521,0.16901408450704225,0.0,0.028169014084507043,0.0,0.0,0.5070422535211268,0.014084507042253521
67,142,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.23076923076923078,0.0,0.0,0.019230769230769232,0.1346153846153846,0.0,0.019230769230769232,0.0,0.038461538461538464,0.46153846153846156,0.0
82,7,0.0,0.02702702702702703,0.10810810810810811,0.20270270270270271,0.0,0.0,0.013513513513513514,0.06756756756756757,0.0,0.0,0.0,0.0,0.581081081081081,0.0
82,22,0.03333333333333333,0.0,0.1,0.15,0.016666666666666666,0.0,0.016666666666666666,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.48333333333333334,0.0
82,37,0.028985507246376812,0.043478260869565216,0.08695652173913043,0.07246376811594203,0.0,0.0,0.014492753623188406,0.18840579710144928,0.0,0.014492753623188406,0.0,0.0,0.5507246376811594,0.0
82,52,0.0,0.02857142857142857,0.07142857142857142,0.22857142857142856,0.014285714285714285,0.0,0.014285714285714285,0.14285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.0,0.45714285714285713,0.0
82,67,0.04477611940298507,0.11940298507462686,0.029850746268656716,0.1044776119402985,0.0,0.0,0.0,0.13432835820895522,0.0,0.04477611940298507,0.0,0.0,0.5223880597014925,0.0
82,82,0.0,0.029411764705882353,0.11764705882352941,0.11764705882352941,0.0,0.014705882352941176,0.0,0.14705882352941177,0.0,0.014705882352941176,0.0,0.0,0.5441176470588235,0.014705882352941176
82,97,0.03333333333333333,0.016666666666666666,0.1,0.23333333333333334,0.0,0.0,0.016666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.5166666666666667,0.0
82,112,0.07272727272727272,0.09090909090909091,0.07272727272727272,0.09090909090909091,0.0,0.0,0.0,0.07272727272727272,0.0,0.01818181818181818,0.0,0.0,0.5818181818181818,0.0
82,127,0.03896103896103896,0.03896103896103896,0.025974025974025976,0.18181818181818182,0.025974025974025976,0.0,0.0,0.1038961038961039,0.0,0.012987012987012988,0.0,0.012987012987012988,0.5584415584415584,0.0
82,142,0.0,0.03225806451612903,0.04838709677419355,0.22580645161290322,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.5161290322580645,0.016129032258064516
97,7,0.024390243902439025,0.0,0.08536585365853659,0.35365853658536583,0.012195121951219513,0.0,0.0,0.08536585365853659,0.0,0.0,0.0,0.0,0.43902439024390244,0.0
97,22,0.0,0.06153846153846154,0.015384615384615385,0.2,0.0,0.0,0.0,0.07692307692307693,0.0,0.015384615384615385,0.0,0.0,0.6153846153846154,0.015384615384615385
97,37,0.015384615384615385,0.046153846153846156,0.07692307692307693,0.18461538461538463,0.015384615384615385,0.0,0.015384615384615385,0.09230769230769231,0.0,0.03076923076923077,0.0,0.0,0.5076923076923077,0.015384615384615385
97,52,0.0,0.014705882352941176,0.10294117647058823,0.23529411764705882,0.0,0.0,0.014705882352941176,0.16176470588235295,0.014705882352941176,0.04411764705882353,0.0,0.014705882352941176,0.38235294117647056,0.014705882352941176
97,67,0.01818181818181818,0.07272727272727272,0.03636363636363636,0.21818181818181817,0.0,0.0,0.0,0.18181818181818182,0.0,0.03636363636363636,0.0,0.0,0.43636363636363634,0.0
97,82,0.0,0.016666666666666666,0.08333333333333333,0.31666666666666665,0.0,0.0,0.0,0.08333333333333333,0.0,0.03333333333333333,0.0,0.0,0.4666666666666667,0.0
97,97,0.03896103896103896,0.025974025974025976,0.03896103896103896,0.18181818181818182,0.0,0.0,0.0,0.07792207792207792,0.012987012987012988,0.03896103896103896,0.0,0.0,0.5714285714285714,0.012987012987012988
97,112,0.011904761904761904,0.05952380952380952,0.05952380952380952,0.16666666666666666,0.023809523809523808,0.0,0.0,0.19047619047619047,0.011904761904761904,0.011904761904761904,0.0,0.023809523809523808,0.42857142857142855,0.011904761904761904
97,127,0.03125,0.0625,0.109375,0.078125,0.0,0.0,0.015625,0.046875,0.0,0.015625,0.0,0.0,0.640625,0.0
97,142,0.01639344262295082,0.06557377049180328,0.01639344262295082,0.2786885245901639,0.01639344262295082,0.0,0.0,0.19672131147540983,0.0,0.01639344262295082,0.0,0.01639344262295082,0.36065573770491804,0.01639344262295082
112,7,0.027777777777777776,0.013888888888888888,0.09722222222222222,0.16666666666666666,0.013888888888888888,0.0,0.0,0.1527777777777778,0.027777777777777776,0.027777777777777776,0.0,0.013888888888888888,0.4583333333333333,0.0
112,22,0.027777777777777776,0.013888888888888888,0.06944444444444445,0.20833333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.013888888888888888,0.0,0.013888888888888888,0.5555555555555556,0.013888888888888888
112,37,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.136986301369863,0.0,0.0,0.0,0.0958904109589041,0.0,0.0684931506849315,0.0,0.0,0.5342465753424658,0.0
112,52,0.013333333333333334,0.02666666666666667,0.08,0.17333333333333334,0.0,0.0,0.0,0.06666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.0,0.6,0.013333333333333334
112,67,0.04878048780487805,0.06097560975609756,0.07317073170731707,0.10975609756097561,0.024390243902439025,0.012195121951219513,0.036585365853658534,0.024390243902439025,0.0,0.012195121951219513,0.0,0.0,0.5975609756097561,0.0
112,82,0.015151515151515152,0.015151515151515152,0.10606060606060606,0.24242424242424243,0.0,0.0,0.015151515151515152,0.13636363636363635,0.0,0.015151515151515152,0.0,0.0,0.45454545454545453,0.0
112,97,0.013513513513513514,0.12162162162162163,0.02702702702702703,0.16216216216216217,0.0,0.0,0.0,0.06756756756756757,0.0,0.013513513513513514,0.0,0.02702702702702703,0.5675675675675675,0.0
112,112,0.0,0.028985507246376812,0.10144927536231885,0.17391304347826086,0.028985507246376812,0.0,0.014492753623188406,0.028985507246376812,0.0,0.014492753623188406,0.0,0.0,0.5942028985507246,0.014492753623188406
112,127,0.030303030303030304,0.06060606060606061,0.045454545454545456,0.12121212121212122,0.0,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.0,0.0,0.0,0.0,0.6363636363636364,0.015151515151515152
112,142,0.015873015873015872,0.0,0.031746031746031744,0.20634920634920634,0.0,0.0,0.015873015873015872,0.2698412698412698,0.0,0.015873015873015872,0.0,0.0,0.42857142857142855,0.015873015873015872
127,7,0.0,0.10810810810810811,0.0,0.24324324324324326,0.02702702702702703,0.0,0.0,0.06756756756756757,0.0,0.0,0.0,0.013513513513513514,0.527027027027027,0.013513513513513514
127,22,0.0,0.0,0.13043478260869565,0.2463768115942029,0.014492753623188406,0.0,0.0,0.18840579710144928,0.0,0.014492753623188406,0.014492753623188406,0.0,0.391304347826087,0.0
127,37,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.08571428571428572,0.0,0.0,0.0,0.0,0.5,0.0
127,52,0.015151515151515152,0.0,0.06060606060606061,0.25757575757575757,0.0,0.0,0.0,0.10606060606060606,0.0,0.030303030303030304,0.0,0.0,0.5151515151515151,0.015151515151515152
127,67,0.028985507246376812,0.028985507246376812,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.5507246376811594,0.0
127,82,0.03896103896103896,0.025974025974025976,0.11688311688311688,0.2597402597402597,0.0,0.0,0.012987012987012988,0.12987012987012986,0.0,0.012987012987012988,0.0,0.0,0.4025974025974026,0.0
127,97,0.05357142857142857,0.05357142857142857,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.0,0.48214285714285715,0.017857142857142856
127,112,0.02857142857142857,0.14285714285714285,0.07142857142857142,0.05714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.014285714285714285,0.0,0.0,0.6142857142857143,0.0
127,127,0.028169014084507043,0.04225352112676056,0.07042253521126761,0.16901408450704225,0.0,0.0,0.014084507042253521,0.09859154929577464,0.0,0.04225352112676056,0.0,0.014084507042253521,0.5211267605633803,0.0
127,142,0.029850746268656716,0.029850746268656716,0.16417910447761194,0.14925373134328357,0.0,0.0,0.0,0.13432835820895522,0.014925373134328358,0.0,0.0,0.0,0.4626865671641791,0.014925373134328358
142,7,0.014925373134328358,0.07462686567164178,0.16417910447761194,0.16417910447761194,0.0,0.0,0.0,0.14925373134328357,0.0,0.014925373134328358,0.0,0.0,0.417910447761194,0.0
142,22,0.0,0.0,0.12280701754385964,0.15789473684210525,0.0,0.0,0.0,0.12280701754385964,0.0,0.0,0.0,0.0,0.5964912280701754,0.0
142,37,0.0641025641025641,0.02564102564102564,0.11538461538461539,0.16666666666666666,0.01282051282051282,0.0,0.0,0.038461538461538464,0.0,0.01282051282051282,0.0,0.0,0.5512820512820513,0.01282051282051282
142,52,0.015873015873015872,0.031746031746031744,0.047619047619047616,0.2698412698412698,0.031746031746031744,0.0,0.015873015873015872,0.19047619047619047,0.0,0.031746031746031744,0.0,0.0,0.36507936507936506,0.0
142,67,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.12857142857142856,0.014285714285714285,0.0,0.0,0.12857142857142856,0.014285714285714285,0.0,0.0,0.02857142857142857,0.5,0.014285714285714285
142,82,0.05555555555555555,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.013888888888888888,0.0,0.0,0.05555555555555555,0.0,0.013888888888888888,0.0,0.0,0.5694444444444444,0.0
142,97,0.030303030303030304,0.06060606060606061,0.045454545454545456,0.16666666666666666,0.015151515151515152,0.0,0.0,0.10606060606060606,0.0,0.030303030303030304,0.0,0.015151515151515152,0.5303030303030303,0.0
142,112,0.013333333333333334,0.10666666666666667,0.04,0.13333333333333333,0.013333333333333334,0.0,0.0,0.09333333333333334,0.013333333333333334,0.04,0.0,0.013333333333333334,0.5333333333333333,0.0
142,127,0.0,0.07692307692307693,0.08974358974358974,0.16666666666666666,0.01282051282051282,0.0,0.0,0.038461538461538464,0.0,0.02564102564102564,0.0,0.0,0.5897435897435898,0.0
142,142,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.13846153846153847,0.015384615384615385,0.0,0.015384615384615385,0.13846153846153847,0.0,0.0,0.0,0.015384615384615385,0.5538461538461539,0.0
