Gene,C,Z,Pval,FDR
CD4,0.027145603118168573,8.930887,2.1130287209251182e-19,9.255065797652018e-19
AIF1,0.029098002397739374,8.836867,4.921996103880128e-19,2.1135630328426434e-18
MYO5B,0.0391129346297957,8.566493,5.33421737949837e-18,2.246526165596429e-17
CD86,0.030966762651585926,8.537042,6.885095617217331e-18,2.8449734720199915e-17
CCND1,0.037283842497408674,8.355832,3.248653459184011e-17,1.317509458446849e-16
GZMA,0.013595718422011632,8.226217,9.660919902373729e-17,3.8468026520360847e-16
FBLIM1,0.028426349958910867,8.10094,2.726812804797394e-16,1.066378579018981e-15
FCGR3A,0.02576092312599005,7.941407,9.995011696495714e-16,3.84018870444309e-15
PCOLCE,0.02915429880950653,7.911611,1.2703954480320109e-15,4.796837984810524e-15
TRAC,0.01322731748069459,7.870828,1.7615064579831212e-15,6.538473123700061e-15
MMRN2,0.021710775272379745,7.8248663,2.5409837067616596e-15,9.274590529680058e-15
S100A4,0.015173295793226804,7.755114,4.413204825272822e-15,1.5844128798930295e-14
SFRP4,0.02357898873448841,7.6956415,7.03930065293251e-15,2.4864626499874512e-14
DPT,0.02684689000915713,7.6646714,8.9644800268143e-15,3.116224009321162e-14
RAMP2,0.025187895254459775,7.6561356,9.580573378850714e-15,3.278352453075479e-14
PTN,0.022825448167759704,7.620853,1.2600245293096452e-14,4.245313414135574e-14
CD14,0.02577596324040988,7.556028,2.0778238906458956e-14,6.894597455325017e-14
C1QC,0.024862834075260846,7.094959,6.469502148054026e-13,2.114658164811689e-12
VWF,0.02545822597072428,7.023365,1.082936928451748e-12,3.4876939313372475e-12
CTTN,0.03345972479452504,7.010641,1.1861428154900225e-12,3.764714153511811e-12
SERHL2,0.033113792331931305,6.903718,2.532940952020503e-12,7.92448669274986e-12
CD83,0.02368183198175773,6.8334093,4.145996281885191e-12,1.2788354728631788e-11
AVPR1A,0.0179215919705183,6.7768764,6.140090719788545e-12,1.8676109272690157e-11
MNDA,0.020919878871287486,6.604286,1.997186109349369e-11,5.991558328048108e-11
LYPD3,0.030975363946084106,6.47098,4.8684607779322324e-11,1.4408012302258904e-10
CTLA4,0.00940646390787577,6.452921,5.485731126218709e-11,1.6018334888558631e-10
PECAM1,0.026520608084756758,6.391934,8.190034561304747e-11,2.360023117007552e-10
LRRC15,0.02361208600268074,6.347898,1.091383549892134e-10,3.1040649016412643e-10
IL7R,0.010304513757600022,6.081151,5.966142272316814e-10,1.6751091764581823e-09
GJB2,0.020667759989098894,6.0627837,6.689275944373464e-10,1.8543689010351755e-09
DSP,0.027681316173868518,5.809404,3.13478353327173e-09,8.581469922331362e-09
TOP2A,0.029461087880181425,5.7678003,4.015643873533894e-09,1.0857111213628677e-08
CD69,0.010263127536691287,5.6538076,7.846591813679921e-09,2.0956141551169545e-08
BASP1,0.023275125755445616,5.5398436,1.5137098450258813e-08,3.9940054947068435e-08
KDR,0.016931789085064926,5.5267015,1.6315376793654342e-08,4.253651806917025e-08
HAVCR2,0.018150194719907583,5.513019,1.7636498295640664e-08,4.5439919138180064e-08
CD3D,0.0105400147904786,5.471211,2.2348543207399826e-08,5.691082514442514e-08
APOC1,0.017413371309288647,5.405231,3.236246111347924e-08,8.146412625117189e-08
AR,0.02689512238539453,5.392115,3.481656650977581e-08,8.664577347319207e-08
MKI67,0.031285147608148156,5.379951,3.7253057653232965e-08,9.166763624784291e-08
PTGDS,0.01499328792254412,5.370608,3.9235842183295446e-08,9.547388264601892e-08
SNAI1,0.016264071151529107,5.242156,7.935553571623027e-08,1.9097650903136737e-07
MEDAG,0.011508742432293965,5.2248425,8.715168248992489e-08,2.0745889636188643e-07
PRDM1,0.013660121626489486,5.2041445,9.744617120404514e-08,2.2947001606113855e-07
S100A14,0.021803067996505807,5.14721,1.321945600039339e-07,3.079851983070375e-07
SLAMF1,0.009653930769742112,5.0950265,1.7434624509018122e-07,4.019139755236809e-07
LPXN,0.014393137595807435,5.0541897,2.1611094347638086e-07,4.930030898054939e-07
IGSF6,0.016903764588607165,5.044161,2.277580072172793e-07,5.142165317585997e-07
AQP1,0.01545987240817377,5.021438,2.5643013221435675e-07,5.730428464790218e-07
TENT5C,0.017854282899706263,5.001459,2.844901619230382e-07,6.293267218297511e-07
CENPF,0.03314723014682004,4.900043,4.790783862062794e-07,1.049181665791752e-06
ADGRE5,0.014345969177745497,4.8730416,5.494652736361606e-07,1.191414801250685e-06
CD247,0.011121966134871914,4.830923,6.795075188864703e-07,1.4589426140797747e-06
CD8A,0.010662958414373739,4.8140097,7.396582356583459e-07,1.5726713942638618e-06
SELL,0.008339489100966586,4.722313,1.1658876915879258e-06,2.455090427478421e-06
PPARG,0.01762687352617311,4.4959598,3.4628417412263948e-06,7.222498488843624e-06
CAVIN2,0.018219849488772186,4.407821,5.220784805723352e-06,1.078633841937183e-05
CD8B,0.006786302858676108,4.1237974,1.863383505610246e-05,3.813841006809756e-05
STC1,0.01574198146174315,3.9948206,3.237162982169968e-05,6.564247158289103e-05
C1QA,0.012032476013706345,3.950413,3.9008228517656576e-05,7.837433069143844e-05
IL2RG,0.006142030005241163,3.8950796,4.90832406542119e-05,9.772027002974915e-05
CYTIP,0.007676699579480975,3.8413854,6.11709345327808e-05,0.00012068860056467563
HOXD9,0.01261671025500351,3.8014784,7.191764395286226e-05,0.00014062467880068604
ITGAM,0.012769874414849152,3.7700915,8.159384251534768e-05,0.00015813319921116053
USP53,0.01681926080421831,3.7168148,0.0001008751272651613,0.00019378642869359935
CXCL16,0.016322219725156316,3.7058308,0.00010534945949411772,0.00020062201416705896
ESM1,0.010681053998823093,3.5550623,0.0001889447738067799,0.00035671470227314486
MRC1,0.011514965484664685,3.5484786,0.00019373173851998962,0.00036262607466562157
SERPINA3,0.008752310094602197,3.4879158,0.000243400718547364,0.0004517352318802773
BACE2,0.013836275056644844,3.427298,0.0003048097573519763,0.0005609524105889311
PELI1,0.013655505921929477,3.4190896,0.0003141552178434166,0.0005733332725642353
KLF5,0.01725302762052213,3.4037316,0.00033236019239592116,0.0006015444804521217
SLC25A37,0.013641320903656886,3.3954108,0.00034262852351939796,0.0006150462840225258
ERN1,0.008539521241763083,3.3875504,0.00035259885551193487,0.0006277979622529571
PIM1,0.012099518492288377,3.305387,0.0004742266682824041,0.0008375454867245685
FAM49A,0.011673679754245138,3.3000634,0.0004833149917471446,0.0008467678655409973
TRAF4,0.01585140222102434,3.2960038,0.0004903534112033608,0.0008522809289963176
SH3YL1,0.015664541325929027,3.2562494,0.0005644726403539927,0.0009733819546261763
CDC42EP1,0.012505931922648853,3.2451081,0.0005870301697883332,0.0009989292003351384
ANKRD29,0.0085684422811778,3.2444394,0.0005884103508823418,0.0009989292003351384
NOSTRIN,0.01203974718137244,3.138793,0.0008482262264842216,0.0014289349507695733
TYROBP,0.011587873858733583,3.080955,0.001031689053572495,0.0017247320819265375
IL3RA,0.010213049327657696,3.0187888,0.0012689368648848944,0.0021052816167408477
SVIL,0.013074785315701457,2.9914236,0.0013884000253163603,0.002286162447701375
CD3G,0.005725785506896011,2.920523,0.001747222413403767,0.0028555351383240672
RAB30,0.00942180774691147,2.8822112,0.001974474690446937,0.0032030367200583643
NARS,0.014024597178911238,2.867092,0.0020713135320154963,0.0033354239964073066
PCLAF,0.013509130134302523,2.764744,0.0028483738287040923,0.004553239915957637
ITM2C,0.007045979596632456,2.72219,0.0032425432144325226,0.005145775101164656
SLC5A6,0.012693764778104076,2.7041714,0.0034237477227473294,0.005394250009220613
SERPINB9,0.007830324803846296,2.580593,0.004931537755770566,0.007714334060812528
RTKN2,0.015375414872132188,2.520684,0.00585634912486864,0.009096031619476823
EGFL7,0.007934950140469521,2.4529316,0.007084863140681459,0.01092665512541718
TRIB1,0.009335622891659104,2.374093,0.008796058118633848,0.013470886209656033
GPR183,0.005470290753020584,2.3060493,0.010553937576768042,0.016050780064668067
HOXD8,0.007834569385320567,2.0106306,0.022182244304654663,0.03350283794978877
DST,0.008996322814911112,1.9670141,0.02459079411039264,0.03688619116558896
ESR1,0.007517381201872885,1.9358476,0.02644318208723494,0.03939494474220716
TFAP2A,0.00931933108730156,1.909649,0.028089209863300758,0.041564438919343694
DNTTIP1,0.008236573186270295,1.9047205,0.02840820346613329,0.041754339322705974
SMS,0.008145473841502484,1.8480681,0.03229624461845167,0.047152517142939436
CCDC6,0.008948160119117313,1.8325263,0.033436521603723665,0.048494028021294586
BTNL9,0.005200642743981015,1.8206745,0.034328172385988266,0.04945966942454889
TIFA,0.007181654052943401,1.8068036,0.03539645484614778,0.050665513799387996
ANGPT2,0.005899927567025205,1.7732857,0.03809068484290939,0.054167921951929585
SQLE,0.008411264964039999,1.7669802,0.03861577456936707,0.05456035245607348
CCPG1,0.0068756896751671825,1.7521652,0.039872702972363235,0.055975140711202236
POLR2J3,0.007885534627481957,1.6776327,0.04670941355133854,0.06515516922129388
HOOK2,0.007538908148352658,1.6590952,0.04854830839428573,0.06729164264777579
TUBA4A,0.0071208852269398,1.6504221,0.04942831742157129,0.06808051267499442
MYLK,0.00557112635072567,1.4872445,0.06847512519267543,0.0937253276074745
PDE4A,0.005316882698073068,1.4552069,0.07280599963504543,0.09903424795077607
MZB1,0.004203259821527315,1.4456987,0.07413085922804524,0.1002139393268019
TCIM,0.0063378351966126185,1.4009471,0.08061494724703044,0.10831088004355624
LARS,0.006104968633934787,1.3845899,0.08308894916516357,0.11095414553152941
KLRB1,0.0024984115336322533,1.3599088,0.08692938990480836,0.11537900841910928
AKR1C1,0.004598914368244883,1.3344164,0.09103371583879077,0.1200986974017782
TRAPPC3,0.005385937664337274,1.2576904,0.10425186735829145,0.136713526655484
EIF4EBP1,0.00535830271878849,1.2505188,0.10555504625826001,0.13759854244380323
RHOH,0.005411178385617051,1.2210644,0.11103080953084588,0.1438801614630488
SEC24A,0.0052162051733436535,1.1396601,0.1272139639288552,0.16388151823776054
DMKN,0.005675038449785378,1.0825944,0.13949424820021183,0.17865052839676251
DUSP2,0.0031641907622387143,1.0280914,0.15195341061030848,0.19347556350963696
FLNB,0.004070544817483138,0.9893426,0.16124778127078337,0.2041229138630148
SEC11C,0.0033591278885960404,0.97863895,0.16387920414954277,0.20626175694683832
FSTL3,0.0038196632731881536,0.97285724,0.16531213048664534,0.20687632329471617
CEACAM6,0.003797314761380383,0.9222885,0.1781890613525905,0.2205858531374514
MDM2,0.004345314398941666,0.9219332,0.17828171691931005,0.2205858531374514
SOX17,0.002490556268562024,0.8626262,0.1941715116094569,0.2380500880624062
KARS,0.004043529022896704,0.8611758,0.19457061992315394,0.2380500880624062
TMEM147,0.0036710598159471223,0.79384506,0.21364281914226152,0.25993209662308486
OCIAD2,0.003207210726597284,0.7512178,0.2262607999916818,0.27376306739325035
HMGA1,0.003475799506526006,0.7353699,0.23105711777787008,0.2780302680953492
VOPP1,0.0028984922458898336,0.68808246,0.24570042870668207,0.29403493927193103
LGALSL,0.0023812856008252115,0.5551914,0.2893818761221241,0.34442734168883254
FAM107B,0.0015243437238506075,0.46923143,0.3194521121913456,0.3781622301075929
ZNF562,0.0018210521163105327,0.3757768,0.35354141930443056,0.4162665098261844
C6orf132,0.0016427133013058451,0.34967098,0.3632928188609811,0.4254605739601864
APOBEC3B,0.0008658749893183922,0.29465082,0.38413031686052435,0.4474709542151853
PTRHD1,0.0012061339448892784,0.2665753,0.3948980851253977,0.45758032085958783
LAG3,0.0007571582083973124,0.2020527,0.41993776349464734,0.48403352739646194
TOMM7,0.0008814355687358721,0.19039512,0.4244997619561001,0.4867300935517588
CLDN4,0.0008145228098568906,0.17457451,0.43070698981588723,0.4912751602587464
CCL8,0.0004954499659901163,0.16025296,0.4363409067616536,0.4945951543230929
ANKRD28,0.000676808099962253,0.15570058,0.4381345202679453,0.4945951543230929
ADAM9,0.0006384635021254519,0.13915679,0.4446631269536386,0.4993908964248556
SLAMF7,9.012446243776055e-05,0.035463244,0.4858551775938507,0.542868795372721
SRPK1,1.0427289557095613e-05,0.002326942,0.4990716852703746,0.5548055790569139
HDC,-6.277960387004422e-05,-0.014766156,0.5058906297788884,0.5595456965736191
TUBB2B,-0.00016098194571173425,-0.03838581,0.5153099620772111,0.5670999080146193
ENAH,-0.0002722002778169348,-0.059558857,0.5237465063311183,0.5735024244325746
THAP2,-0.0009582119274695126,-0.2437382,0.5962832085996386,0.6496817048921435
WARS,-0.001385340083428971,-0.31535277,0.6237530877860644,0.6734381895445247
MAP3K8,-0.001159985348283215,-0.31938088,0.625281145885018,0.6734381895445247
JUP,-0.0014069040766815442,-0.3247432,0.627312286151064,0.6734381895445247
KRT15,-0.0014063739897291919,-0.37253404,0.6452523624511263,0.6893183774477886
HPX,-0.0020964719390841324,-0.44368488,0.6713647842523571,0.713732464811972
DUSP5,-0.0016625068263424862,-0.47021,0.680897499822349,0.7203698186526302
QARS,-0.0023269620889928553,-0.49925396,0.6911997569470731,0.7265893212320234
C2orf42,-0.001829399841056339,-0.50554436,0.6934117266552187,0.7265893212320234
SDC4,-0.0023563357985958025,-0.5280514,0.701268161158735,0.7313225109226809
NPM3,-0.0027071425822574186,-0.6307414,0.7358951933099644,0.7637964328667404
MMP1,-0.0020565802385432404,-0.6820715,0.7524031318066597,0.7772466314417853
SMAP2,-0.002714941875949186,-0.808113,0.7904872266501501,0.8127544724712812
OXTR,-0.004033128054956749,-0.95283765,0.8296638315378049,0.8490485004989686
DAPK3,-0.004949849568670152,-1.1319156,0.8711650338082677,0.8873727553674913
RORC,-0.005276534951218565,-1.2897712,0.9014349447598158,0.9134346267975622
RAPGEF3,-0.0054352075772465865,-1.3140595,0.9055869083620629,0.9134346267975622
ACTG2,-0.005427801666520028,-1.3362346,0.9092636924286235,0.9134346267975622
DSC2,-0.0099957579500608,-2.3171496,0.9897522091143552,0.9897522091143552
