c2l,RCTD_full,RCTD_multi,CARD,Seurat,spatialDWLS
0.6363636363636364,1.0,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.5
0.7272727272727273,0.6,0.5,0.7272727272727273,0.4444444444444444,0.625
0.8181818181818182,0.8,0.4444444444444444,0.8181818181818182,0.3333333333333333,0.4
0.5454545454545454,0.6666666666666666,0.5,0.5454545454545454,0.6666666666666666,0.6666666666666666
0.5454545454545454,0.4,0.5,0.5454545454545454,0.5,0.5714285714285714
0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5454545454545454,0.2857142857142857,0.6666666666666666
0.6363636363636364,0.5555555555555556,0.375,0.6363636363636364,0.25,0.7142857142857143
0.6363636363636364,0.7777777777777778,0.5714285714285714,0.6363636363636364,0.375,0.2857142857142857
0.6363636363636364,0.5454545454545454,0.5714285714285714,0.6363636363636364,0.42857142857142855,0.75
0.7272727272727273,1.0,0.375,0.7272727272727273,0.75,0.375
0.5454545454545454,0.7142857142857143,0.3333333333333333,0.75,0.5,0.3333333333333333
0.7272727272727273,0.8888888888888888,0.375,0.7272727272727273,0.5555555555555556,0.25
0.8181818181818182,0.7777777777777778,0.3333333333333333,0.8,0.6666666666666666,0.3333333333333333
0.8181818181818182,1.0,0.4444444444444444,0.8181818181818182,0.6666666666666666,0.5555555555555556
0.5454545454545454,0.7142857142857143,0.6666666666666666,0.75,0.5,0.2857142857142857
0.7272727272727273,1.0,0.5,0.8,0.5,0.625
0.6363636363636364,0.7777777777777778,0.42857142857142855,0.6363636363636364,0.5,0.5714285714285714
0.45454545454545453,0.5,0.8,0.625,0.6,0.8
0.9090909090909091,0.9,0.4,0.9090909090909091,0.3,0.6
0.7272727272727273,0.7777777777777778,0.5,0.8888888888888888,0.375,0.625
0.6363636363636364,0.625,0.42857142857142855,0.875,0.42857142857142855,0.42857142857142855
0.5454545454545454,0.7142857142857143,0.6666666666666666,0.6,0.7142857142857143,0.6666666666666666
0.9090909090909091,0.8181818181818182,0.3,1.0,0.3,0.6
0.8181818181818182,0.8,0.4444444444444444,0.8181818181818182,0.3333333333333333,0.5555555555555556
0.7272727272727273,0.7777777777777778,0.5,0.7272727272727273,0.75,0.6666666666666666
1.0,0.9090909090909091,0.36363636363636365,1.0,0.36363636363636365,0.6363636363636364
0.6363636363636364,0.7777777777777778,0.42857142857142855,0.7777777777777778,0.8571428571428571,0.5714285714285714
0.7272727272727273,0.6363636363636364,0.375,0.7272727272727273,0.375,0.625
0.7272727272727273,0.6,0.5,0.6363636363636364,0.1111111111111111,0.375
0.6363636363636364,1.0,0.5714285714285714,0.875,0.7142857142857143,0.7142857142857143
0.5454545454545454,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5714285714285714
0.6363636363636364,0.625,0.42857142857142855,0.7777777777777778,0.42857142857142855,0.2857142857142857
0.7272727272727273,0.7777777777777778,0.5,0.6363636363636364,0.375,0.625
0.45454545454545453,0.8333333333333334,0.8,0.5555555555555556,0.6,0.6
0.6363636363636364,0.6666666666666666,0.5714285714285714,0.6363636363636364,0.7142857142857143,0.5714285714285714
0.7272727272727273,1.0,0.5,0.8,0.375,0.625
0.7272727272727273,0.7,0.5,0.7272727272727273,0.375,0.4444444444444444
0.5454545454545454,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5714285714285714
0.5454545454545454,0.75,0.6666666666666666,0.6,0.8333333333333334,0.6666666666666666
0.7272727272727273,0.7,0.375,0.8,0.5,0.75
0.7272727272727273,0.8,0.5,0.7272727272727273,0.375,0.4444444444444444
0.8181818181818182,0.8,0.4444444444444444,0.9,0.3,0.2222222222222222
0.6363636363636364,0.7777777777777778,0.5714285714285714,0.875,0.42857142857142855,0.2857142857142857
0.6363636363636364,0.7777777777777778,0.5714285714285714,0.7,0.8571428571428571,0.5714285714285714
0.5454545454545454,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.5
0.6363636363636364,0.8571428571428571,0.5714285714285714,0.7,0.42857142857142855,0.8571428571428571
0.6363636363636364,0.6,0.42857142857142855,0.7,0.2857142857142857,0.5714285714285714
0.5454545454545454,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666
0.6363636363636364,1.0,0.42857142857142855,0.7777777777777778,0.7142857142857143,0.7142857142857143
0.5454545454545454,0.625,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.3333333333333333
0.8181818181818182,0.8888888888888888,0.4444444444444444,0.9,0.4444444444444444,0.6666666666666666
0.5454545454545454,0.625,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666
0.7272727272727273,0.7,0.5,0.7272727272727273,0.625,0.5555555555555556
0.6363636363636364,0.75,0.5714285714285714,0.6363636363636364,0.42857142857142855,0.7142857142857143
0.6363636363636364,0.6666666666666666,0.2857142857142857,0.7,0.42857142857142855,0.5714285714285714
0.9090909090909091,1.0,0.4,0.9090909090909091,0.6,0.5
0.5454545454545454,0.4444444444444444,0.5,0.625,0.5,0.2857142857142857
0.6363636363636364,0.7777777777777778,0.5714285714285714,0.7,0.5714285714285714,0.5714285714285714
0.5454545454545454,0.7142857142857143,0.5,0.75,0.6666666666666666,0.6666666666666666
0.5454545454545454,0.75,0.6666666666666666,0.75,0.6666666666666666,0.42857142857142855
0.8181818181818182,0.7777777777777778,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444
0.7272727272727273,0.6666666666666666,0.5,0.7272727272727273,0.25,0.5
0.7272727272727273,0.875,0.375,0.8,0.375,0.375
0.7272727272727273,0.7777777777777778,0.5,0.6363636363636364,0.375,0.5
0.5454545454545454,0.75,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.5714285714285714
0.7272727272727273,0.75,0.5,1.0,0.375,0.625
0.5454545454545454,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.7272727272727273,0.7,0.375,0.7272727272727273,0.5,0.5
0.5454545454545454,0.7142857142857143,0.5,0.6,0.5,0.5
0.8181818181818182,0.7272727272727273,0.4444444444444444,0.8181818181818182,0.3333333333333333,0.5555555555555556
0.8181818181818182,0.8,0.3333333333333333,0.9,0.5555555555555556,0.3333333333333333
0.6363636363636364,0.7777777777777778,0.42857142857142855,0.7777777777777778,0.42857142857142855,0.5714285714285714
0.5454545454545454,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.5,0.5
0.7272727272727273,0.7777777777777778,0.375,0.7272727272727273,0.5,0.375
0.5454545454545454,0.5555555555555556,0.5,0.5454545454545454,0.8333333333333334,0.5714285714285714
0.6363636363636364,1.0,0.42857142857142855,1.0,0.7142857142857143,0.5714285714285714
0.7272727272727273,0.8,0.5,0.7272727272727273,0.375,0.75
