seed	basis	basis_label	GeneID	Gene	is_direct	direction	configured_strength	coefficient_row	coefficient_col	latent_strength	observed_strength	n_cells
6	radial	Radial	65	Gene_65	True	Not applicable	0.5			0.5000000000000001	0.5440104009520441	1659
6	radial	Radial	66	Gene_66	True	Not applicable	0.5			0.5000000000000001	0.3762782722993936	1659
6	radial	Radial	67	Gene_67	True	Not applicable	0.5			0.5000000000000001	0.478591226004413	1659
6	radial	Radial	68	Gene_68	True	Not applicable	0.5			0.5000000000000001	0.3637760339492783	1659
6	radial	Radial	69	Gene_69	True	Not applicable	0.5			0.5000000000000001	0.5986882437546455	1659
6	radial	Radial	70	Gene_70	True	Not applicable	0.5			0.5000000000000001	0.5234844436185727	1659
6	radial	Radial	71	Gene_71	True	Not applicable	0.5			0.5000000000000001	0.4699814672020401	1659
6	radial	Radial	72	Gene_72	True	Not applicable	0.75			0.75	0.7430530672483752	1659
6	radial	Radial	73	Gene_73	True	Not applicable	0.75			0.75	0.8314632112483006	1659
6	radial	Radial	74	Gene_74	True	Not applicable	0.75			0.7500000000000002	0.7116590955995938	1659
6	radial	Radial	75	Gene_75	True	Not applicable	0.75			0.75	0.6991282695046867	1659
6	radial	Radial	76	Gene_76	True	Not applicable	0.75			0.75	0.7605818537106884	1659
6	radial	Radial	77	Gene_77	True	Not applicable	0.75			0.75	0.7793409542512207	1659
6	radial	Radial	78	Gene_78	True	Not applicable	0.75			0.75	0.7435779834578246	1659
6	radial	Radial	79	Gene_79	True	Not applicable	0.75			0.7500000000000002	0.8114515964730942	1659
6	radial	Radial	80	Gene_80	True	Not applicable	0.75			0.75	0.740020039824139	1659
6	radial	Radial	81	Gene_81	True	Not applicable	0.75			0.75	0.6829386529486563	1659
6	radial	Radial	82	Gene_82	True	Not applicable	0.75			0.75	0.6524691196045955	1659
6	radial	Radial	83	Gene_83	True	Not applicable	0.75			0.75	0.7519659894498377	1659
6	radial	Radial	84	Gene_84	True	Not applicable	1.0			1.0000000000000002	1.0663844375627365	1659
6	radial	Radial	85	Gene_85	True	Not applicable	1.0			1.0000000000000002	1.0688863820581247	1659
6	radial	Radial	86	Gene_86	True	Not applicable	1.0			1.0000000000000002	0.9993691303321817	1659
6	radial	Radial	87	Gene_87	True	Not applicable	1.0			1.0000000000000002	1.0529677232644843	1659
6	radial	Radial	88	Gene_88	True	Not applicable	1.0			1.0000000000000002	0.9537658675272626	1659
6	radial	Radial	89	Gene_89	True	Not applicable	1.0			1.0000000000000002	0.923025741652222	1659
6	radial	Radial	90	Gene_90	True	Not applicable	1.0			1.0000000000000002	0.9655532288195722	1659
6	radial	Radial	91	Gene_91	True	Not applicable	1.0			1.0000000000000002	1.0136581216585332	1659
6	radial	Radial	92	Gene_92	True	Not applicable	1.0			1.0000000000000002	1.016109242376847	1659
6	radial	Radial	93	Gene_93	True	Not applicable	1.0			1.0000000000000002	1.0330256111716865	1659
6	radial	Radial	94	Gene_94	True	Not applicable	1.0			1.0000000000000002	1.0614812071013358	1659
6	radial	Radial	95	Gene_95	True	Not applicable	1.0			1.0000000000000002	1.0849784691201394	1659
6	radial	Radial	96	Gene_96	False	Not applicable	0.0			-0.0	0.012911660101298652	1659
6	radial	Radial	97	Gene_97	False	Not applicable	0.0			-0.0	0.04576190098574241	1659
6	radial	Radial	98	Gene_98	False	Not applicable	0.0			-0.0	0.02670846008073485	1659
6	radial	Radial	99	Gene_99	False	Not applicable	0.0			-0.0	0.06246199693103113	1659
6	radial	Radial	100	Gene_100	False	Not applicable	0.0			-0.0	-0.055337824312675955	1659
6	radial	Radial	101	Gene_101	False	Not applicable	0.0			-0.0	-0.07886536286440733	1659
6	radial	Radial	102	Gene_102	False	Not applicable	0.0			-0.0	-0.02495441992151965	1659
6	radial	Radial	103	Gene_103	False	Not applicable	0.0			-0.0	0.043746378752230884	1659
6	radial	Radial	104	Gene_104	False	Not applicable	0.0			-0.0	-0.024166902604298268	1659
6	radial	Radial	105	Gene_105	False	Not applicable	0.0			-0.0	0.0464606441192564	1659
6	radial	Radial	106	Gene_106	False	Not applicable	0.0			-0.0	-0.04649603867628619	1659
6	radial	Radial	107	Gene_107	False	Not applicable	0.0			-0.0	0.009235812626943224	1659
6	radial	Radial	108	Gene_108	False	Not applicable	0.0			-0.0	-0.019426390475823813	1659
6	radial	Radial	109	Gene_109	False	Not applicable	0.0			-0.0	0.03333118672649818	1659
6	radial	Radial	110	Gene_110	False	Not applicable	0.0			-0.0	-0.0056613261625338435	1659
6	radial	Radial	111	Gene_111	False	Not applicable	0.0			-0.0	-0.042966032497025304	1659
6	radial	Radial	112	Gene_112	False	Not applicable	0.0			-0.0	-0.0417624166575337	1659
6	radial	Radial	113	Gene_113	False	Not applicable	0.0			-0.0	-0.0004068828266742618	1659
6	radial	Radial	114	Gene_114	False	Not applicable	0.0			-0.0	0.12435554992363392	1659
6	radial	Radial	115	Gene_115	False	Not applicable	0.0			-0.0	-0.01876573800028198	1659
6	radial	Radial	116	Gene_116	False	Not applicable	0.0			-0.0	0.004002239952246745	1659
6	radial	Radial	117	Gene_117	False	Not applicable	0.0			-0.0	-0.021053875884411048	1659
6	radial	Radial	118	Gene_118	False	Not applicable	0.0			-0.0	0.002447044675535829	1659
6	radial	Radial	119	Gene_119	False	Not applicable	0.0			-0.0	0.0531328155187652	1659
6	hotspot	Hotspot	0	Gene_0	True	Not applicable	-1.0			-1.0000000000000002	-0.9845393324295291	1659
6	hotspot	Hotspot	1	Gene_1	True	Not applicable	-1.0			-1.0000000000000007	-1.0056310064437484	1659
6	hotspot	Hotspot	2	Gene_2	True	Not applicable	-1.0			-1.0000000000000002	-0.9568436439628754	1659
6	hotspot	Hotspot	3	Gene_3	True	Not applicable	-1.0			-1.0000000000000002	-1.017259882945367	1659
6	hotspot	Hotspot	4	Gene_4	True	Not applicable	-1.0			-1.0000000000000007	-1.004900364690967	1659
6	hotspot	Hotspot	5	Gene_5	True	Not applicable	-1.0			-1.0000000000000002	-1.0155683329128518	1659
6	hotspot	Hotspot	6	Gene_6	True	Not applicable	-1.0			-1.0000000000000007	-1.016777284508805	1659
6	hotspot	Hotspot	7	Gene_7	True	Not applicable	-1.0			-1.0000000000000002	-0.9784263055534117	1659
6	hotspot	Hotspot	8	Gene_8	True	Not applicable	-1.0			-1.0000000000000002	-0.9712470326298733	1659
6	hotspot	Hotspot	9	Gene_9	True	Not applicable	-1.0			-1.0000000000000002	-0.98194873467674	1659
6	hotspot	Hotspot	10	Gene_10	True	Not applicable	-1.0			-1.0000000000000007	-0.963255036896284	1659
6	hotspot	Hotspot	11	Gene_11	True	Not applicable	-1.0			-1.0000000000000002	-1.0016337463882665	1659
6	hotspot	Hotspot	12	Gene_12	True	Not applicable	-0.75			-0.7500000000000002	-0.7309649239727126	1659
6	hotspot	Hotspot	13	Gene_13	True	Not applicable	-0.75			-0.7500000000000002	-0.7282306567857804	1659
6	hotspot	Hotspot	14	Gene_14	True	Not applicable	-0.75			-0.7500000000000004	-0.735734101766137	1659
6	hotspot	Hotspot	15	Gene_15	True	Not applicable	-0.75			-0.7500000000000004	-0.7513366356079895	1659
6	hotspot	Hotspot	16	Gene_16	True	Not applicable	-0.75			-0.7500000000000002	-0.7920699179168846	1659
6	hotspot	Hotspot	17	Gene_17	True	Not applicable	-0.75			-0.7500000000000004	-0.73101076917737	1659
6	hotspot	Hotspot	18	Gene_18	True	Not applicable	-0.75			-0.7500000000000004	-0.7306906594528191	1659
6	hotspot	Hotspot	19	Gene_19	True	Not applicable	-0.75			-0.7500000000000004	-0.7762779796465474	1659
6	hotspot	Hotspot	20	Gene_20	True	Not applicable	-0.75			-0.7500000000000002	-0.7178375630143718	1659
6	hotspot	Hotspot	21	Gene_21	True	Not applicable	-0.75			-0.7500000000000004	-0.7257856937345273	1659
6	hotspot	Hotspot	22	Gene_22	True	Not applicable	-0.75			-0.7500000000000002	-0.6779478789260415	1659
6	hotspot	Hotspot	23	Gene_23	True	Not applicable	-0.75			-0.7500000000000004	-0.7414549331467881	1659
6	hotspot	Hotspot	24	Gene_24	True	Not applicable	-0.5			-0.5000000000000003	-0.5111313186903633	1659
6	hotspot	Hotspot	25	Gene_25	True	Not applicable	-0.5			-0.5000000000000003	-0.4831979917788239	1659
6	hotspot	Hotspot	26	Gene_26	True	Not applicable	-0.5			-0.5000000000000003	-0.5040319157176659	1659
6	hotspot	Hotspot	27	Gene_27	True	Not applicable	-0.5			-0.5000000000000003	-0.4690170511083065	1659
6	hotspot	Hotspot	28	Gene_28	True	Not applicable	-0.5			-0.5000000000000003	-0.5134381709436192	1659
6	hotspot	Hotspot	29	Gene_29	True	Not applicable	-0.5			-0.5000000000000003	-0.4359689607820644	1659
6	hotspot	Hotspot	30	Gene_30	True	Not applicable	-0.5			-0.5000000000000003	-0.516402038167578	1659
6	hotspot	Hotspot	31	Gene_31	True	Not applicable	-0.5			-0.5000000000000003	-0.5353733703556376	1659
6	hotspot	Hotspot	32	Gene_32	True	Not applicable	-0.5			-0.5000000000000003	-0.513682282409094	1659
6	hotspot	Hotspot	33	Gene_33	True	Not applicable	-0.5			-0.5000000000000003	-0.4843010935514154	1659
6	hotspot	Hotspot	34	Gene_34	True	Not applicable	-0.5			-0.5000000000000001	-0.5302399715757192	1659
6	hotspot	Hotspot	35	Gene_35	True	Not applicable	-0.5			-0.5000000000000001	-0.5031680273092706	1659
6	hotspot	Hotspot	36	Gene_36	True	Not applicable	-0.25			-0.25000000000000017	-0.25892746357895835	1659
6	hotspot	Hotspot	37	Gene_37	True	Not applicable	-0.25			-0.25000000000000017	-0.23145526335244934	1659
6	hotspot	Hotspot	38	Gene_38	True	Not applicable	-0.25			-0.25000000000000017	-0.2535427532379361	1659
6	hotspot	Hotspot	39	Gene_39	True	Not applicable	-0.25			-0.25000000000000017	-0.20470620380774332	1659
6	hotspot	Hotspot	40	Gene_40	True	Not applicable	-0.25			-0.25000000000000017	-0.2607977962349405	1659
6	hotspot	Hotspot	41	Gene_41	True	Not applicable	-0.25			-0.2500000000000002	-0.24152688869359218	1659
6	hotspot	Hotspot	42	Gene_42	True	Not applicable	-0.25			-0.25000000000000017	-0.264038365766263	1659
6	hotspot	Hotspot	43	Gene_43	True	Not applicable	-0.25			-0.25000000000000017	-0.23971062834347245	1659
6	hotspot	Hotspot	44	Gene_44	True	Not applicable	-0.25			-0.25000000000000017	-0.22768519653500544	1659
6	hotspot	Hotspot	45	Gene_45	True	Not applicable	-0.25			-0.25000000000000017	-0.24131912671837	1659
6	hotspot	Hotspot	46	Gene_46	True	Not applicable	-0.25			-0.2500000000000002	-0.23293821442686188	1659
6	hotspot	Hotspot	47	Gene_47	True	Not applicable	-0.25			-0.25000000000000017	-0.2643199284227161	1659
6	hotspot	Hotspot	48	Gene_48	True	Not applicable	0.25			0.25000000000000006	0.2802481032948792	1659
6	hotspot	Hotspot	49	Gene_49	True	Not applicable	0.25			0.25000000000000006	0.29264117825950714	1659
6	hotspot	Hotspot	50	Gene_50	True	Not applicable	0.25			0.25000000000000017	0.25915135850749976	1659
6	hotspot	Hotspot	51	Gene_51	True	Not applicable	0.25			0.25000000000000006	0.2443997396793035	1659
6	hotspot	Hotspot	52	Gene_52	True	Not applicable	0.25			0.25000000000000006	0.23661384319990456	1659
6	hotspot	Hotspot	53	Gene_53	True	Not applicable	0.25			0.25000000000000006	0.2454452767182491	1659
6	hotspot	Hotspot	54	Gene_54	True	Not applicable	0.25			0.25000000000000006	0.26426595765444416	1659
6	hotspot	Hotspot	55	Gene_55	True	Not applicable	0.25			0.25000000000000017	0.2437003108528501	1659
6	hotspot	Hotspot	56	Gene_56	True	Not applicable	0.25			0.2500000000000001	0.24552497780307805	1659
6	hotspot	Hotspot	57	Gene_57	True	Not applicable	0.25			0.25000000000000006	0.27025164676578894	1659
6	hotspot	Hotspot	58	Gene_58	True	Not applicable	0.25			0.25000000000000006	0.2868382424823855	1659
6	hotspot	Hotspot	59	Gene_59	True	Not applicable	0.25			0.25000000000000006	0.30784192085713646	1659
6	hotspot	Hotspot	60	Gene_60	True	Not applicable	0.5			0.5000000000000001	0.49944905764071973	1659
6	hotspot	Hotspot	61	Gene_61	True	Not applicable	0.5			0.5000000000000001	0.5177669856408886	1659
6	hotspot	Hotspot	62	Gene_62	True	Not applicable	0.5			0.5000000000000001	0.5239642494922169	1659
6	hotspot	Hotspot	63	Gene_63	True	Not applicable	0.5			0.5000000000000001	0.46905927738958725	1659
6	hotspot	Hotspot	64	Gene_64	True	Not applicable	0.5			0.5000000000000001	0.5475568774630907	1659
6	hotspot	Hotspot	65	Gene_65	True	Not applicable	0.5			0.5000000000000001	0.5122351434046476	1659
6	hotspot	Hotspot	66	Gene_66	True	Not applicable	0.5			0.5000000000000001	0.4959070534164004	1659
6	hotspot	Hotspot	67	Gene_67	True	Not applicable	0.5			0.5000000000000001	0.47245681867905054	1659
6	hotspot	Hotspot	68	Gene_68	True	Not applicable	0.5			0.5000000000000001	0.45073854938258295	1659
6	hotspot	Hotspot	69	Gene_69	True	Not applicable	0.5			0.5000000000000003	0.49581453223261573	1659
6	hotspot	Hotspot	70	Gene_70	True	Not applicable	0.5			0.5000000000000001	0.5568516442535452	1659
6	hotspot	Hotspot	71	Gene_71	True	Not applicable	0.5			0.5000000000000001	0.4988918447772564	1659
6	hotspot	Hotspot	72	Gene_72	True	Not applicable	0.75			0.7500000000000004	0.7414006023949864	1659
6	hotspot	Hotspot	73	Gene_73	True	Not applicable	0.75			0.7500000000000004	0.7545100109048822	1659
6	hotspot	Hotspot	74	Gene_74	True	Not applicable	0.75			0.7500000000000004	0.7363556145399043	1659
6	hotspot	Hotspot	75	Gene_75	True	Not applicable	0.75			0.7500000000000004	0.7177898058020713	1659
6	hotspot	Hotspot	76	Gene_76	True	Not applicable	0.75			0.7500000000000004	0.7703207256815743	1659
6	hotspot	Hotspot	77	Gene_77	True	Not applicable	0.75			0.7500000000000004	0.7310390519109504	1659
6	hotspot	Hotspot	78	Gene_78	True	Not applicable	0.75			0.7500000000000004	0.7708049863746028	1659
6	hotspot	Hotspot	79	Gene_79	True	Not applicable	0.75			0.7500000000000004	0.7396623727475028	1659
6	hotspot	Hotspot	80	Gene_80	True	Not applicable	0.75			0.7500000000000004	0.7744563524752345	1659
6	hotspot	Hotspot	81	Gene_81	True	Not applicable	0.75			0.7500000000000004	0.732252696877256	1659
6	hotspot	Hotspot	82	Gene_82	True	Not applicable	0.75			0.7500000000000004	0.7783306909244183	1659
6	hotspot	Hotspot	83	Gene_83	True	Not applicable	0.75			0.7500000000000004	0.7048145611842629	1659
6	hotspot	Hotspot	84	Gene_84	True	Not applicable	1.0			1.0000000000000004	1.0327681998827083	1659
6	hotspot	Hotspot	85	Gene_85	True	Not applicable	1.0			1.0000000000000007	0.9703440982592975	1659
6	hotspot	Hotspot	86	Gene_86	True	Not applicable	1.0			1.0000000000000007	1.0016886812613335	1659
6	hotspot	Hotspot	87	Gene_87	True	Not applicable	1.0			1.0000000000000007	1.0115319700530203	1659
6	hotspot	Hotspot	88	Gene_88	True	Not applicable	1.0			1.0000000000000007	1.0459332869844256	1659
6	hotspot	Hotspot	89	Gene_89	True	Not applicable	1.0			1.0000000000000007	1.0245997041878692	1659
6	hotspot	Hotspot	90	Gene_90	True	Not applicable	1.0			1.0000000000000007	0.9753931689928007	1659
6	hotspot	Hotspot	91	Gene_91	True	Not applicable	1.0			1.0000000000000007	0.9996525385587103	1659
6	hotspot	Hotspot	92	Gene_92	True	Not applicable	1.0			1.0000000000000002	0.9974612446211166	1659
6	hotspot	Hotspot	93	Gene_93	True	Not applicable	1.0			1.0000000000000007	1.0138852997427348	1659
6	hotspot	Hotspot	94	Gene_94	True	Not applicable	1.0			1.0000000000000007	0.9967549695413993	1659
6	hotspot	Hotspot	95	Gene_95	True	Not applicable	1.0			1.0000000000000002	1.0070361667278898	1659
6	hotspot	Hotspot	96	Gene_96	False	Not applicable	0.0			0.0	0.016695911166784323	1659
6	hotspot	Hotspot	97	Gene_97	False	Not applicable	0.0			0.0	0.007951351372317646	1659
6	hotspot	Hotspot	98	Gene_98	False	Not applicable	0.0			0.0	0.010218282877829363	1659
6	hotspot	Hotspot	99	Gene_99	False	Not applicable	0.0			0.0	-0.03643965765131258	1659
6	hotspot	Hotspot	100	Gene_100	False	Not applicable	0.0			0.0	0.005833469190321165	1659
6	hotspot	Hotspot	101	Gene_101	False	Not applicable	0.0			0.0	0.013976550543782782	1659
6	hotspot	Hotspot	102	Gene_102	False	Not applicable	0.0			0.0	-0.003021411664928744	1659
6	hotspot	Hotspot	103	Gene_103	False	Not applicable	0.0			0.0	-0.00776645096411682	1659
6	hotspot	Hotspot	104	Gene_104	False	Not applicable	0.0			0.0	-0.017652287250506757	1659
6	hotspot	Hotspot	105	Gene_105	False	Not applicable	0.0			0.0	0.034237829622008206	1659
6	hotspot	Hotspot	106	Gene_106	False	Not applicable	0.0			0.0	-0.02316467670947223	1659
6	hotspot	Hotspot	107	Gene_107	False	Not applicable	0.0			0.0	0.00938304080140889	1659
6	hotspot	Hotspot	108	Gene_108	False	Not applicable	0.0			0.0	0.012440991063833551	1659
6	hotspot	Hotspot	109	Gene_109	False	Not applicable	0.0			0.0	0.04797184300841464	1659
6	hotspot	Hotspot	110	Gene_110	False	Not applicable	0.0			0.0	0.027552578466641373	1659
6	hotspot	Hotspot	111	Gene_111	False	Not applicable	0.0			0.0	-0.024901642440422783	1659
6	hotspot	Hotspot	112	Gene_112	False	Not applicable	0.0			0.0	0.030101216815524676	1659
6	hotspot	Hotspot	113	Gene_113	False	Not applicable	0.0			0.0	0.04267983794643718	1659
6	hotspot	Hotspot	114	Gene_114	False	Not applicable	0.0			0.0	-0.015846337921205433	1659
6	hotspot	Hotspot	115	Gene_115	False	Not applicable	0.0			0.0	0.03603647477387827	1659
6	hotspot	Hotspot	116	Gene_116	False	Not applicable	0.0			0.0	0.00035021445034162673	1659
6	hotspot	Hotspot	117	Gene_117	False	Not applicable	0.0			0.0	0.020072414541198604	1659
6	hotspot	Hotspot	118	Gene_118	False	Not applicable	0.0			0.0	0.05845533486445769	1659
6	hotspot	Hotspot	119	Gene_119	False	Not applicable	0.0			0.0	0.010663025972095473	1659
6	structure_distance	Structure distance	0	Gene_0	True	Not applicable	-1.0			-0.9999999999999998	-0.9983163831808011	1659
6	structure_distance	Structure distance	1	Gene_1	True	Not applicable	-1.0			-0.9999999999999998	-1.0512307429185386	1659
6	structure_distance	Structure distance	2	Gene_2	True	Not applicable	-1.0			-0.9999999999999998	-0.9516492971980731	1659
6	structure_distance	Structure distance	3	Gene_3	True	Not applicable	-1.0			-0.9999999999999998	-0.9783755181213608	1659
6	structure_distance	Structure distance	4	Gene_4	True	Not applicable	-1.0			-0.9999999999999998	-0.97233709387799	1659
6	structure_distance	Structure distance	5	Gene_5	True	Not applicable	-1.0			-0.9999999999999998	-1.0136773414532505	1659
6	structure_distance	Structure distance	6	Gene_6	True	Not applicable	-1.0			-0.9999999999999998	-1.1020365363733948	1659
6	structure_distance	Structure distance	7	Gene_7	True	Not applicable	-1.0			-0.9999999999999998	-1.0311473850527668	1659
6	structure_distance	Structure distance	8	Gene_8	True	Not applicable	-1.0			-0.9999999999999998	-1.2033751737312195	1659
6	structure_distance	Structure distance	9	Gene_9	True	Not applicable	-1.0			-0.9999999999999998	-0.9331894249128088	1659
6	structure_distance	Structure distance	10	Gene_10	True	Not applicable	-1.0			-0.9999999999999998	-1.0585351339014522	1659
6	structure_distance	Structure distance	11	Gene_11	True	Not applicable	-1.0			-0.9999999999999998	-1.071074525291419	1659
6	structure_distance	Structure distance	12	Gene_12	True	Not applicable	-0.75			-0.7499999999999998	-0.7978173681127746	1659
6	structure_distance	Structure distance	13	Gene_13	True	Not applicable	-0.75			-0.7499999999999998	-0.737765803415415	1659
6	structure_distance	Structure distance	14	Gene_14	True	Not applicable	-0.75			-0.75	-0.7367233223218727	1659
6	structure_distance	Structure distance	15	Gene_15	True	Not applicable	-0.75			-0.75	-0.8591918885152701	1659
6	structure_distance	Structure distance	16	Gene_16	True	Not applicable	-0.75			-0.75	-0.7481352466545449	1659
6	structure_distance	Structure distance	17	Gene_17	True	Not applicable	-0.75			-0.75	-0.7761449983932794	1659
6	structure_distance	Structure distance	18	Gene_18	True	Not applicable	-0.75			-0.75	-0.7172235599633758	1659
6	structure_distance	Structure distance	19	Gene_19	True	Not applicable	-0.75			-0.75	-0.7103790226043408	1659
6	structure_distance	Structure distance	20	Gene_20	True	Not applicable	-0.75			-0.75	-0.7232162524093524	1659
6	structure_distance	Structure distance	21	Gene_21	True	Not applicable	-0.75			-0.7499999999999998	-0.7283224628534578	1659
6	structure_distance	Structure distance	22	Gene_22	True	Not applicable	-0.75			-0.75	-0.7970173220816525	1659
6	structure_distance	Structure distance	23	Gene_23	True	Not applicable	-0.75			-0.75	-0.8081961557804723	1659
6	structure_distance	Structure distance	24	Gene_24	True	Not applicable	-0.5			-0.4999999999999999	-0.5181502603740821	1659
6	structure_distance	Structure distance	25	Gene_25	True	Not applicable	-0.5			-0.4999999999999999	-0.4709537055804014	1659
6	structure_distance	Structure distance	26	Gene_26	True	Not applicable	-0.5			-0.4999999999999999	-0.586339152801896	1659
6	structure_distance	Structure distance	27	Gene_27	True	Not applicable	-0.5			-0.4999999999999999	-0.5788269579657063	1659
6	structure_distance	Structure distance	28	Gene_28	True	Not applicable	-0.5			-0.4999999999999999	-0.31892088510946087	1659
6	structure_distance	Structure distance	29	Gene_29	True	Not applicable	-0.5			-0.4999999999999999	-0.5254756426500427	1659
6	structure_distance	Structure distance	30	Gene_30	True	Not applicable	-0.5			-0.4999999999999999	-0.5112199972078099	1659
6	structure_distance	Structure distance	31	Gene_31	True	Not applicable	-0.5			-0.4999999999999999	-0.48277015408094043	1659
6	structure_distance	Structure distance	32	Gene_32	True	Not applicable	-0.5			-0.4999999999999998	-0.4776791927557948	1659
6	structure_distance	Structure distance	33	Gene_33	True	Not applicable	-0.5			-0.4999999999999999	-0.4748076276205074	1659
6	structure_distance	Structure distance	34	Gene_34	True	Not applicable	-0.5			-0.4999999999999999	-0.5213717378984007	1659
6	structure_distance	Structure distance	35	Gene_35	True	Not applicable	-0.5			-0.4999999999999999	-0.49667281076891256	1659
6	structure_distance	Structure distance	36	Gene_36	True	Not applicable	-0.25			-0.25	-0.24975080509758185	1659
6	structure_distance	Structure distance	37	Gene_37	True	Not applicable	-0.25			-0.25	-0.2332219706243922	1659
6	structure_distance	Structure distance	38	Gene_38	True	Not applicable	-0.25			-0.25	-0.2536978477098391	1659
6	structure_distance	Structure distance	39	Gene_39	True	Not applicable	-0.25			-0.24999999999999994	-0.20809004056831146	1659
6	structure_distance	Structure distance	40	Gene_40	True	Not applicable	-0.25			-0.25	-0.20582109919770228	1659
6	structure_distance	Structure distance	41	Gene_41	True	Not applicable	-0.25			-0.25	-0.22040627451504777	1659
6	structure_distance	Structure distance	42	Gene_42	True	Not applicable	-0.25			-0.25000000000000006	-0.2568000641142892	1659
6	structure_distance	Structure distance	43	Gene_43	True	Not applicable	-0.25			-0.24999999999999994	-0.2329082716106347	1659
6	structure_distance	Structure distance	44	Gene_44	True	Not applicable	-0.25			-0.25000000000000006	-0.2218491467011112	1659
6	structure_distance	Structure distance	45	Gene_45	True	Not applicable	-0.25			-0.25000000000000006	-0.19102993153016606	1659
6	structure_distance	Structure distance	46	Gene_46	True	Not applicable	-0.25			-0.25	-0.22738005234690717	1659
6	structure_distance	Structure distance	47	Gene_47	True	Not applicable	-0.25			-0.25	-0.26854002601425175	1659
6	structure_distance	Structure distance	48	Gene_48	True	Not applicable	0.25			0.24999999999999994	0.26676425026050365	1659
6	structure_distance	Structure distance	49	Gene_49	True	Not applicable	0.25			0.24999999999999994	0.18555474747283657	1659
6	structure_distance	Structure distance	50	Gene_50	True	Not applicable	0.25			0.24999999999999994	0.2197577411974186	1659
6	structure_distance	Structure distance	51	Gene_51	True	Not applicable	0.25			0.24999999999999994	0.21904430870273128	1659
6	structure_distance	Structure distance	52	Gene_52	True	Not applicable	0.25			0.24999999999999994	0.2591956427417707	1659
6	structure_distance	Structure distance	53	Gene_53	True	Not applicable	0.25			0.24999999999999994	0.2821282312982413	1659
6	structure_distance	Structure distance	54	Gene_54	True	Not applicable	0.25			0.24999999999999994	0.19701471108182803	1659
6	structure_distance	Structure distance	55	Gene_55	True	Not applicable	0.25			0.25	0.18623691028817657	1659
6	structure_distance	Structure distance	56	Gene_56	True	Not applicable	0.25			0.24999999999999994	0.309651493666952	1659
6	structure_distance	Structure distance	57	Gene_57	True	Not applicable	0.25			0.24999999999999994	0.21029008631156107	1659
6	structure_distance	Structure distance	58	Gene_58	True	Not applicable	0.25			0.24999999999999994	0.238386948066389	1659
6	structure_distance	Structure distance	59	Gene_59	True	Not applicable	0.25			0.24999999999999994	0.27049823158726194	1659
6	structure_distance	Structure distance	60	Gene_60	True	Not applicable	0.5			0.4999999999999998	0.45126945953462	1659
6	structure_distance	Structure distance	61	Gene_61	True	Not applicable	0.5			0.4999999999999999	0.5261666256309786	1659
6	structure_distance	Structure distance	62	Gene_62	True	Not applicable	0.5			0.4999999999999999	0.496334514420383	1659
6	structure_distance	Structure distance	63	Gene_63	True	Not applicable	0.5			0.4999999999999998	0.4901034949548792	1659
6	structure_distance	Structure distance	64	Gene_64	True	Not applicable	0.5			0.4999999999999998	0.45049452894376363	1659
6	structure_distance	Structure distance	65	Gene_65	True	Not applicable	0.5			0.4999999999999998	0.4872365835690763	1659
6	structure_distance	Structure distance	66	Gene_66	True	Not applicable	0.5			0.4999999999999999	0.4730483634026004	1659
6	structure_distance	Structure distance	67	Gene_67	True	Not applicable	0.5			0.4999999999999999	0.4882850090163665	1659
6	structure_distance	Structure distance	68	Gene_68	True	Not applicable	0.5			0.4999999999999998	0.5478720095944639	1659
6	structure_distance	Structure distance	69	Gene_69	True	Not applicable	0.5			0.4999999999999997	0.43304441831191137	1659
6	structure_distance	Structure distance	70	Gene_70	True	Not applicable	0.5			0.4999999999999999	0.4483095613591183	1659
6	structure_distance	Structure distance	71	Gene_71	True	Not applicable	0.5			0.4999999999999999	0.4903357056539235	1659
6	structure_distance	Structure distance	72	Gene_72	True	Not applicable	0.75			0.75	0.7448604188382828	1659
6	structure_distance	Structure distance	73	Gene_73	True	Not applicable	0.75			0.75	0.7720861856007266	1659
6	structure_distance	Structure distance	74	Gene_74	True	Not applicable	0.75			0.75	0.7280002350602274	1659
6	structure_distance	Structure distance	75	Gene_75	True	Not applicable	0.75			0.7499999999999998	0.7369934534282935	1659
6	structure_distance	Structure distance	76	Gene_76	True	Not applicable	0.75			0.7499999999999998	0.7693184837913326	1659
6	structure_distance	Structure distance	77	Gene_77	True	Not applicable	0.75			0.75	0.8073994487143868	1659
6	structure_distance	Structure distance	78	Gene_78	True	Not applicable	0.75			0.7499999999999998	0.7018845140375914	1659
6	structure_distance	Structure distance	79	Gene_79	True	Not applicable	0.75			0.7499999999999998	0.7573360795347375	1659
6	structure_distance	Structure distance	80	Gene_80	True	Not applicable	0.75			0.75	0.7355028086336183	1659
6	structure_distance	Structure distance	81	Gene_81	True	Not applicable	0.75			0.75	0.8175624056933293	1659
6	structure_distance	Structure distance	82	Gene_82	True	Not applicable	0.75			0.75	0.7950213284805671	1659
6	structure_distance	Structure distance	83	Gene_83	True	Not applicable	0.75			0.75	0.721148086417141	1659
6	structure_distance	Structure distance	84	Gene_84	True	Not applicable	1.0			0.9999999999999998	1.0421434448439884	1659
6	structure_distance	Structure distance	85	Gene_85	True	Not applicable	1.0			0.9999999999999998	1.000865493025674	1659
6	structure_distance	Structure distance	86	Gene_86	True	Not applicable	1.0			0.9999999999999998	1.0222869388147888	1659
