CellID,DAPI,MPO,Ecadherin,PDL1,CD163,PD1,CD47,GAL3,PARP1,LAG3,CD4,PI3KCA,TIM3,CD68,ER,PR,MSH2,CD8,MSH6,bCatenin1,HLAABC,MLH1,Ki67,CD20,ARID1A,IFNG,CD31,PMS,CD44,PanCytokeratin,CD3e
12,20.497941970825195,0.004115226212888956,0.020576132461428642,0.4691357910633087,0.008230452425777912,0.6913580298423767,0.32098764181137085,7.703703880310059,2.3456790447235107,1.6172839403152466,0.6707819104194641,0.1975308656692505,10.209877014160156,2.2921810150146484,0.3786008358001709,0.395061731338501,1.9670782089233398,0.008230452425777912,71.40328979492188,0.03703703731298447,0.798353910446167,12.995884895324707,0.790123462677002,2.4403293132781982,3.613168716430664,0.8312757015228271,0.18518517911434174,0.8436213731765747,0.9753086566925049,1.6954731941223145,1.2757201194763184
13,17.962162017822266,0.054054055362939835,0.0486486479640007,0.3567567467689514,0.0,0.7567567825317383,0.23243242502212524,6.897297382354736,1.5729730129241943,1.5675675868988037,0.7405405640602112,1.9513514041900635,8.302702903747559,1.8756756782531738,0.5243242979049683,0.6810810565948486,1.6648648977279663,0.0054054055362939835,66.71351623535156,0.11891891807317734,0.13513512909412384,11.897296905517578,1.2000000476837158,2.367567539215088,3.4162161350250244,0.9891892075538635,0.08648648858070374,0.9189189076423645,2.054054021835327,1.6162161827087402,1.3783783912658691
14,21.630102157592773,0.13775509595870972,0.0892857164144516,0.4056122303009033,0.0,0.8061224222183228,0.2091836780309677,8.872448921203613,2.734693765640259,1.53316330909729,0.7295918464660645,2.1275510787963867,9.538265228271484,1.9311224222183228,1.2551020383834839,1.6683673858642578,2.492347002029419,0.005102040711790323,87.76530456542969,0.08418367058038712,0.6428571343421936,16.15561294555664,0.9617347121238708,3.0127551555633545,4.8035712242126465,0.8826530575752258,0.13265305757522583,1.1122448444366455,1.5714285373687744,1.6938775777816772,1.7015305757522583
15,20.85897445678711,0.15811966359615326,0.39743590354919434,1.311965823173523,0.11538461595773697,1.2521367073059082,1.3205127716064453,22.97008514404297,5.987179279327393,1.5897436141967773,4.504273414611816,3.8803417682647705,22.179487228393555,3.299145221710205,0.0,0.04273504391312599,3.747863292694092,0.16239316761493683,119.33760833740234,0.10256410390138626,28.700855255126953,28.91025733947754,1.1794872283935547,4.431623935699463,8.45726490020752,1.0213675498962402,2.2350428104400635,2.1794872283935547,1.9786324501037598,1.7606837749481201,3.9871795177459717
16,19.290908813476562,0.0060606058686971664,0.0060606058686971664,0.7212121486663818,0.0,0.800000011920929,0.16969697177410126,6.769697189331055,0.7515151500701904,1.5272727012634277,0.6969696879386902,0.4545454680919647,7.654545307159424,2.0363636016845703,0.7636363506317139,0.581818163394928,1.521212100982666,0.0,60.68484878540039,0.036363635212183,0.290909081697464,9.975757598876953,0.903030276298523,2.218181848526001,2.9212121963500977,1.078787922859192,0.13333334028720856,0.8484848737716675,1.5272727012634277,1.7212121486663818,1.2848484516143799
17,21.357576370239258,0.024242423474788666,0.012121211737394333,0.6363636255264282,0.0,0.5636363625526428,0.23636363446712494,6.769697189331055,1.2363636493682861,1.575757622718811,0.7090908885002136,0.3333333432674408,9.254545211791992,1.9151514768600464,0.2242424190044403,0.27878788113594055,2.260606050491333,0.0060606058686971664,73.92121124267578,0.05454545468091965,0.43030303716659546,13.636363983154297,0.7939394116401672,2.454545497894287,3.1818182468414307,0.7636363506317139,0.20606060326099396,1.4181817770004272,1.8848484754562378,1.6060606241226196,1.339393973350525
18,19.867769241333008,0.03305784985423088,0.1487603336572647,0.5785123705863953,0.0,0.7851239442825317,0.3471074402332306,10.512396812438965,3.5537190437316895,1.7685950994491577,0.8347107172012329,1.4958677291870117,13.669421195983887,2.1983470916748047,0.8760330677032471,1.4710743427276611,2.8016529083251953,0.0,104.6942138671875,0.09090909361839294,0.4628099203109741,19.34710693359375,1.0495867729187012,3.3223140239715576,5.520661354064941,0.9256198406219482,0.1652892529964447,1.595041275024414,1.9256198406219482,1.71074378490448,1.6280992031097412
19,20.682836532592773,0.018656715750694275,0.014925372786819935,0.3955223858356476,0.0,0.5597015023231506,0.21641790866851807,6.29477596282959,2.4813432693481445,1.4253730773925781,0.7835820913314819,0.48880597949028015,8.503731727600098,2.044776201248169,0.3992537260055542,0.45895522832870483,1.0895522832870483,0.0,70.8880615234375,0.08208955079317093,1.1567164659500122,10.186567306518555,0.888059675693512,2.4291045665740967,2.8208954334259033,0.9626865386962891,0.11940298229455948,0.5597015023231506,1.6902985572814941,1.6679104566574097,1.3097014427185059
20,20.263158798217773,0.04210526496171951,0.17368420958518982,0.37368419766426086,0.010526316240429878,1.0315788984298706,0.9894737005233765,23.17368507385254,3.721052646636963,1.5473684072494507,0.821052610874176,3.3789472579956055,13.978947639465332,2.0999999046325684,0.4263157844543457,0.30000001192092896,2.1315789222717285,0.021052632480859756,98.25263214111328,0.12105263024568558,4.1210527420043945,20.652631759643555,0.9631578922271729,3.4052631855010986,5.268421173095703,0.942105233669281,0.12105263024568558,1.2999999523162842,5.242105484008789,1.6684210300445557,1.4526315927505493
21,38.655826568603516,0.00542005430907011,0.08401083946228027,2.5176150798797607,0.3387534022331238,6.997290134429932,1.9864498376846313,21.799457550048828,21.934959411621094,2.6422765254974365,10.070460319519043,4.238482475280762,52.628726959228516,4.956639766693115,0.08672086894512177,0.47154471278190613,4.552845478057861,6.422764301300049,197.1409149169922,0.04878048598766327,25.23577308654785,54.43631362915039,1.2384823560714722,9.230352401733398,20.024391174316406,1.260162591934204,0.9539295434951782,5.124661445617676,8.441734313964844,1.8184281587600708,52.22222137451172
22,16.75,0.009615384973585606,0.0,0.17307692766189575,0.009615384973585606,0.39423078298568726,0.06730769574642181,5.394230842590332,0.09615384787321091,1.423076868057251,0.48076921701431274,0.0,3.596153736114502,1.192307710647583,0.0,0.057692307978868484,0.42307692766189575,0.0,25.961538314819336,0.01923076994717121,0.3173076808452606,3.605769157409668,0.5961538553237915,1.5384615659713745,0.942307710647583,0.557692289352417,0.057692307978868484,0.13461539149284363,1.375,1.6634615659713745,0.6730769276618958
23,21.287179946899414,0.15897436439990997,0.056410256773233414,0.41025641560554504,0.010256410576403141,0.8051282167434692,0.6358974575996399,27.256410598754883,1.6820513010025024,1.9128204584121704,1.5076923370361328,1.1025640964508057,12.420513153076172,2.81538462638855,0.0615384615957737,0.0923076942563057,2.307692289352417,0.015384615398943424,77.13845825195312,0.0923076942563057,3.2564103603363037,17.53333282470703,1.1333333253860474,2.923076868057251,3.9692306518554688,1.0820512771606445,0.09743589907884598,1.0153846740722656,3.2820513248443604,1.7128205299377441,1.4461538791656494
24,21.446807861328125,0.021276595070958138,0.021276595070958138,1.042553186416626,0.0,3.617021322250366,0.5744680762290955,13.531914710998535,6.617021083831787,1.829787254333496,6.297872543334961,1.7446808815002441,26.851064682006836,3.5744681358337402,0.0,0.0,1.7234042882919312,1.4042552709579468,145.53192138671875,0.08510638028383255,18.404254913330078,25.82978630065918,0.7872340679168701,4.893617153167725,9.234042167663574,0.7446808218955994,0.3404255211353302,1.2340425252914429,6.085106372833252,1.7234042882919312,21.978723526000977
25,20.97520637512207,0.041322313249111176,0.12396693974733353,0.5123966932296753,0.00826446246355772,0.6859503984451294,0.3471074402332306,8.991735458374023,2.454545497894287,1.595041275024414,0.6694214940071106,2.0413222312927246,8.900826454162598,1.8181818723678589,1.42148756980896,0.7685950398445129,2.0247933864593506,0.00826446246355772,82.04132080078125,0.041322313249111176,0.5041322112083435,13.702479362487793,1.1570247411727905,2.57851243019104,3.652892589569092,0.8760330677032471,0.1900826394557953,1.0826445817947388,4.760330677032471,1.702479362487793,1.413223147392273
26,18.77450942993164,0.46078431606292725,0.03921568766236305,0.12745098769664764,0.0,1.1470588445663452,0.1764705926179886,9.607843399047852,4.5,1.4019607305526733,0.5686274766921997,1.843137264251709,10.34313678741455,2.686274528503418,0.22549019753932953,0.13725490868091583,2.598039150238037,0.009803921915590763,87.05882263183594,0.0784313753247261,0.5882353186607361,17.490196228027344,1.0098038911819458,2.5196077823638916,4.960784435272217,1.0196079015731812,0.10784313827753067,0.9117646813392639,0.7647058963775635,1.7254902124404907,1.3039215803146362
27,21.475807189941406,0.0,0.024193547666072845,0.3467741906642914,0.0,1.1935484409332275,0.8548387289047241,20.104839324951172,13.604838371276855,1.4838709831237793,3.201612949371338,2.7580645084381104,18.354839324951172,3.935483932495117,0.0,0.16935484111309052,2.0161290168762207,0.0,93.3951644897461,0.04032257944345474,6.983870983123779,19.411291122436523,0.975806474685669,3.2661290168762207,6.97580623626709,1.0564515590667725,0.35483869910240173,2.0322580337524414,5.822580814361572,1.774193525314331,1.6854838132858276
28,18.35555648803711,0.0,0.007407407276332378,0.5111111402511597,0.3333333432674408,0.8444444537162781,0.27407407760620117,14.503704071044922,0.6666666865348816,1.5555555820465088,2.7037036418914795,0.4444444477558136,7.355555534362793,3.0,0.02222222276031971,0.014814814552664757,0.7037037014961243,0.0,34.2814826965332,0.029629629105329514,2.9259259700775146,6.429629802703857,0.9185185432434082,1.5703703165054321,1.2148147821426392,1.1925926208496094,0.0962962955236435,0.2888889014720917,0.5703703761100769,1.644444465637207,2.3111112117767334
29,19.521053314208984,0.0736842080950737,0.04210526496171951,0.6684210300445557,0.0,0.6263157725334167,0.13684210181236267,7.457894802093506,1.263157844543457,1.5684210062026978,0.6473684310913086,0.4368421137332916,8.084210395812988,1.8421052694320679,0.3052631616592407,0.5631579160690308,1.4684211015701294,0.0,51.49473571777344,0.08421052992343903,0.38947367668151855,9.815789222717285,0.8631578683853149,2.0684211254119873,2.27368426322937,1.0263158082962036,0.06842105090618134,0.6578947305679321,2.4315788745880127,1.721052646636963,1.1684210300445557
30,28.2252254486084,0.036036036908626556,0.03153153136372566,1.4864864349365234,0.018018018454313278,1.9639639854431152,1.1846846342086792,16.180179595947266,8.360360145568848,2.0810811519622803,17.734233856201172,1.914414405822754,22.85585594177246,3.7432432174682617,0.013513513840734959,0.18918919563293457,1.6486486196517944,0.9234234094619751,103.26126098632812,0.07207207381725311,20.783782958984375,23.7702693939209,0.9954954981803894,3.9594595432281494,6.797297477722168,1.0045045614242554,0.315315306186676,1.900900959968567,2.531531572341919,1.752252221107483,36.783782958984375
31,32.165828704833984,0.11557789146900177,0.14070351421833038,1.8040200471878052,0.005025125574320555,5.708542823791504,2.105527639389038,25.92964744567871,18.07035255432129,2.6733667850494385,8.035176277160645,5.371859073638916,42.462310791015625,4.693467140197754,0.0,0.1306532621383667,4.060301303863525,26.773868560791016,175.84422302246094,0.06532663106918335,30.04522705078125,44.241207122802734,3.7386934757232666,7.296482563018799,16.0,1.3115577697753906,1.1356784105300903,3.894472360610962,12.170854568481445,1.819095492362976,52.0904541015625
32,33.12425994873047,0.023668639361858368,0.07692307978868484,2.3491125106811523,0.11834319680929184,11.526627540588379,1.9408284425735474,20.751480102539062,15.165680885314941,2.059171676635742,24.644969940185547,2.952662706375122,44.14793014526367,4.284023761749268,0.017751479521393776,0.047337278723716736,2.7633135318756104,5.857988357543945,199.50296020507812,0.047337278723716736,27.171598434448242,47.40828323364258,1.1420118808746338,8.213017463684082,15.857988357543945,1.0059171915054321,0.715976357460022,4.047337055206299,10.57988166809082,1.7928993701934814,55.68047332763672
33,22.630630493164062,0.15315315127372742,0.03303303197026253,0.804804801940918,0.0,0.9429429173469543,0.36936935782432556,9.738739013671875,2.921921968460083,1.5615615844726562,0.672672688961029,1.4654654264450073,12.174174308776855,2.2792792320251465,0.6666666865348816,1.2672672271728516,2.2252252101898193,0.018018018454313278,100.44144439697266,0.07207207381725311,0.837837815284729,17.417417526245117,1.0150150060653687,3.2942943572998047,5.030030250549316,0.966966986656189,0.14714714884757996,1.0690690279006958,1.4594594240188599,1.7447447776794434,1.6786786317825317
34,26.22627830505371,0.014598540030419827,0.029197080060839653,0.7007299065589905,0.043795619159936905,0.7810218930244446,0.8175182342529297,16.13868522644043,1.7080291509628296,1.8321168422698975,1.481751799583435,0.6131386756896973,10.197080612182617,3.0729928016662598,0.12408759444952011,0.277372270822525,1.3576642274856567,0.021897809579968452,96.78102111816406,0.021897809579968452,5.3430657386779785,16.102190017700195,0.9124087691307068,3.1824817657470703,4.547445297241211,0.956204354763031,0.12408759444952011,0.7810218930244446,0.8978102207183838,1.7226277589797974,2.1678831577301025
35,28.636363983154297,0.051948051899671555,1.0346320867538452,0.7792207598686218,0.0043290043249726295,1.0346320867538452,0.8398268222808838,17.285715103149414,5.90043306350708,1.9913419485092163,0.9350649118423462,5.969696998596191,16.57575798034668,2.8311688899993896,0.9740259647369385,0.9307359457015991,3.7878787517547607,0.0,125.35064697265625,0.051948051899671555,4.818181991577148,28.354978561401367,0.9826839566230774,3.956709861755371,7.9264068603515625,1.0259740352630615,1.5584415197372437,2.3116884231567383,0.8528138399124146,1.6839827299118042,2.307359218597412
36,36.07143020629883,0.09693877398967743,0.06122449040412903,2.6530611515045166,0.21938775479793549,5.448979377746582,4.091836929321289,29.586734771728516,52.01530456542969,2.3877551555633545,10.596939086914062,4.540816307067871,92.28060913085938,10.076530456542969,0.0,0.3622449040412903,3.642857074737549,6.739795684814453,181.37245178222656,0.09693877398967743,39.331634521484375,57.163265228271484,1.4234694242477417,9.48469352722168,20.239795684814453,4.0,1.6989796161651611,4.418367385864258,13.137755393981934,1.8622448444366455,27.89285659790039
37,38.605342864990234,0.05637982115149498,0.115726999938488,1.9287834167480469,0.026706231757998466,13.124629020690918,2.370919942855835,25.91988182067871,20.112760543823242,3.3412463665008545,5.824925899505615,3.9792284965515137,54.225521087646484,4.759644031524658,0.05044510215520859,0.6854599118232727,10.792284965515137,27.89317512512207,192.635009765625,0.059347182512283325,35.16023635864258,70.29376983642578,62.682491302490234,9.640949249267578,21.83382797241211,1.2611275911331177,1.557863473892212,4.495548725128174,6.925816059112549,1.8902077674865723,31.54599380493164
38,24.170507431030273,0.06912442296743393,0.04608295112848282,1.1105990409851074,1.4101382493972778,1.262672781944275,0.6313363909721375,18.986175537109375,24.677419662475586,1.8940092325210571,5.327188968658447,0.7327188849449158,19.953916549682617,11.626728057861328,0.036866359412670135,0.1658986210823059,1.3732719421386719,0.04147465527057648,127.69585418701172,0.018433179706335068,8.497695922851562,24.345623016357422,1.0046082735061646,4.516129016876221,11.299539566040039,1.0276497602462769,0.2626728117465973,1.764976978302002,1.1428571939468384,1.7096774578094482,2.852534532546997
39,36.89444351196289,0.02222222276031971,0.14444445073604584,1.9388889074325562,0.0055555556900799274,8.272222518920898,2.7555556297302246,32.0444450378418,30.19444465637207,2.2666666507720947,22.927778244018555,4.744444370269775,56.71111297607422,4.561110973358154,0.0055555556900799274,0.2888889014720917,3.4944443702697754,14.155555725097656,198.227783203125,0.07222222536802292,39.405555725097656,56.150001525878906,4.922222137451172,10.050000190734863,18.872222900390625,1.4111111164093018,0.8888888955116272,3.7333333492279053,13.01111125946045,1.8611111640930176,53.95000076293945
40,26.365461349487305,0.03614457696676254,0.05622490122914314,1.0763052701950073,0.06425702571868896,0.935742974281311,0.5702811479568481,19.658634185791016,5.160642623901367,1.634538173675537,2.3895583152770996,1.1606426239013672,15.056224822998047,3.7349398136138916,0.8514056205749512,1.0080320835113525,2.654618501663208,0.38955822587013245,119.83534240722656,0.0602409653365612,7.329317092895508,22.23293113708496,0.9277108311653137,4.168674468994141,6.4457831382751465,0.9558233022689819,0.3534136414527893,1.216867446899414,0.8835341334342957,1.763052225112915,4.883533954620361
41,29.846153259277344,0.03365384787321091,0.11538461595773697,1.384615421295166,0.004807692486792803,4.125,1.3509615659713745,19.87019157409668,4.23557710647583,2.894230842590332,3.057692289352417,2.798076868057251,18.211538314819336,2.778846263885498,0.014423076994717121,0.16826923191547394,2.399038553237915,5.17307710647583,141.27403259277344,0.10096153616905212,11.990385055541992,20.55769157409668,6.052884578704834,3.913461446762085,7.322115421295166,1.0336538553237915,0.5288461446762085,1.495192289352417,3.278846263885498,1.7067307233810425,12.798076629638672
42,22.709402084350586,0.1538461595773697,0.2222222238779068,0.6837607026100159,0.008547008968889713,1.0854700803756714,0.9102563858032227,26.012821197509766,3.970085382461548,1.8205127716064453,1.0,1.9444444179534912,13.666666984558105,2.4957265853881836,0.7735042572021484,0.8247863054275513,2.632478713989258,0.012820512987673283,102.97435760498047,0.08974359184503555,3.1709401607513428,18.658119201660156,1.2136752605438232,3.269230842590332,5.102564334869385,1.2307692766189575,0.1794871836900711,1.3290598392486572,2.346153736114502,1.735042691230774,1.931623935699463
43,24.252212524414062,0.1548672616481781,4.628318786621094,0.8805309534072876,0.0,1.774336338043213,1.1017699241638184,16.858407974243164,5.2876105308532715,1.8495575189590454,1.9247788190841675,14.853981971740723,29.469026565551758,3.539823055267334,0.013274336233735085,0.12831857800483704,3.274336338043213,0.03539822995662689,107.90265655517578,0.10619468986988068,14.473451614379883,29.517698287963867,1.0265486240386963,4.433628082275391,9.181415557861328,1.0663716793060303,6.650442600250244,2.8584070205688477,2.2920353412628174,1.7566372156143188,2.2433629035949707
44,19.85416603088379,0.02083333395421505,0.1736111044883728,0.4513888955116272,0.0,1.3611111640930176,1.0277777910232544,32.60416793823242,3.909722328186035,1.6875,1.2569444179534912,2.8263888359069824,19.11111068725586,2.694444417953491,0.3680555522441864,0.2986111044883728,2.6666667461395264,0.1944444477558136,104.78472137451172,0.0972222238779068,7.659722328186035,22.27083396911621,1.1805555820465088,3.4583332538604736,5.729166507720947,1.125,0.1319444477558136,0.9861111044883728,2.4791667461395264,1.7083333730697632,4.25
45,17.317073822021484,0.17073170840740204,0.5060975551605225,0.25609755516052246,0.012195121496915817,0.9329268336296082,0.5731707215309143,27.4939022064209,3.1646342277526855,1.5365853309631348,0.9268292784690857,2.621951103210449,14.109756469726562,2.067073106765747,0.45121949911117554,0.5487805008888245,2.7317073345184326,0.030487805604934692,79.70731353759766,0.060975611209869385,3.4817073345184326,17.926828384399414,1.1341463327407837,2.9573171138763428,5.353658676147461,0.957317054271698,0.542682945728302,1.0609755516052246,1.1341463327407837,1.7439024448394775,1.7134146690368652
46,22.74449348449707,0.05726872384548187,1.0969163179397583,0.7444933652877808,0.0,1.458149790763855,0.8414096832275391,14.290748596191406,4.955946922302246,1.9911894798278809,1.726872205734253,5.704845905303955,26.731277465820312,3.176211357116699,0.0,0.039647575467824936,3.1189427375793457,0.3568281829357147,106.76651763916016,0.022026430815458298,10.295154571533203,26.26431655883789,1.08370041847229,3.6079294681549072,7.277533054351807,1.0220264196395874,3.431718111038208,1.9867841005325317,1.3524229526519775,1.7797356843948364,4.643171787261963
47,27.62686538696289,0.08457711338996887,0.42288556694984436,1.0199004411697388,0.024875622242689133,5.398009777069092,1.4328358173370361,25.094528198242188,9.606965065002441,2.567164182662964,1.7313432693481445,5.8855719566345215,31.78109359741211,3.3184080123901367,0.009950248524546623,0.16915422677993774,5.189054489135742,15.348258972167969,145.41293334960938,0.07960198819637299,15.845770835876465,38.82089614868164,15.995024681091309,6.402985095977783,13.268656730651855,1.253731369972229,1.0497512817382812,2.631840705871582,4.223880767822266,1.7512438297271729,105.83582305908203
48,18.432432174682617,0.7567567825317383,0.054054055362939835,0.7027027010917664,0.0,2.621621608734131,0.6216216087341309,28.594594955444336,3.2432432174682617,1.324324369430542,1.3783783912658691,1.7567567825317383,18.135135650634766,3.4054055213928223,0.0810810774564743,0.18918919563293457,2.4054055213928223,2.4054055213928223,91.43243408203125,0.027027027681469917,11.378377914428711,18.945945739746094,0.7297297120094299,3.5405404567718506,4.675675868988037,0.9459459185600281,0.18918919563293457,0.7837837934494019,4.567567348480225,1.6486486196517944,10.45945930480957
49,23.664772033691406,0.034090910106897354,0.41477271914482117,0.9886363744735718,0.011363636702299118,2.0625,1.7215908765792847,28.522727966308594,1.2102272510528564,1.5284091234207153,2.8238637447357178,3.857954502105713,34.0511360168457,4.232954502105713,0.3806818127632141,0.27272728085517883,3.704545497894287,3.284090995788574,131.69886779785156,0.06818182021379471,19.517045974731445,26.778409957885742,1.704545497894287,5.136363506317139,9.096590995788574,1.3238636255264282,0.6136363744735718,1.545454502105713,5.5852274894714355,1.795454502105713,9.397727012634277
50,23.23255729675293,0.058139536529779434,0.08139535039663315,0.9883720874786377,0.011627906933426857,2.9883720874786377,1.2616279125213623,35.21511459350586,5.331395149230957,2.2616279125213623,1.209302306175232,2.4069766998291016,21.697673797607422,2.8604650497436523,0.5,0.6104651093482971,4.133720874786377,4.313953399658203,140.5465087890625,0.06976744532585144,10.633721351623535,29.377906799316406,1.6279069185256958,4.930232524871826,8.406976699829102,1.034883737564087,0.36627906560897827,2.0755813121795654,2.7267441749572754,1.8313953876495361,6.976744174957275
51,35.54143524169922,0.049723755568265915,0.027624309062957764,2.0276243686676025,2.0607733726501465,3.4806630611419678,2.6961326599121094,29.215469360351562,12.972375869750977,2.1712706089019775,19.60773468017578,2.911602258682251,52.96685028076172,6.392265319824219,0.005524862091988325,0.18232044577598572,2.812154769897461,3.6077349185943604,184.2044219970703,0.05524861812591553,31.911602020263672,50.6187858581543,1.9834253787994385,8.867403030395508,17.01657485961914,1.7955801486968994,1.5138121843338013,4.1049723625183105,13.530386924743652,1.8066297769546509,86.1878433227539
52,15.10588264465332,0.6470588445663452,0.21176470816135406,0.24705882370471954,0.0470588244497776,0.8588235378265381,0.5647059082984924,16.776470184326172,2.670588254928589,1.3294117450714111,1.1647058725357056,1.8117647171020508,12.047059059143066,2.305882453918457,0.0117647061124444,0.0,2.2352941036224365,0.08235294371843338,71.87059020996094,0.05882352963089943,10.952940940856934,17.776470184326172,1.2470588684082031,2.7411763668060303,5.4588236808776855,0.9647058844566345,0.4941176474094391,1.4235293865203857,1.1647058725357056,1.6235294342041016,2.2352941036224365
