,cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
524,51791,1620.675866699219,2126.933251953125,236,0,0,236,172.81296875,71.66296875,Prolif_Invasive_Tumor
525,51792,1637.0015319824215,2128.888500976562,202,0,0,202,93.24765625,58.47734375,Invasive_Tumor
526,51793,1582.5281738281249,2129.9607543945312,142,0,0,142,89.13843750000001,17.70125,Macrophages_1
527,51794,1628.7620727539063,2136.615283203125,273,0,0,273,145.1321875,82.184375,Invasive_Tumor
528,51795,1611.4706115722656,2132.641076660156,118,0,0,118,75.95281250000001,21.494375,Invasive_Tumor
529,51796,1605.2422241210936,2136.211242675781,188,0,0,188,117.45140625,57.122656250000006,Invasive_Tumor
530,51797,1615.8952392578124,2142.6159179687497,379,0,0,379,179.31546875,87.4225,Prolif_Invasive_Tumor
531,51798,1594.9802795410155,2136.7265136718747,170,0,0,170,134.33984375,25.739062500000003,Stromal
532,51799,1605.2410827636718,2145.661474609375,118,0,0,118,49.0396875,27.996875000000003,Invasive_Tumor
533,51800,1622.934716796875,2148.5426757812497,246,0,0,246,120.0253125,76.94625,Invasive_Tumor
534,51801,1633.9749633789063,2145.491516113281,119,0,0,119,56.535625,23.52640625,Invasive_Tumor
535,51802,1595.817413330078,2145.635534667969,209,0,0,209,94.3765625,46.330312500000005,Invasive_Tumor
536,51803,1640.718310546875,2149.130578613281,218,0,0,218,119.393125,43.57578125,Invasive_Tumor
537,51804,1593.4890441894531,2152.780017089844,282,1,0,283,136.37187500000002,91.938125,Invasive_Tumor
538,51805,1627.954718017578,2152.4311767578124,99,0,0,99,40.7309375,28.85484375,Invasive_Tumor
539,51806,1605.9492431640624,2153.3365844726563,217,0,0,217,70.48890625,28.85484375,Prolif_Invasive_Tumor
540,51807,1585.4016967773437,2153.392199707031,201,0,0,201,122.32828125,43.259687500000005,Stromal
541,51808,1631.697021484375,2157.9613647460938,42,0,0,43,103.63359375,56.490468750000005,Invasive_Tumor
542,51809,1620.2198425292968,2161.029956054688,287,0,0,287,127.02453125,69.36,Invasive_Tumor
543,51810,1598.673297119141,2164.97490234375,430,0,0,430,212.00859375,117.8578125,Prolif_Invasive_Tumor
544,51811,1583.5305969238282,2163.441125488281,343,1,0,344,167.21359375,90.89953125,Invasive_Tumor
545,51812,1611.9684509277342,2159.892541503906,156,0,0,156,82.59078125,22.216875,Invasive_Tumor
546,51813,1631.7981872558594,2166.11044921875,273,1,0,274,195.39109375,81.461875,Invasive_Tumor
547,51814,1609.5403686523437,2170.866796875,274,0,0,274,160.6659375,69.9921875,Invasive_Tumor
548,51815,1634.64794921875,2173.0330932617185,89,0,0,89,47.54953125,26.190625,Invasive_Tumor
549,51816,1640.090979003906,2172.0720703125,89,0,0,89,39.87296875,9.97953125,Invasive_Tumor
550,51817,1442.6519165039062,2042.5802978515624,195,0,0,195,97.49234375,46.60125,Invasive_Tumor
551,51818,1445.1759765625,2080.302990722656,225,0,0,225,110.0909375,55.0003125,Invasive_Tumor
552,51819,1445.6143615722656,2163.60693359375,303,0,0,303,271.2084375,67.68921875000001,Stromal
553,51820,1446.7872619628906,2127.319860839844,416,0,0,416,153.8021875,88.09984375,Invasive_Tumor
554,51821,1445.4219909667968,2062.15146484375,359,0,0,359,165.31703125,90.89953125,Prolif_Invasive_Tumor
555,51822,1446.654034423828,2107.8453979492188,358,0,0,358,137.68140625,111.7165625,Invasive_Tumor
556,51823,1447.4322326660156,2117.4776245117187,502,0,0,502,212.73109375,136.5525,Invasive_Tumor
557,51824,1448.217901611328,2140.2184448242188,486,0,0,486,216.16296875,100.6984375,Invasive_Tumor
558,51825,1454.742938232422,2060.889953613281,139,0,0,140,63.896093750000006,39.87296875,Invasive_Tumor
559,51826,1452.5502868652345,2094.921911621094,488,0,0,488,223.61375,144.5903125,Invasive_Tumor
560,51827,1452.5774719238282,2152.1489501953124,335,0,0,335,137.50078125000002,57.980625,Invasive_Tumor
561,51828,1455.14853515625,2081.375451660156,410,0,0,410,195.7071875,133.07546875,Invasive_Tumor
562,51829,1453.2605224609374,2048.5728393554687,290,0,0,290,139.89406250000002,84.89375,Invasive_Tumor
563,51830,1457.0335388183594,2143.48916015625,179,0,0,179,68.6375,56.21953125,Invasive_Tumor
564,51831,1457.1637573242188,2039.8424926757807,231,0,0,231,102.64015625,69.901875,Invasive_Tumor
565,51832,1458.2442077636715,2106.02939453125,336,0,0,336,155.83421875000002,108.375,Invasive_Tumor
566,51833,1458.5960571289063,2069.370654296875,287,0,0,288,153.66671875,100.06625,Invasive_Tumor
567,51834,1464.5719970703124,2051.284704589844,524,1,0,525,241.08921875,130.81765625,Invasive_Tumor
568,51835,1463.3254272460938,2161.394360351562,327,0,0,327,155.83421875000002,56.76140625,Invasive_Tumor
569,51836,1465.8406677246094,2149.3177612304685,368,0,0,368,140.21015625,99.7953125,Invasive_Tumor
570,51837,1469.095300292969,2139.422192382812,443,0,0,443,195.255625,100.6984375,Invasive_Tumor
571,51838,1464.4681335449218,2126.088854980469,475,0,1,476,194.6234375,93.69921875,Invasive_Tumor
572,51839,1478.1595458984375,2133.5969116210936,254,0,0,254,211.511875,35.4025,Invasive_Tumor
573,51840,1468.2655334472656,2084.8215209960936,417,1,0,418,163.104375,104.3109375,Invasive_Tumor
574,51841,1469.9674011230468,2064.9455078125,237,0,0,237,118.53515625,72.02421875,Invasive_Tumor
575,51842,1470.4370178222655,2095.5998779296874,283,0,0,283,112.93578125,65.566875,Invasive_Tumor
576,51843,1473.245379638672,2075.3673461914063,396,0,0,397,159.71765625,104.53671875,Invasive_Tumor
577,51844,1480.1102294921875,2153.8130493164062,413,1,0,414,317.0871875,81.9134375,Invasive_Tumor
578,51845,1477.6744689941406,2166.0687377929685,258,0,0,258,179.0896875,55.677656250000005,Invasive_Tumor
579,51846,1476.445227050781,2117.0939208984373,657,1,0,658,378.00296875,115.01296875,Prolif_Invasive_Tumor
580,51847,1474.3292541503906,2105.010681152344,502,0,0,502,254.68125,119.393125,Invasive_Tumor
581,51848,1480.686407470703,2091.31875,299,0,0,299,147.97703125,74.59812500000001,Invasive_Tumor
582,51849,1477.5552490234377,2056.5197998046874,450,0,0,451,197.8746875,109.95546875,Prolif_Invasive_Tumor
583,51850,1487.0073486328124,2082.2266967773435,230,0,0,230,151.04765625000002,28.1775,Invasive_Tumor
584,51851,1483.0953979492188,2041.8020996093749,424,1,0,427,180.5346875,71.21140625,Invasive_Tumor
585,51852,1487.078631591797,2070.194921875,315,0,0,315,200.08734375,66.24421875,Invasive_Tumor
586,51853,1491.7199096679688,2047.683203125,166,0,0,166,108.555625,26.145468750000003,Invasive_Tumor
587,51854,1492.3419494628906,2057.432470703125,274,0,0,274,206.635,70.66953125,Prolif_Invasive_Tumor
588,51855,1492.6500122070313,2098.8820068359373,190,0,0,190,262.1771875,17.74640625,Stromal
589,51856,1502.119543457031,2065.0399291992185,187,0,0,187,200.0421875,18.46890625,Stromal
590,51857,1495.0978088378906,2125.970568847656,347,0,0,347,366.849375,80.78453125,Invasive_Tumor
591,51858,1497.5395874023436,2146.4220336914063,266,1,0,267,215.35015625,48.226875,Invasive_Tumor
592,51859,1502.161358642578,2109.3795898437497,142,0,0,142,174.52890625,18.8753125,Macrophages_1
593,51860,1500.0515075683593,2137.052526855469,310,0,0,310,151.2734375,65.8378125,Invasive_Tumor
