genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CAV1,0.9999546017691476,4,60,0.27027262304069455,4.5399929762484854e-05,-4037.647739403728,-4.469857626819048,20.568343017291156,SE,2873,0.15189304710407364,53372537.2624558,0.00232696533203125,8107.147927043373,-4044.2430332217155,6.595293817987567,0.010224868061501469,0.012711568685627315
CAVIN2,0.541771986739319,4,79,0.27027262304069455,0.8457882078488201,-5146.9879482567985,-3.771934177108013,8.763720657003727,SE,2873,0.2382652094001008,4.512367766234632,0.0019159317016601562,10325.828344749514,-5148.150409261672,1.162461004873876,0.2809557338273324,0.2602948315713561
CCDC6,0.9999546017691476,4,114,0.27027262304069455,4.5399929762484854e-05,-3497.717342363899,-1.0028774023666838,1.6562912755692503,SE,2873,0.13613076277298192,47833948.605126955,0.0018990039825439453,7027.2871329637155,-3500.5080736737527,2.790731309853527,0.09481095009619689,0.09576863646080497
CCDC80,0.5097222763115721,4,118,0.27027262304069455,0.9618449796317303,-2984.7528463730823,-2.4643991747890857,3.3013326210661815,SE,2873,0.3981294884444272,7.461712023631484,0.002051115036010742,6001.358140982082,-2985.667791445341,0.9149450722588881,0.3388057411297152,0.3042026856383527
CCL5,0.9999546017691476,4,128,0.27027262304069455,4.5399929762484854e-05,-4342.054072622948,-2.682111444960714,8.260386767559197,SE,2873,0.16940302770910412,59525235.55974992,0.0021088123321533203,8715.960593481814,-4344.166227309639,2.112154686690701,0.1461334312396877,0.14265618668913996
CCL8,0.3534334849079407,4,143,0.27027262304069455,1.8293721016507865,-3419.6475641285797,-2.75263132010076,2.881499441667124,SE,2873,0.14873281440302943,3.2130260333004657,0.002044200897216797,6871.1475764930765,-3419.9984810030237,0.3509168744440103,0.5535945680447856,0.45142036966830096
CCND1,0.34222008070068594,4,155,0.27027262304069455,1.9220808740529338,-3814.5084074707893,-5.929802420853075,12.230334782156609,SE,2873,0.10659710839774915,2.3590610812779014,0.0018839836120605469,7660.869263177496,-3815.092424975281,0.5840175044918396,0.4447418819935798,0.385057906487948
CCPG1,0.4230994706689977,4,174,0.27027262304069455,1.3634995245207273,-4568.941800029721,-4.9090860531979565,10.7015023710194,SE,2873,0.23978372257187705,4.664121549722076,0.001895904541015625,9169.736048295359,-4569.365663401614,0.42386337189327605,0.5150155648537569,0.4305250280909149
CD14,0.43294383786577467,4,180,0.27027262304069455,1.309757961250945,-4738.394792287561,-2.335514179122677,3.0265779276415916,SE,2873,0.2603365268389027,5.017796017980484,0.0020380020141601562,9508.64203281104,-4738.894072982977,0.4992806954160187,0.47981634897704906,0.4075455218152525
CD163,0.4960439303429675,4,187,0.27027262304069455,1.0159423762675968,-4703.686302269447,-2.7641722864637353,4.518856133626039,SE,2873,0.2891406978368956,5.416363402873898,0.0019309520721435547,9439.225052774811,-4704.535516034815,0.849213765368404,0.356774854899817,0.3164300265186848
CD247,0.2730953380114277,4,9,0.6430187899142082,2.6612055372578522,-2898.9267364000334,-2.2980771508704687,1.3837740318912504,SE,2873,0.0002840545122716671,0.007712379237611658,0.005542278289794922,5829.705921035984,-2909.0529816776398,10.126245277606358,0.0014617286835435506,0.002126150812426983
CD3D,0.0606345109166891,4,53,0.6430187899142082,15.48923513168193,-2531.611306274011,-1.6958361362616312,0.1894656157201148,SE,2873,0.006001589652743757,1.5103303285696228,0.0024487972259521484,5095.075060783939,-2533.4779803747924,1.866674100781438,0.17185648544554388,0.16554507929733311
