c2l,RCTD_full,RCTD_multi,CARD,Seurat,spatialDWLS
0.7252679431259091,0.9827460715038047,0.9792837976524297,0.9833478540387566,0.8581677011674401,0.9214076858594036
0.7378007957611616,0.8732507117076981,0.9426992361437565,0.9829229652839474,0.5000975246622397,0.9732924848560267
0.6265618490633209,0.8155053770609821,0.8830747476578332,0.8306077188843032,0.7363458810886195,0.8866376027124658
0.6893087848109536,0.8221640463479956,0.9175526224068502,0.9009769812628848,0.6386366932367242,0.9776432977107012
0.8152730388917613,0.9637414554887538,0.981206612957528,0.9312228028832896,0.9335814397018283,0.938053707315716
0.6915486354313379,0.9776081375425021,0.9830263861914325,0.9894981749188959,0.9162482689383057,0.9612752713174904
0.6367077635879986,0.8696586015551683,0.924210963426253,0.8730911445582804,0.8412027077950148,0.962443359606631
0.9736788639380227,0.9781623265511897,0.9753790664137026,0.9817714885332846,0.973758110701762,0.9884216151204465
0.8643109879746599,0.9731626587669054,0.9669793779926603,0.9616503967283109,0.8400527840695494,0.8583683176272751
0.5070183160487239,0.9705457727667659,0.9793359798503828,0.8617789785774541,0.9635159153496895,0.9584078335455348
0.8495484046667015,0.9652200370913614,0.9829792303572599,0.9598449350808131,0.8265459297242326,0.8952746164325296
0.6581608626889972,0.8794483133166584,0.9018250282414069,0.718469125727819,0.5690104398318566,0.7391252472170873
0.9128868750060811,0.9249167981769181,0.9260105918180827,0.963165510422298,0.9771210579768855,0.9356827795633242
0.4108372451245978,0.7888634974686345,0.8256881915267894,0.901621183846868,0.7509201625927929,0.8379197579860147
0.7588028103230782,0.8603007510883549,0.9031641050302541,0.9769344334576853,0.4187045004345472,0.9689879062282142
0.9504141058889025,0.9597926261233589,0.9525045790885371,0.9291458476014283,0.9285957047629083,0.9429805492443128
0.7148753748574055,0.922059161713293,0.9351304678740713,0.9727236226580677,0.5899667865468432,0.9790294072249801
0.749330541113552,0.876838689362482,0.9246132700795778,0.9617970951593049,0.8542400248616917,0.89061657984087
0.41107489278889386,0.838391004680995,0.798224046267061,0.9466227907209086,0.8230746681130913,0.8840324909145854
0.7687639179678263,0.9041079000614237,0.9703707452572283,0.9613155236364936,0.5435753246975277,0.9765636802246639
0.5635015532011888,0.8454384964230077,0.9155999446622,0.9314598861412949,0.9566654204423046,0.9652741517922632
0.9691052355563957,0.9612912389684234,0.9730656456573706,0.9886741486608537,0.9763879010584542,0.9660960823017513
0.7966482631392181,0.8493580970635957,0.9175489330861794,0.8478400133010026,0.7535688905278204,0.83430238736638
0.5874786436409088,0.9043777208510658,0.9282955109885231,0.8935724682311139,0.8437642363785341,0.9752770090388985
0.5888709449853952,0.784331816609684,0.8926427675405187,0.9430225285766499,0.3723054234858612,0.9834653066980481
0.7779173238167587,0.8725618739713841,0.9081129874087275,0.7902057140536429,0.7125772106625434,0.8920855671692518
0.7452934883927093,0.8927632392868549,0.9119980613954631,0.8777133170517204,0.6429484388114836,0.9587547277950942
0.9524260138571786,0.9893569076059362,0.9750267182714882,0.9865855219133262,0.9739442411433454,0.9883521269951554
0.4240372218445307,0.8482438778450277,0.901430852260787,0.8696478081575642,0.8640505352586993,0.8621672591377214
0.9739827551627813,0.9946249199416165,0.9915315389291386,0.9899693213735284,0.9844059897625692,0.9824622404474824
0.8595468911680789,0.9722463175423018,0.9736700218565685,0.9570906234308645,0.9576358694130773,0.9253140633700181
0.48710780566871426,0.9035909675901207,0.9193031939216033,0.6268343516311511,0.8660517733238471,0.9283633947474924
0.7549055359520164,0.8390182847926388,0.9015360896865116,0.9261623891386277,0.9613861873076198,0.9718376649967434
0.5954355524556385,0.9556571594141648,0.9616862746894149,0.9899241781364049,0.9374647721674846,0.9570830800029454
0.7122323791551775,0.8767492672938344,0.9174975610597991,0.9879402342936233,0.5126507240170882,0.9720534449795044
0.5484617689027026,0.8008632088201108,0.8493878926466566,0.939992508146879,0.2919511469680765,0.9376004078421745
0.8378780653356813,0.9020886564919361,0.9244377449458899,0.9889633644411284,0.7682114056590377,0.9074835145323686
0.5921941588978687,0.8108896844296255,0.8183283821241931,0.8478262173851964,0.5783449295775953,0.7548709052537483
0.5404457688357623,0.8299798819349605,0.9191827608838841,0.9342674173913612,0.40796989895112185,0.9297528066142343
0.8483963904520488,0.9217760789628425,0.9215765302414751,0.9918446976637161,0.8429984133297966,0.9645949745683804
0.7161417624628359,0.8969685877658804,0.8973738880208242,0.8775192086097504,0.6802673806235426,0.8034720422473914
0.8908760823228573,0.941051972447225,0.9458644176345032,0.8800371830303582,0.6795671612081573,0.9730243737518992
0.6603573593029705,0.8375776287060909,0.9244144175305509,0.9574726466207706,0.4712953772308278,0.9432199156694284
0.5844321342533199,0.8262584761152808,0.8607542543920652,0.9102162026027606,0.4594444692585607,0.9665497596271783
0.7063696230877383,0.8239517836670717,0.8847103141618724,0.8345952213757668,0.588904501111662,0.8999885115667149
0.7825659113834842,0.9563932003742295,0.934153801745977,0.9196082484853452,0.8452591547375272,0.9511707961599912
0.6770554642651061,0.8837529351968529,0.8769936682537782,0.839586280241348,0.4282593400734724,0.9643336928862487
0.7632813294029254,0.927182069444101,0.94460971070727,0.9182149385210426,0.9147610369001228,0.945513412271056
0.9716733330423529,0.9479942626023621,0.9236784929002668,0.9541300006745421,0.885587340337599,0.9111820333409303
0.5644040949100244,0.8580647105133498,0.9239348083042714,0.826940031786703,0.928972417207251,0.946334899527068
0.851541537785071,0.9177758644820013,0.9134487678003114,0.9838009975131714,0.8180587221407695,0.9636231568223486
0.6901482119216625,0.8765592900869908,0.9150530760035844,0.9623065341562156,0.5412698691495842,0.899868774579908
0.2943572870166922,0.9216932931563316,0.9119959953425837,0.8618723631058489,0.9063254824418495,0.8393901840647989
0.8909979229607309,0.9467075427802469,0.9030377724289465,0.9701900424173583,0.9045233275237458,0.9856517199697005
0.76920409088164,0.9623143051836265,0.9672781223897865,0.9713430502231756,0.8994141396294354,0.97077880932925
0.4643155101344786,0.6921687500359812,0.9009591600051418,0.8627506086539277,0.44739374069699284,0.8711323262159288
0.5046842771602977,0.8609729202814694,0.9126759832787552,0.6983785389934387,0.8691214131809621,0.9005585934310337
0.86389143500933,0.9406927228016368,0.9709368802665973,0.9632196004687459,0.582844549736891,0.9874003115089621
0.690455643028474,0.9375778308144147,0.9424237125175714,0.8547322889457322,0.8532930526068463,0.9930819021014547
0.7392994938920923,0.9299420296144211,0.9328010408706037,0.9551321701115572,0.9550462599630023,0.9850310013790387
0.7787269713298182,0.9801184955410503,0.9885147944296684,0.8614383046267826,0.9797276257898345,0.9215627205885898
0.7372583493169581,0.9627995369385375,0.9698501198531863,0.9738323872962561,0.9313069198358074,0.9135704950537963
0.7117889633264691,0.9839998463487774,0.9881937205874609,0.9272968795928733,0.7997137336285134,0.9436542227868756
0.4832833585914055,0.7463021452620985,0.8837682062110608,0.760837404854299,0.7777261402068859,0.7577414823231902
0.8432856492108756,0.9920338231195918,0.994136788411884,0.9773881383964067,0.9322537658968668,0.9736989701902367
0.8788215055546392,0.9327177499270163,0.9403031669289192,0.9777873551054829,0.833362691647896,0.9994245644039688
0.8940113426195044,0.9829412794703507,0.9821085902303665,0.9732955563896174,0.99310772412059,0.9877174922882289
0.6039693315174017,0.8111682852123034,0.87984550781166,0.839773113762608,0.5389315031166666,0.9497934595275874
0.7619662201176179,0.94916129655866,0.9525614113819835,0.9649671153713819,0.9657073120234938,0.910095171719932
0.9432276669143452,0.9830295075167601,0.9810109869989472,0.9894168423043478,0.9886463280261835,0.984200148885218
0.59454707620438,0.8032041248489271,0.9202547822478436,0.9674650424039221,0.5202492634867808,0.8395123659934443
0.6355249850599874,0.8541262403304963,0.9011278203818679,0.9228905325366179,0.5607695865979103,0.9489225687900962
0.4952816300206485,0.7855621833377382,0.8971513336172644,0.8902602298189916,0.4269530873078184,0.9510042697938695
0.8956613844680418,0.9532313759102494,0.960382976600547,0.9451281195463078,0.6431859498902012,0.9614786495544357
0.7283381317717466,0.9899994099904451,0.9662776556000888,0.8990997212831288,0.9674249636260548,0.9933202125284287
0.4572050397111329,0.822241251121885,0.8684953796073824,0.5048384468179203,0.8118409488293482,0.9218075424602916
0.9019389649614235,0.9157652438846752,0.9080488839512179,0.933575829749229,0.8551943838019664,0.8932071802772018
0.8350541895124549,0.983268382073974,0.9493076732177496,0.9535309983075843,0.9365072921144996,0.9670950194112928
0.49299023066637804,0.9412512239692634,0.9681724209439398,0.9293064566008747,0.5077046747430208,0.976675370753993
0.6196842367295372,0.896677156896103,0.9256445284521818,0.9187597742158254,0.5860889100634069,0.9511472597702503
0.8314427134102517,0.9743494203678829,0.9889431855377016,0.9746246532998812,0.9287606219627274,0.9837250613447975
0.6342559946772998,0.8312757868246636,0.8717553460780187,0.957711944566059,0.38533033296669755,0.9537304165214775
0.8709933087373538,0.951751487490979,0.9632954750021678,0.9899237792782934,0.9415190035991714,0.9859842002530939
0.49590295682448926,0.7663758651581457,0.872060489200949,0.957249828439762,0.41348910943808476,0.8771884071777991
0.6396310073592503,0.8372758437047095,0.882960406156366,0.9359725999787908,0.5923799986457862,0.9328478612660546
0.9275366682434032,0.9770115849114369,0.9365908869668437,0.9336346084682259,0.9359875974880536,0.9831446850382026
0.9072285427070335,0.9572504313816647,0.969732586250575,0.9548493745512624,0.6082840364288048,0.6621132638244159
0.7676783204087866,0.9822545137818196,0.9642440356281413,0.9580646073506085,0.9538418755786658,0.8817334075489633
0.743311944696182,0.9867981083082986,0.9888869428851919,0.9762285533050139,0.9646976549774287,0.9711347693992625
0.8301701802575733,0.9493483197851071,0.9309387859889716,0.9574868364410148,0.9460096902033955,0.5131274027446155
0.767559836816114,0.9186001910713586,0.9415577316375945,0.9937753541834405,0.5055552038817683,0.9980017244839603
0.669076177820892,0.8886753842926375,0.9406714942669799,0.9397952479212875,0.7015676848511108,0.9698829343259173
0.7879178735165359,0.9621697479120752,0.9859598483008291,0.9021994860010168,0.6512676201980416,0.9152033489798941
0.801656799103635,0.9303792447713993,0.9496294803434482,0.9701066049057406,0.7174006971784515,0.8222133491521288
0.507012185312707,0.9661686370616942,0.9005540387641804,0.9001983249671331,0.9115828809815695,0.9486117418996127
0.6263244238167002,0.8147022775938418,0.854465230668309,0.7332552038405814,0.5500553102541763,0.9418249217313057
0.9191256258707449,0.9662197164972595,0.9678693115008796,0.973688067607712,0.8631943180255878,0.9308773006662288
0.7690224101817447,0.9350841471445135,0.9501201497770313,0.9631126910054445,0.8602722724751156,0.9285240293231245
0.31211967922211503,0.9041181672524523,0.8300075177179795,0.9217593283109149,0.4850656575615197,0.9202901820080553
0.9057817982323766,0.9478155060550897,0.9740456547722178,0.9416525525424291,0.9914197497945257,0.9294436912911279
0.91391946021483,0.9768309582071569,0.9612394935678339,0.8370529608709112,0.8917468568622303,0.98036519409478
0.7193807411128854,0.8814412211780503,0.8912122956214744,0.9829448429986098,0.6671939919802093,0.9755948897958125
0.9003080466191936,0.9749670092397897,0.9570336359699069,0.9705405439221876,0.9471540832899652,0.9671535449892911
0.4410776942220659,0.9478403724628899,0.9754525214194849,0.9128580422934001,0.8961407439399486,0.7333897075068606
