genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CDH1,0.4779241532959278,4,172,0.30356506954634904,1.092375548702611,-5602.787979737106,-0.20126947628215394,0.8014329403756248,SE,3365,0.12324495579857034,2.3155712642890203,0.002187967300415039,11238.060692442528,-5603.869455592841,1.0814758557353343,0.29836763149222356,0.3767268074396763
CEACAM6,0.5124601566904958,4,176,0.30356506954634904,0.9513654091798524,-5927.398814139158,-5.814288308608099,18.178014703815663,SE,3365,0.26141513028259644,4.901295706913214,0.002410888671875,11887.282361246633,-5928.45701459478,1.0582004556217726,0.30362597837966676,0.37811454343669587
CENPF,0.41994590104064244,4,180,0.30356506954634904,1.381250670691894,-5640.489196466098,-2.455541257811476,3.2150404457423285,SE,3365,0.37606721715354813,7.3385388252018915,0.0022852420806884766,11313.463125900513,-5640.67231429182,0.18311782572163793,0.6687074094520662,0.6643888817208805
CLDN4,0.999954601854134,4,181,0.30356506954634904,4.5399929762484854e-05,-4011.4656649344734,-2.1628645295388975,5.235457949763908,SE,3365,0.19941235670745688,70070246.70677084,0.002213001251220703,8055.416062837262,-4012.0705702223327,0.6049052878593102,0.4367125334089922,0.5025460683647781
CLEC14A,0.999954601854134,4,183,0.30356506954634904,4.5399929762484854e-05,-3532.091278921347,-1.708152653978919,3.3472563388300753,SE,3365,0.054694307350838946,19218686.709287297,0.002234935760498047,7096.6672908110095,-3533.5550463028703,1.463767381523212,0.2263316409578956,0.30940757478864744
CRISPLD2,0.6008630433915261,4,184,0.30356506954634904,0.664268711625068,-4266.335269476807,-1.6978901253316745,2.1578837829574637,SE,3365,0.026850082271057576,0.5370384720869052,0.002245187759399414,8565.15527192193,-4269.973167158248,3.637897681440336,0.05647820857144492,0.1119795508812248
CTLA4,0.2827090588223816,4,186,0.30356506954634904,2.5371898756262046,-5846.442805919857,-6.550041142565665,12.597659416197175,SE,3365,0.1276801844331109,3.3475834018130537,0.002279996871948242,11725.37034480803,-5846.619621654469,0.17681573461140943,0.6741241508367184,0.6661305838307495
CTTN,0.4660562824885726,4,187,0.30356506954634904,1.1456566033021929,-5565.586911776658,-2.794448357176467,4.35400602919347,SE,3365,0.22751626380773413,4.292648115168438,0.002501964569091797,11163.658556521632,-5566.344316506091,0.757404729432892,0.38414192820095205,0.4506063673911461
CXCL12,0.430983771221143,4,198,0.30356506954634904,1.3202649210320765,-6170.839683393586,-7.557795502111171,25.408050741280064,SE,3365,0.05192682136388275,1.0025708993626625,0.002613067626953125,12374.164099755488,-6172.327725645061,1.4880422514752354,0.22252046417906213,0.30688550625442984
CXCL16,0.49884041838117377,4,211,0.30356506954634904,1.0046429746796097,-4643.812324675875,-3.0903456942263503,5.181932815632332,SE,3365,1.1450263834939478,21.447415870918284,0.002228975296020508,9320.109382320066,-4644.283912518233,0.4715878423576214,0.49225759237785605,0.5524776569897375
CXCR4,2.060894059100193e-09,4,2,0.7490484023101531,485165195.4097903,-5829.459806539478,-6.750019595791911,9.776985888575389e-08,SE,3365,0.3083025259366014,5.255829936534151e+16,0.002263784408569336,11691.404346047273,-5829.4598808524115,7.43129330658121e-05,0.9931219253667602,0.8207620967557188
CYTIP,0.2718269345210806,4,13,0.7490484023101531,2.678473965902909,-5567.874275079323,-2.5825433080754463,2.0777073398367008,SE,3365,0.000428403876098305,0.011687490464943549,0.003926992416381836,11168.233283126961,-5579.4746159851165,11.600340905793928,0.0006593973101272077,0.002724782273252925
DAPK3,0.2619564546936482,4,24,0.7490484023101531,2.8170735668885745,-3685.9006893926316,-2.3208253173850846,1.4180429425134409,SE,3365,0.00021128151206301098,0.005992123922645859,0.005180835723876953,7404.286111753579,-3697.0545432713047,11.15385387867309,0.0008385728259544534,0.003243995458237731
DMKN,0.259958415565774,4,35,0.7490484023101531,2.846410608018311,-5255.182585376389,1.6150540738862527,0.9633799313840604,SE,3365,0.00025454490202807067,0.007278480989644724,0.005629062652587891,10542.849903721095,-5265.230089854434,10.047504478044175,0.0015255445920773214,0.00513651377803812
DNTTIP1,0.39842175236418637,4,64,0.7490484023101531,1.5097129810234484,-5969.735000602028,-9.267948738577068,30.584082872567937,SE,3365,0.0001757814670560545,0.0035192411469691064,0.0037698745727539062,11971.954734172372,-5991.278850757222,21.543850155194377,3.4582988668319103e-06,2.3288207857453944e-05
DPT,0.19533901404233112,4,84,0.7490484023101531,4.118786304512251,-6365.748748857299,-1.923167043568746,1.1748793441990053,SE,3365,0.001032731194310885,0.041482842292639883,0.0041921138763427734,12763.982230682914,-6374.198379207313,8.449630350014559,0.003651176437242998,0.010707262279304979
DSC2,0.23877375070202472,4,91,0.7490484023101531,3.187663579315287,-4602.523923143308,-2.668144282306053,1.7706640869385601,SE,3365,0.0004675592455714948,0.01469283824792988,0.004475116729736328,9237.532579254932,-4611.072709647269,8.54878650396131,0.003457526379777698,0.010305592786222647
DSP,0.20221331424531763,4,93,0.7490484023101531,3.94477596207031,-5280.158945344999,-0.7498012806934986,0.3792273357908127,SE,3365,0.0011432570438246763,0.04393057221546332,0.0042989253997802734,10592.802623658314,-5286.979668062343,6.820722717344324,0.009010609678098191,0.023074544630213044
DST,0.30939020299492476,4,100,0.7490484023101531,2.2318833062390904,-4044.5005197824453,-2.275393778650911,1.633328563163324,SE,3365,0.00020673693517781052,0.004977271235613939,0.004889011383056641,8121.485772533206,-4058.9375184627715,14.436998680326269,0.00014492685875033828,0.0006934299461738675
DUSP2,0.263065113051315,4,105,0.7490484023101531,2.8009874699888493,-3650.6715496169545,-2.3432015671130446,1.4456135130628813,SE,3365,0.00044922396976570703,0.01268323757105606,0.00484776496887207,7333.827832202224,-3658.8257639155163,8.154214298561783,0.00429612087266662,0.012398617237133104
DUSP5,0.31868332380331627,4,135,0.7490484023101531,2.137642065839941,-4466.544172781991,-2.181634396749705,1.6188906845119702,SE,3365,0.00026479023021553006,0.006211259062216265,0.003554105758666992,8965.573078532298,-4481.969401493529,15.425228711538693,8.583467173906012e-05,0.0004729183015926178
EDNRB,0.29768182640982965,4,142,0.7490484023101531,2.3589942987383297,-4678.786896928492,-2.2033656768472807,1.5793414120853277,SE,3365,0.00025049567146776967,0.006248124712410861,0.005342960357666016,9390.0585268253,-4691.5776093807035,12.790712452211665,0.0003483444305520944,0.0015079845478445646
EGFL7,0.276337324005114,4,161,0.7490484023101531,2.61843581375019,-5914.956777522811,1.8708982519825232,1.421029105809248,SE,3365,0.00032071244239792603,0.008603347220211919,0.0048220157623291016,11862.398288013937,-5925.605432910819,10.648655388008592,0.0011015095830385624,0.004087234074354592
EGFR,0.4751504255925193,4,165,0.7490484023101531,1.1044575619426575,-5197.751616133934,-1.5885535322430644,1.6425158522402348,SE,3365,0.0001457639039788296,0.0027409151408757286,0.0027289390563964844,10427.987965236183,-5229.15538887445,31.403772740516615,2.095732842821718e-08,1.524169340233977e-07
EIF4EBP1,0.30858295732789903,4,190,0.7490484023101531,2.240337506568931,-3219.3798187294333,-2.206687613974304,1.4663945028210408,SE,3365,0.00023953205526975352,0.005780364880123859,0.004799842834472656,6471.244370427182,-3233.383049402815,14.003230673381495,0.00018249679755721893,0.0008508009210126757
ELF3,0.22280361625382097,4,195,0.7490484023101531,3.487818219559868,-5952.9680766129595,-10.164445782525691,21.610252475666318,SE,3365,0.0006771216556706731,0.023079643797137516,0.003801107406616211,11938.420886194235,-5962.884814670568,9.9167380576082,0.0016378239631668068,0.005414294093113411
ENAH,2.0591911048120204e-09,4,155,1.8482808639408594,485165195.4097903,-4466.510729856967,-5.725967402487331,6.929456717657571e-08,SE,3365,0.00014554964703587093,24853834696007.3,0.0022499561309814453,8965.506192682251,-4466.510804350553,7.449358599842526e-05,0.9931135704327427,0.8207620967557188
EPCAM,2.0591911048120208e-09,4,214,1.8482808639408594,485165195.4097903,-5880.502334907847,-6.741470218099757,9.765095183482764e-08,SE,3365,0.0006606461030544995,112810916221811.89,0.002518177032470703,11793.489402784011,-5880.502409303439,7.439559158228803e-05,0.9931181012723247,0.8207620967557188
ERBB2,0.21335169844063095,4,26,4.560642732130774,3.6659485108606287,-6112.361482958728,-1.1516939744542039,0.5826562344693198,SE,3365,4.9866178986534226e-06,0.00017917556042929456,0.0043828487396240234,12257.207698885772,-6311.21309280638,198.85160984765207,0.0,0.0
ERN1,2.049331507334501e-09,4,48,4.560642732130774,485165195.4097903,-4981.369943752663,-3.5962543058326526,2.898749451318624e-08,SE,3365,4.42547796212406e-05,7629767500641.207,0.0024871826171875,9995.224620473642,-4981.370018394924,7.464226109732408e-05,0.9931067020238986,0.8207620967557188
ESM1,0.17255244530553004,4,51,4.560642732130774,4.767834970631088,-5358.402116755544,-1.634940171955697,0.3759083595838225,SE,3365,6.751974603892139e-06,0.0003199685708678227,0.004549264907836914,10749.288966479404,-5470.268530089068,111.86641333352418,0.0,0.0
ESR1,0.17897130408431813,4,55,4.560642732130774,4.561175574444471,-6399.543223790569,-1.1385407844342796,0.5639763224755535,SE,3365,5.3733681554002035e-06,0.00024230141799781675,0.004448890686035156,12831.571180549454,-6544.209597098181,144.66637330761205,0.0,0.0
FAM107B,2.049331507334501e-09,4,71,4.560642732130774,485165195.4097903,-5392.744614501946,-4.684843119577843,4.8213710933676766e-08,SE,3365,0.00012111141732530468,20880274713235.598,0.0024738311767578125,10817.973961972208,-5392.74468901235,7.451040437445045e-05,0.9931127931232078,0.8207620967557188
FAM49A,0.16449174618835977,4,83,4.560642732130774,5.050198978355054,-5279.8432755984795,-2.401727037697762,0.478464787486583,SE,3365,6.020422395582307e-06,0.0003048324984556689,0.004525184631347656,10592.171284165275,-5404.389566291722,124.54629069324255,0.0,0.0
FASN,0.251786941983538,4,125,4.560642732130774,2.954567635308124,-6879.6349873162,-2.2895131385008853,1.2462805311099707,SE,3365,5.185636248932399e-06,0.0001535190840001404,0.0037500858306884766,13791.754707600716,-7130.07772993895,250.4427426227503,0.0,0.0
FBLIM1,0.19989286383346525,4,134,4.560642732130774,3.979721762019708,-6189.871867124237,-1.828856431049975,0.6554264370063096,SE,3365,4.643466122971193e-06,0.0001810727066881836,0.0047190189361572266,12412.22846721679,-6375.448847264963,185.57698014072594,0.0,0.0
FBLN1,0.21972389500483117,4,149,4.560642732130774,3.530798020244542,-5684.108230201504,-2.095859626701744,0.616992095858327,SE,3365,5.0538194407775856e-06,0.00017517517160894468,0.0053441524505615234,11400.701193371324,-5892.482395994726,208.37416579322235,0.0,0.0
FCER1G,0.23358694733168123,4,150,4.560642732130774,3.2622420210041834,-6104.335309100448,-1.626439626648292,0.6994825381545072,SE,3365,5.527104984579677e-06,0.00017814989943022247,0.00445103645324707,12241.155351169213,-6304.747353304646,200.41204420419763,0.0,0.0
FCGR3A,0.22978956512789508,4,156,4.560642732130774,3.3325828192601383,-6858.675068400584,-2.6840722848964678,1.2159316331785566,SE,3365,5.135729118466919e-06,0.00016874172834808814,0.0036399364471435547,13749.834869769484,-7088.512752305278,229.83768390469413,0.0,0.0
FGL2,2.049331507334501e-09,4,191,4.560642732130774,485165195.4097903,-5856.935276209577,-7.2065068870614795,1.1096493590178547e-07,SE,3365,0.0003646666335883769,62870534060583.74,0.002331256866455078,11746.35528538747,-5856.935350634636,7.442505921062548e-05,0.9931167385025529,0.8207620967557188
FLNB,2.0493315073345014e-09,4,203,4.560642732130774,485165195.4097903,-4573.802111989793,-6.4014553542565364,8.62923872715633e-08,SE,3365,8.68479005496697e-05,14973055900040.068,0.0022988319396972656,9180.088956947902,-4573.802186536661,7.454686783603393e-05,0.9931111081608865,0.8207620967557188
FOXA1,0.16537716699649116,4,204,4.560642732130774,5.0178372341165405,-6407.456225124881,-7.253679563523636,2.663829167105152,SE,3365,6.33123097182665e-06,0.00031817605189762545,0.00445103645324707,12847.397183218078,-6515.731537036092,108.27531191121125,0.0,0.0
FSTL3,0.08695636773450943,4,0,11.253409877213763,10.172105743673866,-6159.418419463458,-10.082265324310125,1.1564341230725106,SE,3365,2.31794361233797e-05,0.0031415265973292693,0.0038361549377441406,12351.321571895232,-6221.19233573569,61.77391627223187,3.885780586188048e-15,3.7184503217110515e-14
GATA3,1.9967839895945607e-09,4,7,11.253409877213763,485165195.4097903,-3318.117181063415,-2.4838412193993604,1.3583425083310488e-08,SE,3365,7.520827297485049e-05,13657745011066.914,0.0022079944610595703,6668.719095095145,-3318.117255621475,7.455806007783394e-05,0.9931105910544296,0.8207620967557188
GJB2,0.10044370577159513,4,10,11.253409877213763,8.676135863525616,-6076.066726287483,-9.99512090004777,1.1812861054135448,SE,3365,4.4265552244519764e-05,0.00473428713234313,0.0039980411529541016,12184.618185543282,-6125.109868684784,49.04314239730047,2.5038859874371155e-12,1.896883323815997e-11
GLIPR1,0.08839203523506811,4,23,11.253409877213763,9.99115512602069,-6105.857539129641,-1.571838386353033,0.23498625341721877,SE,3365,2.8392015980960562e-05,0.0037445973570724273,0.006384134292602539,12244.199811227598,-6158.29948362844,52.441944498798875,4.432010314303625e-13,3.837238367362446e-12
GPR183,0.09736958858015447,4,44,11.253409877213763,8.98064132209539,-5751.801622856223,-10.159101352899054,1.160315053478344,SE,3365,2.6413582532732795e-05,0.0029711897886141097,0.004491090774536133,11536.087978680762,-5826.402415928007,74.60079307178421,0.0,0.0
GZMA,1.996783989594561e-09,4,46,11.253409877213763,485165195.4097903,-3941.330353670757,-2.7024567999480764,1.630916473993783e-08,SE,3365,8.933037464266909e-05,16222304147585.4,0.0022072792053222656,7915.14544030983,-3941.330428208279,7.453752186847851e-05,0.9931115399951126,0.8207620967557188
HAVCR2,0.0848355931544776,4,49,11.253409877213763,10.450612504839256,-6109.04299649531,-7.326864027274683,0.6988096207118677,SE,3365,2.4980014064338115e-05,0.0035280529221039195,0.0037648677825927734,12250.570725958936,-6171.098044117009,62.05504762169858,3.3306690738754696e-15,3.364312195833808e-14
HDC,0.10398212078027146,4,52,11.253409877213763,8.347928670308999,-5227.2942200790785,-2.9718894514966676,0.23356513619455405,SE,3365,3.0078034403565953e-05,0.0030423188017551,0.00393986701965332,10487.073173126473,-5293.126054243017,65.83183416393877,4.440892098500626e-16,5.046468293750712e-15
