genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
LUM,1.4708678962851e-09,1.15311735570506,3.23590937182722e-07,23.4514241365316,8.6996372689135,2063
CXCL12,8.33466238880455e-08,1.13426837656526,9.16812862768501e-06,18.4888668773267,6.6141987730907,2064
ERN1,3.61984810426663e-07,1.13789576352639,2.6545552764622e-05,16.8768871607268,5.01699124554232,1820
MKI67,1.25570693556284e-05,1.10815980043836,0.00069063881455956,12.5058346295076,5.06425572649325,2063
TRAF4,1.80441775817342e-05,1.10613364150041,0.000793943813596307,12.0819520958859,5.96511423593628,2063
POSTN,3.2745653046166e-05,1.10307866180735,0.00116377056246235,11.3912069107853,8.36680334323942,2062
VWF,5.58635204731888e-05,1.14753942173482,0.00136555272267795,11.2373933665243,5.33976710626903,1180
CCDC80,4.13628771194524e-05,1.1016935700093,0.00116377056246235,11.1195328608607,6.28099038988482,2063
RUNX1,4.23189295440853e-05,1.10131737030862,0.00116377056246235,11.0905699542549,6.58092958348214,2065
CDH1,0.000132848672052683,1.09422970931315,0.00292267078515902,9.76742252473797,7.03852806803863,2065
LPXN,0.000449233720268812,1.18550081047409,0.00767209963605342,9.13780144632529,5.05417381315127,775
PTPRC,0.000453351342130429,1.13772407142876,0.00767209963605342,8.75915916640452,5.85294002448377,1090
ITGAX,0.00103696470082319,1.25584560951293,0.0120069596937422,8.62948959421397,5.21479562850042,504
MMP2,0.000501960173558092,1.08591389258468,0.0078879455844843,8.24967674062623,6.40484753839515,2062
LYPD3,0.000610558021238354,1.08415156341023,0.00895485097816253,8.02395449896797,6.03588647518022,2064
LYZ,0.00094746343656661,1.11065658309082,0.0115801086691475,7.73208260343876,5.52325594750907,1321
RAPGEF3,0.00130950215123213,1.1515696207735,0.0144045236635535,7.64424380152112,4.73553990351409,864
FLNB,0.000870217341532226,1.08218888848775,0.0112616361845347,7.6259335528219,6.33039491449605,2065
USP53,0.000432303860287229,0.919121835409793,0.00767209963605342,7.11986869151591,6.01510223980838,2058
C1QC,0.00188989512562671,1.13511587953016,0.0197989013160893,7.11857723015157,5.33009784272856,953
CD3D,0.0056901243221141,1.37700732215603,0.0417275783621701,7.11778276980638,5.51285116913091,276
MMRN2,0.00524361946027979,1.26940054999455,0.0397791821124674,6.66529641056302,5.18236316424016,394
DUSP5,0.000786333483265624,0.914697325824516,0.0108120853949023,6.53837500831928,4.96374230957447,1756
PDGFRA,0.0029145789948666,1.07975083261184,0.029145789948666,6.30361764183646,5.93631035254161,1787
CD93,0.00455692042118507,1.14384775471272,0.0374555556471288,6.16660704411137,5.68954684368944,799
ZEB1,0.00453998042247895,1.08952800198129,0.0374555556471288,5.8778211610039,5.36825390910973,1415
ZNF562,0.00459681819305671,1.06917005401785,0.0374555556471288,5.75469118210849,5.82738349451428,2062
