genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
PTRHD1,0.00381765233734639,1.10576256660091,0.0152706093493856,6.15701823846476,5.15709674549999,952
CD3E,0.00623141585520988,1.20346960645472,0.0227909437772971,6.11140123745354,6.33186100170953,385
IGF1,0.00584427507611129,1.14359147638562,0.0223017301736594,5.8806821195174,5.59328902588518,566
FBLIM1,0.00681658681731131,1.17404812789359,0.0238039539652141,5.85661745352149,5.23512221745186,449
CXCR4,0.00653719102713292,1.0996299466951,0.0231964842898265,5.53141102377476,6.57741978300928,950
ESR1,0.0130319079251572,1.26319877369696,0.0434396930838574,5.48273044769876,4.66264852438813,255
AKR1C1,0.0180474329052722,1.34089530684566,0.0575425396979693,5.38336188114028,4.92645145668071,184
TYROBP,0.0295351491766929,1.42481341890213,0.0822497825173727,5.01844110289819,5.00493695272752,135
ITM2C,0.00460425306357214,0.905222381984548,0.018088137035462,4.87079780275036,5.24301254648417,951
C1QC,0.0161318859083392,1.15703398836032,0.0526938662421365,4.77503006637262,5.34818742716808,436
EGFL7,0.0319477427438305,1.3503841613506,0.086771646958552,4.65025548158039,4.82408726339726,163
FAM107B,0.00631930713825055,0.908014138363864,0.0227909437772971,4.59831590056067,5.80411739065254,951
PELI1,0.0162871950202967,1.09050497545088,0.0526938662421365,4.49001908084327,4.93514386939114,895
LARS,0.020642387878621,1.08389100251511,0.0639623286379806,4.20594002535775,6.28964556749463,955
SELL,0.0490339427272263,1.3815910942061,0.119860748888775,4.16583220140185,5.4879140216381,136
AR,0.0227438528747022,1.08296643687415,0.0685431182525271,4.09736059964255,6.21116389781175,952
EDNRB,0.0349554443383992,1.19823845087589,0.0937828994444858,4.01850958293546,5.39612638290172,286
AVPR1A,0.0419399150786645,1.26306822741671,0.106054957670186,4.00584270697384,5.4527465778319,200
PIM1,0.0288258900514641,1.1282693594772,0.0813037924528473,4.00138622485051,5.10946653109432,491
PDK4,0.0252601814919631,1.08100018487034,0.0750978368679985,3.97648726132854,5.75555270364791,950
SVIL,0.0262068680014566,1.08097697831261,0.0768734794709393,3.93663036122428,5.61905580032159,952
EGFR,0.0299987351353896,1.12188911429277,0.0824965216223213,3.93401643589907,5.24244644476818,514
PCLAF,0.0274295240225128,1.08017434858573,0.0783700686357509,3.88445313386361,6.06150650375591,948
FGL2,0.0412756811497061,1.14583631389862,0.105588951778318,3.65233238096941,5.46813652848964,390
PTGDS,0.00962765154284428,0.785605637863374,0.0330950521785272,3.64765806896896,5.57659478110006,297
SQLE,0.0195848399966225,0.920774641045719,0.0615523542750992,3.62140618589187,5.83082522142732,949
HAVCR2,0.0117338049928728,0.812282764237451,0.0397144168989542,3.61082537210305,5.20691068220639,339
EPCAM,0.0385454152952887,1.07547232578096,0.101324708486505,3.50164982751039,8.59236770167322,950
SCD,0.0391481828243315,1.07498953514793,0.101324708486505,3.48339745852963,8.59549677563134,951
PCOLCE,0.0609319681994957,1.24233183892454,0.138196216534939,3.47604114667989,5.01007785161893,202
TIFA,0.0212237345915414,0.879172135286563,0.064850300140821,3.38712948654608,4.83064896105785,517
SLAMF7,0.0665418056206205,1.24370155933146,0.146391972365365,3.37033779008755,5.65800229679501,198
