genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
CCPG1,0.255052282592084,1.03007824912884,0.386975877036265,1.40738223756455,5.48413288315506,1730
POLR2J3,0.239577507086901,0.969632578551434,0.37117641943041,1.38548694472531,7.65878283919078,1728
CENPF,0.261860985758295,1.0294623408945,0.393732185097701,1.37941931813324,5.79466457564481,1730
C1QC,0.274636362057308,1.05022317777895,0.405503353373207,1.35721115924056,5.33045363499529,801
DAPK3,0.263084687315282,0.945630528529947,0.393732185097701,1.2626808641759,4.86784965864021,730
ANKRD30A,0.294373841953592,1.02751099120617,0.428889041256889,1.25654806990672,8.20158188730677,1728
OXTR,0.248902723621366,0.899384666294222,0.380268049977087,1.25076807397641,4.79012979564735,390
BACE2,0.307198343623263,1.02688989959096,0.441723108477895,1.21199878736043,4.99334985380014,1726
TRIB1,0.287802509381575,0.972676950243814,0.422110347092976,1.21145043245853,5.14647107380967,1727
ZNF562,0.313396768284158,1.02647625232249,0.447709668977369,1.19100526623994,5.83725484245093,1727
MEDAG,0.269089682211601,0.902858704538506,0.399998176260487,1.18519215908596,5.33368713916563,390
CRISPLD2,0.318352308491042,1.03323109541798,0.450918449588097,1.18263282065229,5.27134755016626,1219
TMEM147,0.319742173344287,1.0261900433986,0.450918449588097,1.17010325961214,6.32733157588521,1727
KARS,0.301396109612583,0.9734340250144,0.43623121128137,1.16746853245638,5.2770242976095,1729
MKI67,0.344789684960822,0.975431852974664,0.477067488625037,1.03865998619887,5.22865514512632,1729
FCER1G,0.365882652789936,1.02486451884682,0.496877676628308,1.03044246470239,5.6703825879573,1620
MDM2,0.365681192858011,1.02387113903698,0.496877676628308,1.03000759085141,7.3071518588662,1728
SEC11C,0.365825207069705,1.02358635486885,0.496877676628308,1.02931806583889,5.91532704692283,1731
MRC1,0.329737907508613,0.924031569381254,0.462053118801878,1.02517344048693,5.3193138436246,455
ERN1,0.374698288466418,1.02486561462608,0.502644045503731,1.00604307718901,5.07848820013015,1539
BASP1,0.381004416399567,1.0229731664859,0.508005888532756,0.987112138659315,6.21987684329679,1731
TUBA4A,0.368768351376325,0.976754579370647,0.49772415523185,0.974397285848626,5.84827609068456,1729
ESM1,0.343385482259561,0.86383375566493,0.477067488625037,0.92335329037498,5.56148507077696,237
ENAH,0.415468165478353,1.02142785031587,0.544065454793081,0.897170422006598,6.93388922372788,1727
HAVCR2,0.39826790756681,0.94920275029885,0.526637777869463,0.873864874999324,5.23253201960906,607
KRT15,0.399765949564547,0.930765086231022,0.526637777869463,0.85339619639626,4.80631687371296,423
EIF4EBP1,0.418104044707268,0.978166148786338,0.544277454648515,0.85298530327121,4.92802052368287,1618
PTRHD1,0.436963879299903,1.02053916036781,0.565482667329286,0.844909211660333,5.17688316458648,1727
WARS,0.44461775189309,1.01999362589726,0.567125261907574,0.826745991006222,5.58254972559151,1725
C1QA,0.459047885483683,1.0441929403103,0.577088770322345,0.813009405103062,5.30338214421048,593
ACTG2,0.440491643623468,0.980248812611024,0.566714395305047,0.803670520367513,6.51495803395589,1734
GPR183,0.462475245123236,1.0367257410979,0.578094056404045,0.799483752566881,5.42127400991626,741
LGALSL,0.445966683227319,0.970228710611348,0.567125261907574,0.783470386446877,4.84413089548386,1000
NARS,0.454835718495478,0.980673563941013,0.575079644074743,0.772593250269823,7.11733755423994,1733
SLC5A6,0.470414911931646,0.981327367036572,0.581411688904281,0.740058399536932,5.57715487400017,1726
ANKRD29,0.513368881732783,1.06717282933837,0.623984276139295,0.711548822151303,4.89019518991034,330
TPD52,0.500882475154562,1.01752498220879,0.61560974600002,0.703500274493546,6.75280025177703,1725
AKR1C1,0.470242171607709,0.924751634428168,0.581411688904281,0.69773200519423,4.97372206237367,346
TUBB2B,0.508339005496326,1.02715247797642,0.621303228939954,0.694978269389679,4.9062709309359,924
ITGAX,0.519035664770284,1.04516315117975,0.62740574862342,0.685399892244806,5.38851084334924,477
FSTL3,0.550029024963281,0.954426843026736,0.661237079190829,0.570541314960961,4.76039173754845,483
FCGR3A,0.582412973626498,1.02709701511152,0.696363338031683,0.555223488863884,5.36877871348816,714
FGL2,0.592819318505713,1.02767050358758,0.704974324709497,0.537333571888751,5.40625570620045,707
CD83,0.680300595664289,1.02603199129908,0.804656618527654,0.395248583423022,5.04401309433616,548
BTNL9,0.688458553273307,1.03945636824529,0.809951239145067,0.388029229838569,5.45523627894567,338
CD3D,0.696950696886685,1.05062060774931,0.811605402077389,0.379316701840923,5.63813016558823,253
MNDA,0.7025459006907,1.03440368470137,0.813474200799758,0.365190573916094,5.12456324903478,349
DUSP2,0.697242822693757,0.969670421157428,0.811605402077389,0.349684046642145,5.06478166136765,486
DUSP5,0.71405306666074,0.989346501905449,0.822469500865774,0.333209919537752,4.98929379963109,1500
APOC1,0.721624281624046,0.987340105100178,0.824667847598557,0.322120362018621,5.47367482764881,1149
VOPP1,0.726803161924947,1.00924779430789,0.824667847598557,0.322050559385475,6.10246758756777,1729
CD68,0.727207101973273,1.00986604718448,0.824667847598557,0.32168673981481,5.65658054352916,1530
DMKN,0.736996336006521,1.01331997743791,0.829475628237814,0.309237247229678,4.72816863703718,939
C2orf42,0.742574455110301,1.01861467630092,0.829475628237814,0.303172462978455,4.76491125029076,588
CTLA4,0.749356959899101,1.04691537477684,0.829475628237814,0.302076781141925,5.55331059946565,206
CAVIN2,0.75029840917875,1.03806247755669,0.829475628237814,0.298219023860861,5.31684079086449,257
SRPK1,0.747070731436347,1.00849962058632,0.829475628237814,0.294073861358979,5.74946332629656,1729
SMAP2,0.767185101409992,1.00811225129727,0.839705086120389,0.267177142080283,4.9894770261029,1622
RHOH,0.765294645725419,0.991944590469881,0.839705086120389,0.265339584869955,5.50962982654332,1725
FAM49A,0.808988550540389,1.01879306947193,0.880151207948359,0.215954091238942,5.01321615350057,419
CTTN,0.81614021100666,1.00612743241711,0.880151207948359,0.204414016564946,7.41969354294531,1727
SMS,0.815258621024525,0.993682684591548,0.880151207948359,0.202959578693015,6.52996788140233,1724
SQLE,0.826126645959756,1.00586528909888,0.880481470763958,0.192127505213443,5.84852841253293,1728
CD4,0.826783466650812,1.00728406814896,0.880481470763958,0.19159796860359,5.55586523415356,1159
LYZ,0.828453020218815,0.992212704361539,0.880481470763958,0.186729617089624,5.64492506009265,1183
IGSF6,0.836784970711436,1.00835451698089,0.880826284959407,0.179676822157405,5.25886004468675,894
PCLAF,0.836132157255236,0.994371062588692,0.880826284959407,0.177961192527079,6.02489145068834,1727
LAG3,0.847657917127086,0.974310350657327,0.88470343536471,0.161032187137525,4.95703856746007,349
CD163,0.85263358194873,1.00873898190863,0.88470343536471,0.160818603310897,5.36886121747738,787
CCDC6,0.856553780603106,1.00464377459823,0.88470343536471,0.155557205629182,6.62574178438902,1732
ESR1,0.855490748927851,0.982806822008743,0.88470343536471,0.15339648814228,4.74202281562535,471
SLAMF1,0.908368115280306,0.980212172212474,0.933836380194707,0.0942038487808806,5.23739831594136,286
SEC24A,0.917348206679224,1.00272675337082,0.938681885904322,0.0865033870345558,5.95920702675811,1731
MMP1,0.941981452831896,0.977753807106659,0.959425553810264,0.0584400456016572,5.77627027458108,223
QARS,0.958752500352844,1.00131108406005,0.970868345420085,0.0421775442743092,6.10702877842413,1730
PDE4A,0.96204226955263,1.00216700718894,0.970868345420085,0.0387807464767344,4.91144367229991,758
CD86,0.972751561491991,0.995096855633809,0.977193349444009,0.0274911048628688,5.16464841504893,499
TOMM7,1,1.00006103888177,1,0,7.52294066441936,1730
