c2l,RCTD_full,RCTD_multi,CARD,Seurat,spatialDWLS
0.6546536707079772,0.8455943246644704,0.9687499999999999,0.8728715609439696,0.75,0.4999999999999999
0.9132233209773138,0.9132233209773138,0.7805198601370722,0.9132233209773138,0.9299811099505542,0.9009192002645994
0.7488186396138605,0.8470243628419076,0.900070320740819,0.8715757936489196,0.8156887281713673,0.900070320740819
0.8728715609439696,0.8728715609439696,0.875,0.8455943246644704,0.6614378277661476,0.9009192002645993
0.938590635448906,0.8117540630909458,0.813733471206735,0.6849174907329854,0.9009192002645994,0.9299811099505542
0.47559486560567094,0.7259079527665504,0.8029550685469663,0.6508140266182866,0.6022163014102248,0.8207826816681234
0.6546536707079772,0.8728715609439696,0.9999999999999998,0.8728715609439696,0.875,0.9999999999999998
0.7863867486193535,0.9132233209773138,0.9009192002645994,0.8117540630909458,0.8427953808926897,0.9299811099505542
0.8455943246644704,0.8728715609439696,0.8392857142857142,0.8455943246644704,0.6614378277661476,0.9999999999999998
0.6546536707079772,0.7683498199278325,1.0,0.7637626158259735,1.0,1.0
0.7637626158259735,0.7637626158259735,1.0,0.7637626158259735,0.8392857142857142,0.875
0.7364853795464743,0.8728715609439696,0.875,0.8728715609439696,0.6614378277661476,0.9999999999999998
0.7092081432669752,0.7910398521054723,0.875,0.7092081432669752,0.6614378277661476,0.875
0.7637626158259735,0.7637626158259735,1.0,0.7637626158259735,0.7559289460184544,1.0
0.545544725589981,0.6546536707079772,1.0,0.545544725589981,0.7559289460184544,1.0
0.6546536707079772,0.7637626158259735,0.0,0.43643578047198484,0.7559289460184544,0.7559289460184544
0.5455447255899809,0.4364357804719848,0.8392857142857142,0.4637130167514838,0.6614378277661476,0.6874999999999999
0.6819309069874762,0.8781140799175227,0.9999999999999998,0.8728715609439696,0.9999999999999998,0.9999999999999998
0.8455943246644704,0.8455943246644704,0.875,0.8728715609439696,0.9999999999999998,0.9999999999999998
0.7559289460184545,0.7559289460184545,0.989743318610787,0.7559289460184545,0.989743318610787,0.8660254037844386
0.8939165274178947,0.9322272357358045,0.819288030372914,0.9322272357358045,0.6193235372853323,0.9932202608115114
0.7637626158259735,0.7637626158259735,1.0,0.7637626158259735,0.9591836734693876,0.875
0.494662632196045,0.8751723492699257,0.9299811099505542,0.8117540630909458,0.8427953808926897,0.9617692030835674
0.3192559026492481,0.6257415691925263,0.819288030372914,0.5491201525567067,0.6193235372853323,0.819288030372914
0.3192559026492481,0.8992854437229385,0.7900277435738812,0.6895927497223758,0.7106069651193642,0.7900277435738812
0.7023629858283459,0.9322272357358045,0.8911770833308765,0.9322272357358045,0.8339181737724303,0.8898206684033634
0.8347486474384018,0.8470243628419076,0.900070320740819,0.9452300860699551,0.5303985818651256,0.9024428018470436
0.926158422495254,0.40050093945740717,0.770181392279743,0.7759705701987263,0.8029550685469663,0.5448623679425842
0.545544725589981,0.7637626158259735,1.0,0.6546536707079772,0.7559289460184544,1.0
0.5182674893104818,0.8728715609439696,0.875,0.8728715609439696,0.9687499999999999,0.9999999999999998
0.6546536707079772,0.8728715609439696,0.9999999999999998,0.7910398521054723,0.6614378277661476,0.9999999999999998
0.7662141663581955,0.676822513616406,0.7607674567748487,0.7406736941462555,0.6193235372853323,0.9216990341695281
0.24263448601342852,0.8556058190999849,0.7168770265762997,0.664052277510436,0.8505638742090972,0.6258648218812263
0.450563556889583,0.8010018789148143,0.8316320352807863,0.7259079527665504,0.8029550685469663,0.8316320352807863
0.8939165274178947,0.7789844024641653,0.7858477026025908,0.7023629858283459,0.6193235372853323,0.7483166348579879
0.8961272244559314,0.8715757936489196,0.7313071356019155,0.8470243628419076,0.5906711479861626,0.8302050989539357
0.8556058190999849,0.9322272357358045,0.6437263095787181,0.8556058190999849,0.6193235372853323,0.8924387473704953
0.8556058190999849,0.8172951107820752,0.819288030372914,0.664052277510436,0.6193235372853323,0.6804510993672779
0.6512820414044662,0.7917546385701353,0.7607674567748487,0.7662141663581955,0.6193235372853323,0.7607674567748487
0.80511756018254,0.95150257112482,0.8944271909999157,0.95150257112482,0.7826237921249264,1.0
0.8455943246644704,0.8728715609439696,0.875,0.8728715609439696,0.6614378277661476,0.8427953808926897
0.8556058190999849,0.8939165274178947,0.6437263095787181,0.8939165274178947,0.45353444538500587,0.915991864532874
0.8838515090524254,0.9084029398594373,0.6047347467477379,0.8470243628419076,0.5062895554167108,0.9351400048125161
0.07509392614826385,0.8510644963469902,0.5735393346764045,0.8010018789148143,0.5735393346764045,0.6022163014102248
0.6735753140545635,0.8660254037844387,0.9921567416492215,0.7698003589195012,0.22047927592204924,0.9921567416492215
0.6390096504226939,0.9128709291752769,0.7171371656006362,0.9128709291752769,0.6324555320336758,0.8366600265340755
0.8728715609439696,0.8728715609439696,0.875,0.7910398521054723,0.6614378277661476,0.9999999999999998
0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258,0.9999999999999999,0.7559289460184544
0.450563556889583,0.8260331876309023,0.8029550685469663,0.8010018789148143,0.8029550685469663,0.8316320352807863
0.7783117824941563,0.9636241116594316,0.8916681643888692,0.7783117824941563,0.7359800721939873,0.9241246724638459
0.7910398521054723,0.8728715609439696,0.9999999999999998,0.8728715609439696,0.9062499999999998,0.9999999999999998
0.5455447255899809,0.5182674893104818,0.8392857142857142,0.7092081432669752,0.6614378277661476,0.875
0.8244377203267417,0.844797272978809,0.813733471206735,0.6722338334971895,0.6151246852292455,0.813733471206735
0.9132233209773138,0.9132233209773138,0.6974858324629157,0.8751723492699257,0.6151246852292455,0.9299811099505542
0.7119914934033428,0.8101972166313901,0.7875615306482168,0.8715757936489196,0.7554161620503304,0.7734979318866414
0.8347486474384018,0.9697815168769668,0.7313071356019156,0.9206786552629431,0.5953405577875872,0.9547583265917998
0.6341828617898013,0.8624886920341298,0.9299811099505542,0.8624886920341298,0.6151246852292455,0.6824324324324325
0.8961272244559314,0.932954370666449,0.5820102127854121,0.9697815168769668,0.7454962276127751,0.9547583265917998
0.7406736941462555,0.9322272357358045,0.9216990341695281,0.9322272357358045,0.6193235372853323,0.9216990341695281
0.6758453353343745,0.7259079527665504,0.8029550685469663,0.8010018789148143,0.8029550685469663,0.8029550685469663
0.7637626158259735,0.7637626158259735,1.0,0.7637626158259735,0.8392857142857142,1.0
0.7559289460184545,0.7559289460184545,0.989743318610787,0.7559289460184545,0.989743318610787,0.989743318610787
0.22237479499833035,0.6547702297173061,0.6793662204867574,0.5312286769404558,0.6793662204867574,0.9241246724638459
0.8878560065057218,0.8751723492699257,0.813733471206735,0.9132233209773138,0.6248310582480285,0.6248310582480285
0.8556058190999849,0.6257415691925263,0.819288030372914,0.8556058190999849,0.6193235372853323,0.6290961661792017
0.8556058190999849,0.9322272357358045,0.819288030372914,0.8939165274178947,0.6193235372853323,0.8924387473704953
0.2738612787525831,0.7302967433402215,0.4862987625796374,0.45643546458763845,0.6815161668766822,0.8267078963853834
0.3575666109671579,0.9378262484539215,0.9932202608115114,0.7023629858283459,0.6193235372853323,0.9524029898192575
0.6257415691925263,0.8683760552059548,0.9216990341695281,0.8683760552059548,0.8778086039709792,0.9216990341695281
0.8470243628419076,0.8470243628419076,0.7875615306482168,0.7856457858243783,0.5953405577875872,0.900070320740819
0.6546536707079772,0.7637626158259735,1.0,0.6546536707079772,0.7559289460184544,1.0
0.8224729320348959,0.9447324726440178,0.900070320740819,0.8838515090524254,0.6750527405556145,0.8719431232176685
0.3575666109671579,0.9322272357358045,0.819288030372914,0.9322272357358045,0.6437263095787181,0.819288030372914
0.8939165274178947,0.9322272357358045,0.8025678664877525,0.9322272357358045,0.5308487462445706,0.9932202608115114
0.7917546385701353,0.8556058190999849,0.7461373133753323,0.8939165274178947,0.6193235372853323,0.7461373133753323
0.8498050347983337,0.9132233209773138,0.7805198601370722,0.938590635448906,0.5812381937190964,0.9299811099505542
0.6273764344284781,0.8728715609439696,0.875,0.7910398521054723,0.6614378277661476,0.5937499999999999
0.2182178902359924,0.6546536707079772,0.75,0.4909902530309828,0.6614378277661476,0.375
