genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
AVPR1A,0.022340339784582,1.27471542366047,0.100303566379756,4.8456538491194,5.68046180315284,200
ZEB1,0.0145980288370825,1.1077087376611,0.0823478549784141,4.68213947007553,5.55800635210965,690
LYZ,0.0145783441203793,1.10263606229772,0.0823478549784141,4.66218579032729,6.15587784245606,737
CLEC14A,0.0215312437396435,1.14393873701515,0.100303566379756,4.39072308788066,6.49595322613011,431
NPM3,0.00313173242732539,0.759935930708469,0.0299557014787646,4.38191895729897,4.88323810618601,282
PELI1,0.0197536787168204,1.09249085490381,0.096573540393344,4.28738808920706,5.09240705170141,814
FLNB,0.0194932014396155,1.08473307769314,0.096573540393344,4.27134207021294,5.63594477595662,1715
CCPG1,0.0208025515903783,1.07793603623604,0.0994904641278961,4.174500926939,5.16945225727923,1192
MLPH,0.0222856015151618,1.08436119058767,0.100303566379756,4.12470879941109,6.52363671687749,1752
S100A4,0.0244800967760236,1.10032580446271,0.107712425814504,4.08209305518877,5.70625638320872,656
CD68,0.027407400417388,1.08484728143328,0.115954386381257,3.90213298214558,6.13249692953731,840
WARS,0.0267611109901745,1.07399720902742,0.115440086624282,3.88873503124663,5.19418105936569,1243
CEACAM6,0.0338179382027537,1.12285438436239,0.137519641162456,3.80284269527988,5.06062823910596,467
HMGA1,0.0181121107004245,0.925373276547422,0.0948729608117473,3.71183365746804,5.48029826686966,1515
DST,0.0343799102906141,1.08733362324812,0.137519641162456,3.66462190439215,5.89817847486712,1918
VOPP1,0.0194050896946816,0.922543238217909,0.096573540393344,3.63686830486452,5.47545745053382,1690
CTTN,0.0420246659272484,1.1275157066591,0.165096901857047,3.57365939634394,6.51913979779758,2243
CD3D,0.0638162644117789,1.26248105315311,0.222850447152244,3.47402869427486,5.8133698988104,174
CD247,0.059539960120594,1.17514191869292,0.222013410619164,3.31520178989642,5.67489605301074,264
CD69,0.0619006182005459,1.19041774366957,0.222850447152244,3.31201014051345,5.82976347702259,242
LARS,0.0508256831704525,1.0732207202569,0.196169303464904,3.19750388549014,5.53408769742416,1778
LPXN,0.0559772123612372,1.10881474565568,0.212327357232279,3.19650289465373,5.26226861329982,481
MNDA,0.075698259030808,1.18231710329847,0.249855388448694,3.05156058203339,5.29540990793822,240
DUSP2,0.0760923228457387,1.18024586281294,0.249855388448694,3.04008661932456,5.12432051758986,240
KRT8,0.0635281064475615,1.09401706719674,0.222850447152244,3.01540953952118,6.75266501990348,2119
SQLE,0.0657131998358122,1.06096288273947,0.225889124435605,2.88842419607841,5.24889377611673,1367
SLAMF1,0.0892230689323141,1.19457685876599,0.280415359501558,2.88683313502635,5.60020457565261,211
CDC42EP1,0.0313945515616976,0.816075387280935,0.130317006482518,2.82453559380102,4.85636859264905,269
LRRC15,0.10860742741383,1.22199831252125,0.310306935468087,2.71285517207656,5.17639050215875,174
CRISPLD2,0.0853379725835656,1.09971587423,0.272301365773708,2.70655006218585,5.18916321486761,471
OCIAD2,0.085403610174481,1.0649648643487,0.272301365773708,2.62020430763099,5.03038313062361,858
FSTL3,0.116268850800197,1.20775097979771,0.313111856378054,2.59889905486482,4.7394403777252,180
ABCC11,0.0953307994037961,1.05709194818985,0.295391209420213,2.48459138530565,6.0258857536201,1568
CD4,0.0999802811996062,1.06815509535892,0.299397485617285,2.45972864771956,6.04020645243688,735
ELF3,0.0976673224301736,1.05551465883194,0.298427929647753,2.45532579111777,5.44222770631612,1166
PTRHD1,0.0757768255567191,0.936275329404678,0.249855388448694,2.41555548720361,4.96805166638468,859
LDHB,0.102067324642256,1.05804893332908,0.299397485617285,2.41459742277718,5.71503888174938,980
MYLK,0.113499706656727,1.09028254442331,0.313111856378054,2.37240578293715,5.5589362446506,470
EDNRB,0.124704498563611,1.13691157504189,0.326607020047552,2.36683201224594,5.49687883255674,284
TACSTD2,0.110734400349226,1.06180318565843,0.312327795856792,2.33662610643739,6.18887509550618,1841
C1QC,0.115305022156669,1.08004183597235,0.313111856378054,2.33307861197646,5.76416664532279,545
SMAP2,0.118052732354591,1.06078049957131,0.313111856378054,2.2664889361919,5.1108328350469,818
LYPD3,0.118128563997175,1.05207435536003,0.313111856378054,2.24721159346406,5.38487594048196,1216
IL3RA,0.15734562715703,1.17165794146746,0.38462264416163,2.166759270772,5.40111202194179,196
RUNX1,0.101117176756363,0.945176299615656,0.299397485617285,2.16584811513887,5.60819903766078,1674
POLR2J3,0.0615420717797236,0.757427752158582,0.222850447152244,2.11173451043167,6.78358481606672,2499
GJB2,0.156856161227751,1.12902795161637,0.38462264416163,2.09144080466983,5.32611661039695,273
ERN1,0.145603293615867,1.0585483963455,0.372473541808031,2.03968464299595,5.28999268064133,781
CD163,0.156168445957211,1.08205196070082,0.38462264416163,2.00917580011796,5.69607660578067,470
SCD,0.10560123075481,0.886978343269342,0.305687773237609,1.99400293314796,7.22039100397677,2319
BACE2,0.156183247474192,1.05572158038424,0.38462264416163,1.9601849657472,5.06772481229454,789
RTKN2,0.165285041035884,1.07004691097085,0.399590209097741,1.92617408196535,5.05384185342565,546
JUP,0.142086490447693,0.9523612115044,0.36775326939403,1.85836083080779,5.03918695090359,1101
CD3G,0.193983508926238,1.11890011569845,0.445594977732447,1.83497619395628,5.88350056515114,267
HOXD9,0.202695045020108,1.1221595984316,0.455029692902282,1.79102582404676,5.87116314426899,250
CXCL16,0.183329150993933,1.0546545934627,0.433681862566293,1.78919209552421,5.04723512777141,742
ZEB2,0.186168115046354,1.04469233400126,0.435712609682956,1.75623768286614,6.0792590124486,1101
CTLA4,0.232806473368582,1.19998400415011,0.502131609226353,1.74903399361932,5.86102519815529,142
ANKRD28,0.194441444828704,1.05448868482005,0.445594977732447,1.7268562058806,4.94345992312928,729
PRDM1,0.206377616484587,1.06552237370175,0.458616925521305,1.68144512954178,5.58781857516855,531
FCER1G,0.201983700564777,1.0455625200318,0.455029692902282,1.67244863668688,6.07630990375419,946
TFAP2A,0.175994878272446,0.957151313176466,0.420857317608022,1.66285934497294,5.1853930908839,1217
QARS,0.208821649460859,1.04340509447048,0.459407628813891,1.63425904638615,5.36527866514655,1607
LAG3,0.270807084189591,1.13471632909163,0.562052438884056,1.48233506300889,4.99394693614906,180
C1QA,0.254434675316917,1.06826725016295,0.538227197785786,1.46214930124033,5.49784065203379,435
