genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
CD86,0.258003760541916,1.10189286198859,0.368420473152929,1.4928236439471,5.08609150821492,295
CD8B,0.165533570384464,0.814803592606684,0.26199557902577,1.46549047430656,5.48539230943815,178
DPT,0.262484447717092,1.09231738877411,0.370170374985643,1.46104381010569,5.18923557518003,323
CD83,0.266686059005769,1.09126851031658,0.373700210071778,1.44231117095136,5.09089483648342,323
RHOH,0.254078526127452,1.03439440260519,0.365341671555813,1.41723608212431,5.11171126376997,1445
ADAM9,0.259568969721382,1.04400655437128,0.368420473152929,1.40808591713815,5.67265609285389,2341
CEACAM6,0.226301798991704,0.944842992961857,0.334136884417281,1.40392876453842,4.9527621827094,643
DAPK3,0.238609912789823,0.920364252245459,0.347643581548087,1.31881315280817,4.81639645845492,396
TOMM7,0.216690194768178,0.815615849032194,0.322107046277021,1.24731040451053,6.67015150997683,3000
SLC25A37,0.273404754296294,0.951331148663364,0.380690164210029,1.23368810325479,4.81678858515291,661
SEC11C,0.312840365643475,1.03087113029893,0.430155502759778,1.19793640705573,5.26831805901784,1734
KLRB1,0.3357423269911,1.09729760632727,0.455946369987914,1.19760300391407,5.63972663497531,246
DSC2,0.295771874754596,0.961368327277053,0.409244103434032,1.17110699346511,4.87654864393054,862
RAPGEF3,0.357892186057637,1.06377242824692,0.483044668298651,1.09305116250768,4.75857096686946,390
APOBEC3B,0.374368158872201,1.09532913269348,0.499157545162934,1.07617794219864,4.86527220737737,239
CD68,0.335604111441957,0.964170543983879,0.455946369987914,1.05270362737439,5.65393286124292,873
SNAI1,0.400669558540823,1.14299586037876,0.524686326660602,1.0454048563464,5.05474088808868,145
CXCR4,0.381350513696185,1.02677342859,0.505404295260005,0.989846901522503,5.65543857065517,1730
KLF5,0.384340307592144,1.02617754091919,0.506316572875878,0.981258569998872,5.25470703311539,1513
FAM49A,0.369460398836748,0.885610719147808,0.495617608195637,0.881812971828215,5.0946540006317,210
ZNF562,0.428402678785534,0.976569540983134,0.554403466663632,0.82782988208611,5.21287342023764,1785
